ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
100.0	11.0	77.0	57.0	1	127	2399	100	11	77	57	100	11	77	57	43	0	0	39.589582443237305	10240	7342.565929412842	7190	29.78515625	
100.0	11.0	77.0	57.0	3	128	2420	100	11	77	57	100	11	77	57	39	0	0	26.55173349380493	10320	7369.117662906647	7240	29.84496124031007	
100.0	11.0	77.0	57.0	3	129	2445	100	11	77	57	100	11	77	57	40	0	0	34.43189597129822	10400	7403.549558877945	7290	29.90384615384616	
100.0	11.0	77.0	57.0	3	130	2463	100	11	77	57	100	11	77	57	42	0	0	65.75194001197815	10480	7469.301498889923	7348	29.8854961832061	
100.0	11.0	77.0	57.0	1	131	2486	100	11	77	57	100	11	77	57	44	0	0	44.59128713607788	10560	7513.892786026001	7401	29.914772727272734	
100.0	11.0	77.0	57.0	1	132	2499	100	11	77	57	100	11	77	57	43	0	0	40.967195987701416	10640	7554.859982013702	7461	29.877819548872182	
100.0	11.0	77.0	57.0	1	133	2516	100	11	77	57	100	11	77	57	43	0	0	54.23481893539429	10720	7609.094800949097	7518	29.86940298507463	
100.0	11.0	77.0	57.0	1	134	2532	100	11	77	57	100	11	77	57	44	0	0	53.39064049720764	10800	7662.485441446304	7578	29.83333333333333	
100.0	11.0	77.0	57.0	1	135	2550	100	11	77	57	100	11	77	57	45	0	0	33.85526657104492	10880	7696.340708017349	7635	29.825367647058826	
100.2125	11.0125	77.2	57.125	1	136	2561	117	12	93	67	100	11	77	57	47	0	0	45.076350927352905	10960	7741.417058944702	7698	29.762773722627728	
100.2125	11.0125	77.2	57.125	1	137	2578	117	12	93	67	100	11	77	57	46	0	0	46.34059262275696	11040	7787.757651567459	7754	29.764492753623188	
100.2125	11.0125	77.2	57.125	1	138	2596	117	12	93	67	100	11	77	57	46	0	0	52.23299860954285	11120	7839.990650177002	7809	29.775179856115102	
100.2125	11.0125	77.2	57.125	1	139	2610	117	12	93	67	100	11	77	57	49	0	0	49.248058795928955	11200	7889.238708972931	7869	29.74107142857143	
100.2125	11.0125	77.2	57.125	2	140	2627	117	12	93	67	100	11	77	57	50	0	0	105.5618188381195	11280	7994.80052781105	7926	29.734042553191486	
100.2125	11.0125	77.2	57.125	1	141	2645	117	12	93	67	100	11	77	57	51	0	0	89.00569653511047	11360	8083.806224346161	7984	29.718309859154928	
100.2125	11.0125	77.2	57.125	2	142	2662	117	12	93	67	100	11	77	57	54	0	0	209.24367880821228	11440	8293.049903154373	8037	29.746503496503493	
100.2125	11.0125	77.2	57.125	1	143	2672	117	12	93	67	100	11	77	57	54	0	0	102.3948621749878	11520	8395.444765329361	8103	29.66145833333333	
100.2125	11.0125	77.2	57.125	1	144	2687	117	12	93	67	100	11	77	57	52	0	0	97.68022584915161	11600	8493.124991178513	8160	29.65517241379311	
100.2125	11.0125	77.2	57.125	1	145	2706	117	12	93	67	100	11	77	57	54	0	0	73.71951079368591	11680	8566.844501972198	8216	29.657534246575352	
100.2125	11.0125	77.2	57.125	1	146	2723	117	12	93	67	100	11	77	57	53	0	0	31.316282987594604	11760	8598.160784959793	8273	29.65136054421768	
100.2125	11.0125	77.2	57.125	1	147	2741	117	12	93	67	100	11	77	57	51	0	0	43.92108345031738	11840	8642.08186841011	8329	29.653716216216225	
100.2125	11.0125	77.2	57.125	1	148	2763	117	12	93	67	100	11	77	57	49	0	0	29.45085573196411	11920	8671.532724142075	8380	29.69798657718121	
100.2125	11.0125	77.2	57.125	1	149	2786	117	12	93	67	100	11	77	57	46	0	0	46.30485272407532	12000	8717.83757686615	8430	29.75	
100.0	11.0	77.0	57.0	1	150	2811	100	11	77	57	100	11	77	57	45	0	0	72.2361695766449	12080	8790.073746442795	8480	29.80132450331125	
100.0	11.0	77.0	57.0	1	151	2836	100	11	77	57	100	11	77	57	45	0	0	68.17897486686707	12160	8858.252721309662	8531	29.84375	
