median	q25	q75	median_independent	q25_independent	q75_independent
-159.557	-165.931	-153.562	-163.632	-164.369	-162.135
-159.557	-165.931	-153.561	-163.632	-164.369	-162.135
-159.557	-165.931	-153.561	-163.632	-164.369	-162.135
-159.557	-165.928	-153.56	-163.632	-164.369	-162.135
-159.557	-165.928	-153.56	-163.588	-164.369	-162.135
-159.557	-165.928	-153.419	-163.588	-164.369	-162.066
-159.557	-165.928	-153.419	-163.588	-164.369	-162.066
-159.557	-165.928	-153.3	-163.588	-164.369	-162.066
-159.557	-165.928	-153.3	-163.588	-164.369	-162.066
-159.557	-165.928	-153.3	-163.588	-164.369	-162.066
-159.557	-165.928	-153.3	-163.588	-164.369	-162.066
-159.557	-165.928	-153.169	-163.588	-164.369	-162.066
-159.557	-165.928	-153.169	-163.588	-164.369	-162.066
-159.557	-165.928	-153.159	-163.588	-164.355	-162.066
-159.55	-165.928	-153.159	-163.588	-164.355	-162.066
-159.55	-165.906	-152.897	-163.588	-164.353	-162.066
-159.55	-165.906	-152.891	-163.588	-164.353	-162.066
-159.55	-165.906	-152.891	-163.588	-164.353	-162.066
-159.55	-165.906	-152.891	-163.588	-164.311	-162.066
-159.55	-165.906	-152.891	-163.588	-164.311	-162.066
-159.55	-165.906	-152.891	-163.588	-164.311	-162.066
-159.55	-165.906	-152.878	-163.588	-164.311	-162.066
-159.55	-165.906	-152.862	-163.588	-164.311	-162.066
-159.55	-165.906	-152.862	-163.588	-164.311	-162.066
-159.55	-165.906	-152.862	-163.588	-164.311	-162.066
-159.55	-165.906	-152.862	-163.588	-164.311	-162.066
-159.55	-165.906	-152.862	-163.588	-164.311	-162.066
-159.55	-165.906	-152.862	-163.588	-164.311	-162.066
-159.55	-165.906	-152.847	-163.588	-164.311	-162.066
-159.55	-165.906	-152.847	-163.588	-164.311	-162.066
-159.466	-165.906	-152.847	-163.588	-164.311	-162.066
-159.466	-165.906	-152.847	-163.588	-164.311	-162.066
-159.466	-165.906	-152.847	-163.588	-164.311	-162.066
-159.466	-165.906	-152.786	-163.588	-164.311	-162.066
-159.466	-165.906	-152.702	-163.588	-164.311	-162.066
-159.466	-165.906	-152.702	-163.588	-164.311	-162.066
-159.466	-165.906	-152.702	-163.588	-164.311	-162.066
-159.379	-165.848	-152.702	-163.588	-164.311	-162.066
-159.379	-165.848	-152.702	-163.557	-164.311	-162.049
-159.379	-165.848	-152.702	-163.557	-164.311	-162.049
-159.379	-165.848	-152.702	-163.557	-164.311	-162.049
-159.379	-165.848	-152.702	-163.557	-164.305	-162.049
-159.379	-165.848	-152.702	-163.557	-164.305	-162.049
-159.379	-165.848	-152.702	-163.557	-164.305	-162.049
-159.379	-165.815	-152.702	-163.557	-164.279	-162.049
-159.379	-165.815	-152.702	-163.557	-164.279	-162.049
-159.379	-165.815	-152.695	-163.557	-164.279	-162.049
-159.379	-165.815	-152.695	-163.557	-164.279	-162.049
-159.379	-165.815	-152.695	-163.556	-164.279	-162.049
-159.379	-165.815	-152.695	-163.556	-164.279	-162.049
-159.379	-165.815	-152.695	-163.556	-164.279	-162.049
-159.359	-165.815	-152.506	-163.556	-164.271	-162.049
-159.359	-165.815	-152.506	-163.541	-164.053	-162.049
-159.359	-165.815	-152.506	-163.541	-164.053	-162.049
-159.359	-165.815	-152.506	-163.541	-164.053	-162.049
-159.359	-165.815	-152.506	-163.541	-164.053	-162.049
-159.359	-165.815	-152.506	-163.541	-164.053	-162.049
-159.359	-165.815	-152.506	-163.541	-163.996	-162.049
-159.359	-165.815	-152.506	-163.541	-163.996	-162.049
-159.359	-165.815	-152.506	-163.541	-163.996	-162.049
-159.359	-165.815	-152.506	-163.541	-163.996	-162.049
-159.359	-165.815	-152.506	-163.539	-163.996	-162.049
-159.359	-165.815	-152.351	-163.539	-163.995	-162.049
-159.359	-165.815	-152.351	-163.539	-163.995	-162.049
-159.339	-165.815	-152.351	-163.539	-163.995	-162.049
-159.339	-165.815	-152.351	-163.539	-163.995	-162.049
-159.339	-165.815	-152.351	-163.539	-163.995	-162.049
-159.339	-165.815	-152.351	-163.539	-163.995	-162.049
-159.339	-165.815	-152.351	-163.524	-163.981	-162.049
-159.338	-165.815	-152.351	-163.524	-163.981	-162.049
-159.338	-165.815	-152.351	-163.524	-163.981	-162.049
-159.338	-165.815	-152.351	-163.524	-163.981	-162.049
-159.338	-165.815	-152.351	-163.524	-163.981	-162.049
-159.338	-165.815	-152.351	-163.524	-163.981	-162.049
-159.338	-165.815	-152.351	-163.524	-163.981	-162.049
-159.338	-165.815	-152.351	-163.524	-163.981	-162.049
-159.338	-165.815	-152.351	-163.524	-163.981	-162.049
-159.326	-165.815	-152.351	-163.524	-163.981	-162.049
-159.326	-165.815	-152.351	-163.524	-163.981	-162.049
-159.326	-165.815	-152.351	-163.524	-163.981	-162.049
-159.326	-165.815	-152.351	-163.524	-163.981	-162.034
-159.326	-165.815	-152.351	-163.524	-163.981	-162.034
-159.326	-165.815	-152.351	-163.524	-163.981	-162.034
-159.326	-165.815	-152.351	-163.435	-163.981	-162.034
-159.326	-165.815	-152.351	-163.435	-163.97	-162.034
-159.326	-165.815	-152.351	-163.435	-163.97	-162.034
-159.326	-165.815	-152.323	-163.435	-163.97	-162.034
-159.326	-165.815	-152.323	-163.435	-163.97	-162.034
-159.326	-165.815	-151.838	-163.435	-163.97	-162.034
-159.326	-165.815	-151.838	-163.435	-163.969	-162.034
-159.326	-165.815	-151.838	-163.435	-163.969	-162.034
-159.326	-165.815	-151.838	-163.435	-163.969	-162.034
-159.326	-165.815	-151.838	-163.435	-163.96	-162.034
-159.326	-165.815	-151.838	-163.424	-163.607	-162.034
-159.326	-165.815	-151.838	-163.424	-163.607	-162.034
-159.326	-165.815	-151.838	-163.424	-163.607	-162.034
-159.326	-165.815	-151.838	-163.424	-163.607	-162.034
-159.326	-165.815	-151.838	-163.424	-163.6	-162.034
-159.326	-165.815	-151.838	-163.424	-163.6	-162.034
-159.326	-165.815	-151.45	-163.424	-163.6	-162.034
-159.326	-165.815	-151.45	-163.424	-163.6	-162.034
-159.326	-165.815	-151.45	-163.424	-163.6	-162.034
-159.326	-165.815	-151.45	-163.424	-163.6	-162.034
-159.326	-165.815	-151.45	-163.424	-163.6	-162.034
-159.326	-165.815	-151.413	-163.416	-163.6	-162.034
-159.326	-165.815	-151.413	-163.416	-163.6	-162.034
-159.326	-165.815	-151.413	-163.416	-163.6	-162.034
-159.326	-165.815	-151.413	-163.416	-163.6	-162.034
-159.326	-165.815	-151.385	-163.416	-163.6	-162.034
-159.326	-165.815	-151.324	-163.416	-163.6	-162.034
-159.326	-165.815	-151.324	-163.416	-163.6	-162.034
-159.326	-165.815	-151.314	-163.416	-163.6	-162.034
-159.326	-165.815	-151.314	-163.416	-163.6	-162.034
-159.314	-165.815	-151.314	-163.416	-163.6	-162.034
-159.314	-165.815	-151.314	-163.416	-163.6	-162.034
-159.314	-165.815	-151.314	-163.416	-163.6	-162.034
-159.314	-165.815	-151.314	-163.416	-163.6	-162.034
-159.314	-165.815	-151.314	-163.416	-163.6	-162.034
-159.314	-165.815	-151.314	-163.341	-163.6	-162.034
-159.314	-165.815	-151.314	-163.341	-163.6	-162.034
-159.314	-165.815	-151.254	-163.341	-163.598	-162.034
-159.314	-165.815	-151.254	-163.26	-163.598	-162.034
-159.314	-165.815	-151.254	-163.26	-163.598	-162.034
-159.285	-165.815	-151.254	-163.26	-163.598	-162.034
-159.285	-165.815	-151.254	-163.26	-163.598	-162.034
-159.285	-165.815	-151.254	-163.26	-163.598	-162.034
-159.285	-165.801	-151.254	-163.26	-163.598	-162.034
-159.285	-165.801	-151.254	-163.26	-163.598	-162.034
-159.285	-165.801	-151.254	-163.26	-163.598	-162.034
-159.285	-165.801	-151.254	-163.251	-163.598	-162.034
-158.99	-165.696	-151.254	-163.251	-163.598	-162.034
-158.99	-165.696	-151.254	-163.251	-163.598	-162.034
-158.99	-165.696	-151.254	-163.251	-163.598	-162.034
-158.99	-165.696	-151.254	-163.251	-163.598	-162.034
-158.99	-165.696	-151.254	-163.251	-163.598	-162.034
-158.99	-165.696	-151.254	-163.251	-163.598	-162.034
-158.99	-165.696	-151.254	-163.251	-163.598	-162.034
-158.99	-165.696	-151.254	-163.251	-163.598	-162.034
-158.99	-165.696	-151.254	-163.251	-163.598	-162.034
-158.99	-165.696	-151.254	-163.251	-163.598	-162.034
-158.917	-165.553	-151.254	-163.251	-163.598	-162.034
-158.917	-165.553	-151.254	-163.251	-163.598	-162.034
-158.917	-164.691	-151.254	-163.251	-163.598	-162.034
-158.917	-164.691	-151.254	-163.251	-163.598	-162.034
-158.917	-164.691	-151.138	-163.251	-163.598	-162.034
-158.917	-164.691	-151.138	-163.251	-163.598	-162.034
-158.917	-164.691	-151.138	-163.251	-163.598	-162.034
-158.917	-164.691	-151.138	-163.251	-163.598	-162.034
-158.917	-164.691	-151.138	-163.251	-163.598	-162.034
-158.917	-164.691	-151.138	-163.251	-163.598	-162.034
-158.917	-164.691	-151.138	-163.251	-163.598	-162.034
-158.917	-164.691	-151.138	-163.251	-163.598	-162.034
-158.917	-164.691	-151.138	-163.251	-163.598	-162.034
-158.902	-164.691	-151.138	-163.251	-163.598	-162.034
-158.902	-164.691	-151.138	-163.251	-163.598	-162.034
-158.902	-164.691	-151.138	-163.242	-163.595	-162.034
-158.902	-164.691	-151.138	-163.242	-163.595	-162.034
-158.902	-164.691	-151.138	-163.242	-163.592	-162.034
-158.902	-164.691	-151.138	-163.242	-163.592	-162.034
-158.902	-164.691	-151.138	-163.242	-163.592	-162.034
-158.896	-164.691	-151.138	-163.242	-163.592	-162.034
-158.896	-164.691	-151.138	-163.242	-163.592	-162.034
-158.896	-164.691	-151.138	-163.242	-163.592	-162.034
-158.896	-164.691	-151.138	-163.242	-163.592	-162.034
-158.896	-164.691	-151.138	-163.242	-163.592	-162.034
-158.896	-164.691	-151.138	-163.242	-163.57	-162.034
-158.896	-164.691	-151.138	-163.242	-163.57	-162.034
-158.896	-164.69	-151.138	-163.242	-163.57	-162.034
-158.896	-164.69	-151.138	-163.227	-163.57	-162.034
-158.896	-164.69	-151.138	-163.227	-163.558	-162.034
-158.896	-164.69	-151.138	-163.227	-163.558	-162.034
-158.893	-164.69	-151.138	-163.227	-163.558	-162.034
-158.893	-164.69	-151.138	-163.215	-163.558	-162.034
-158.893	-164.69	-151.138	-163.215	-163.558	-162.034
-158.775	-164.647	-151.138	-163.215	-163.558	-162.034
-156.201	-164.647	-151.138	-163.215	-163.558	-162.034
-156.201	-164.647	-151.138	-163.215	-163.558	-162.034
-156.201	-164.647	-151.138	-163.215	-163.558	-162.034
-156.201	-164.647	-151.138	-163.215	-163.558	-162.034
-154.694	-164.617	-151.138	-163.215	-163.558	-162.034
-154.694	-164.617	-151.134	-163.215	-163.558	-162.034
-154.694	-164.617	-151.134	-163.215	-163.555	-162.034
-154.694	-164.617	-151.134	-163.215	-163.555	-162.034
-154.694	-164.617	-151.134	-163.215	-163.555	-162.034
-154.694	-164.617	-151.134	-163.215	-163.555	-162.034
-154.694	-164.617	-151.134	-163.215	-163.555	-162.034
-154.694	-164.617	-151.134	-163.215	-163.555	-162.034
-154.694	-164.617	-151.094	-163.215	-163.554	-162.034
-154.694	-164.617	-151.094	-163.215	-163.554	-162.034
-154.694	-164.617	-151.094	-163.215	-163.554	-162.034
-154.694	-164.615	-151.094	-163.215	-163.554	-162.034
-154.694	-164.615	-151.094	-163.215	-163.554	-162.034
-154.694	-164.615	-151.094	-163.209	-163.554	-162.034
-154.694	-164.615	-151.094	-163.209	-163.554	-162.034
-154.694	-164.615	-151.094	-163.209	-163.554	-162.034
-154.694	-164.615	-151.094	-163.209	-163.554	-162.034
-154.694	-164.615	-151.094	-163.206	-163.554	-162.034
-154.694	-164.615	-151.094	-163.206	-163.554	-162.034
-154.694	-164.615	-151.094	-163.206	-163.554	-162.034
-154.694	-164.615	-151.094	-163.206	-163.554	-162.034
-154.694	-164.615	-151.094	-163.206	-163.554	-162.034
-154.694	-164.615	-151.094	-163.206	-163.554	-162.034
-154.694	-164.615	-151.094	-163.206	-163.554	-162.034
-154.694	-164.615	-150.53	-163.206	-163.554	-162.034
-154.694	-164.615	-150.53	-163.206	-163.554	-162.034
-154.694	-164.615	-150.53	-163.206	-163.554	-162.034
-154.694	-164.615	-150.53	-163.206	-163.554	-162.034
-154.694	-164.615	-150.53	-163.206	-163.554	-162.034
-154.694	-164.615	-150.53	-163.206	-163.554	-162.034
-154.694	-164.615	-150.53	-163.201	-163.554	-162.034
-154.694	-164.615	-150.53	-163.201	-163.554	-162.034
-154.454	-164.615	-150.53	-163.201	-163.554	-162.034
-154.454	-164.615	-150.53	-163.201	-163.554	-162.034
-154.454	-164.615	-150.53	-163.2	-163.554	-162.034
-154.454	-164.615	-150.53	-163.2	-163.554	-162.034
-154.454	-164.615	-150.53	-163.2	-163.554	-162.034
-154.454	-164.615	-150.53	-163.2	-163.554	-162.034
-154.454	-164.615	-150.53	-163.2	-163.554	-162.034
-154.454	-164.615	-150.53	-163.2	-163.554	-162.034
-154.454	-164.615	-150.53	-163.2	-163.554	-162.034
-154.064	-164.615	-150.53	-163.2	-163.554	-162.034
-154.064	-164.577	-150.53	-163.2	-163.554	-162.034
-154.064	-164.577	-150.53	-163.2	-163.554	-162.034
-154.064	-164.577	-150.53	-163.2	-163.554	-162.034
-154.064	-164.577	-150.421	-163.2	-163.554	-161.959
-154.064	-164.577	-150.421	-163.2	-163.554	-161.959
-154.064	-164.577	-150.421	-163.2	-163.554	-161.959
-154.064	-164.577	-150.421	-163.2	-163.554	-161.959
-154.064	-164.577	-150.421	-163.2	-163.554	-161.959
-154.064	-163.932	-150.421	-163.2	-163.554	-161.959
-154.064	-163.932	-150.421	-163.2	-163.549	-161.959
-154.064	-163.932	-150.421	-163.187	-163.549	-161.959
-154.064	-163.932	-150.421	-163.187	-163.526	-161.959
-153.719	-163.932	-150.421	-163.187	-163.526	-161.959
-153.719	-163.932	-150.421	-163.187	-163.526	-161.959
-153.719	-163.932	-150.421	-163.187	-163.526	-161.959
-153.719	-163.932	-150.421	-163.187	-163.526	-161.959
-152.638	-163.932	-149.996	-163.187	-163.526	-161.959
-152.638	-163.932	-149.996	-163.187	-163.526	-161.959
-152.638	-163.932	-149.848	-163.187	-163.519	-161.959
-152.638	-163.932	-149.847	-163.187	-163.519	-161.959
-152.638	-163.932	-149.847	-163.187	-163.519	-161.959
-152.638	-163.932	-149.847	-163.187	-163.519	-161.959
-152.638	-163.932	-149.692	-163.187	-163.519	-161.959
-152.638	-163.932	-149.692	-163.142	-163.519	-161.959
-152.638	-163.932	-149.692	-163.142	-163.506	-161.959
-152.638	-163.918	-149.692	-163.142	-163.506	-161.959
-152.638	-163.918	-149.692	-163.142	-163.506	-161.959
-152.638	-163.918	-149.692	-163.142	-163.506	-161.959
-152.638	-163.918	-149.692	-163.142	-163.506	-161.959
-152.638	-163.918	-149.691	-163.142	-163.506	-161.959
-152.638	-163.918	-149.691	-163.142	-163.506	-161.959
-152.638	-163.908	-149.691	-163.142	-163.506	-161.959
-152.638	-163.908	-149.691	-163.142	-163.506	-161.959
-152.637	-163.908	-149.691	-163.142	-163.506	-161.959
-152.637	-163.908	-149.691	-163.142	-163.506	-161.959
-152.637	-163.908	-149.691	-163.142	-163.506	-161.959
-152.637	-163.908	-149.691	-163.142	-163.506	-161.959
-152.565	-163.908	-149.691	-163.142	-163.506	-161.959
-152.565	-163.908	-149.691	-163.142	-163.506	-161.959
-152.565	-163.908	-149.691	-163.142	-163.506	-161.959
-152.565	-163.908	-149.691	-163.142	-163.502	-161.959
-152.565	-163.908	-149.691	-163.142	-163.502	-161.959
-152.565	-163.908	-149.691	-163.142	-163.502	-161.959
-152.565	-163.908	-149.577	-163.142	-163.502	-161.959
-152.565	-163.908	-149.577	-163.142	-163.502	-161.959
-152.565	-163.908	-149.577	-163.142	-163.502	-161.959
-152.565	-163.908	-149.577	-163.142	-163.502	-161.959
-152.565	-163.908	-149.577	-163.142	-163.502	-161.959
-152.565	-163.908	-149.577	-163.142	-163.502	-161.959
-152.565	-163.908	-149.577	-163.142	-163.502	-161.959
-152.565	-163.908	-149.577	-163.142	-163.502	-161.959
-152.565	-163.908	-149.577	-163.142	-163.502	-161.959
-152.565	-163.908	-149.577	-163.142	-163.502	-161.959
-152.565	-163.908	-149.577	-163.142	-163.502	-161.959
-152.565	-163.908	-149.577	-163.142	-163.502	-161.959
-152.565	-163.908	-149.577	-163.142	-163.502	-161.959
-152.334	-163.908	-149.577	-163.142	-163.502	-161.959
-152.334	-163.908	-149.577	-163.128	-163.502	-161.959
-152.334	-163.908	-149.577	-163.128	-163.502	-161.959
-152.334	-163.908	-149.577	-163.128	-163.502	-161.959
-152.334	-163.908	-149.577	-163.128	-163.502	-161.959
-152.334	-163.908	-149.577	-163.128	-163.502	-161.959
-152.325	-163.908	-149.577	-163.128	-163.497	-161.959
-152.325	-163.908	-149.577	-163.128	-163.497	-161.959
-152.325	-163.908	-149.577	-163.128	-163.497	-161.959
-152.325	-163.908	-149.577	-163.128	-163.497	-161.959
-152.325	-163.908	-149.577	-163.128	-163.497	-161.959
-152.321	-163.908	-149.577	-163.128	-163.497	-161.959
-152.321	-163.908	-149.576	-163.128	-163.497	-161.959
-152.321	-163.908	-149.576	-163.128	-163.492	-161.959
-152.321	-163.908	-149.556	-163.128	-163.492	-161.959
-152.321	-163.908	-149.555	-163.128	-163.492	-161.959
-152.321	-163.908	-149.555	-163.128	-163.492	-161.959
-152.312	-163.908	-149.555	-163.128	-163.492	-161.959
-151.885	-163.611	-149.555	-163.128	-163.492	-161.959
-151.885	-163.611	-149.555	-163.128	-163.492	-161.959
-151.606	-163.611	-149.555	-163.128	-163.492	-161.95
-151.606	-163.611	-149.555	-163.128	-163.492	-161.95
-151.606	-163.611	-149.555	-163.128	-163.492	-161.95
-151.606	-163.611	-149.555	-163.128	-163.492	-161.95
-151.606	-163.611	-149.555	-163.113	-163.492	-161.95
-151.606	-163.611	-149.555	-163.113	-163.492	-161.95
-151.606	-163.611	-149.554	-163.113	-163.492	-161.95
-151.606	-163.42	-149.554	-163.113	-163.492	-161.95
-151.604	-163.42	-149.554	-163.105	-163.492	-161.95
-151.604	-163.42	-149.554	-163.105	-163.492	-161.95
-151.604	-163.42	-149.554	-163.105	-163.492	-161.95
-151.604	-163.42	-149.554	-163.105	-163.492	-161.95
-151.581	-163.42	-149.554	-162.879	-163.368	-161.95
-151.581	-163.42	-149.554	-162.879	-163.368	-161.95
-151.581	-163.42	-149.338	-162.876	-163.368	-161.95
-151.506	-163.42	-149.338	-162.876	-163.368	-161.95
-151.455	-163.42	-149.338	-162.876	-163.368	-161.95
-151.455	-163.42	-149.338	-162.876	-163.368	-161.95
-151.455	-163.381	-149.338	-162.876	-163.368	-161.95
-151.455	-163.381	-149.338	-162.876	-163.368	-161.95
-151.455	-163.381	-149.338	-162.876	-163.368	-161.95
-151.455	-163.381	-149.338	-162.876	-163.368	-161.95
-151.307	-163.381	-149.336	-162.876	-163.368	-161.95
-151.307	-163.381	-149.336	-162.876	-163.368	-161.95
-151.307	-163.381	-149.336	-162.876	-163.368	-161.95
-151.307	-163.381	-149.336	-162.876	-163.368	-161.95
-151.307	-163.381	-149.336	-162.876	-163.368	-161.95
-151.307	-163.381	-149.336	-162.876	-163.368	-161.95
-151.307	-163.381	-149.336	-162.876	-163.368	-161.95
-151.307	-163.381	-149.336	-162.876	-163.368	-161.95
-151.307	-163.287	-149.336	-162.876	-163.368	-161.95
-151.307	-163.287	-149.336	-162.861	-163.368	-161.95
-151.307	-163.287	-149.336	-162.861	-163.368	-161.95
-151.307	-163.287	-149.336	-162.861	-163.368	-161.95
-151.307	-163.287	-149.336	-162.861	-163.368	-161.95
-151.307	-163.287	-149.336	-162.861	-163.368	-161.95
-151.027	-163.287	-149.336	-162.861	-163.368	-161.95
-151.027	-163.287	-149.336	-162.861	-163.368	-161.95
-151.027	-163.287	-149.336	-162.861	-163.368	-161.911
-151.027	-163.287	-149.326	-162.861	-163.368	-161.911
-151.027	-163.287	-149.326	-162.861	-163.338	-161.911
-151.027	-163.287	-149.326	-162.861	-163.338	-161.911
-151.027	-163.287	-149.326	-162.861	-163.338	-161.911
-151.027	-163.287	-149.249	-162.861	-163.338	-161.911
-151.027	-163.287	-149.249	-162.861	-163.338	-161.911
-151.027	-163.287	-149.249	-162.861	-163.31	-161.911
-151.027	-163.287	-149.249	-162.861	-163.31	-161.911
-150.734	-163.287	-149.249	-162.861	-163.31	-161.911
-150.734	-163.287	-149.249	-162.861	-163.31	-161.911
-150.734	-162.658	-149.245	-162.861	-163.31	-161.911
-150.734	-162.658	-149.245	-162.817	-163.31	-161.911
-150.725	-162.658	-149.245	-162.817	-163.31	-161.911
-150.725	-162.292	-149.245	-162.817	-163.31	-161.911
-150.725	-162.292	-149.245	-162.817	-163.31	-161.911
-150.725	-162.292	-149.245	-162.817	-163.31	-161.911
-150.725	-162.292	-149.245	-162.817	-163.31	-161.911
-150.719	-162.292	-149.245	-162.817	-163.31	-161.911
-150.719	-161.745	-149.245	-162.798	-163.31	-161.911
-150.719	-161.745	-149.245	-162.798	-163.31	-161.911
-150.719	-161.745	-149.245	-162.798	-163.31	-161.911
-150.719	-161.745	-149.245	-162.798	-163.31	-161.911
-150.719	-161.745	-149.245	-162.798	-163.31	-161.911
-150.719	-160.768	-149.245	-162.798	-163.31	-161.911
-150.719	-160.768	-149.245	-162.798	-163.31	-161.911
-150.719	-160.768	-149.245	-162.798	-163.31	-161.911
-150.718	-160.768	-149.245	-162.798	-163.31	-161.911
-150.718	-160.768	-149.245	-162.798	-163.31	-161.911
-150.695	-160.768	-149.245	-162.798	-163.31	-161.911
-150.695	-160.768	-149.245	-162.798	-163.31	-161.911
-150.695	-160.768	-149.245	-162.798	-163.31	-161.911
-150.695	-160.768	-149.245	-162.798	-163.31	-161.911
-150.695	-160.768	-149.245	-162.798	-163.31	-161.911
-150.695	-160.768	-149.245	-162.798	-163.31	-161.911
-150.695	-160.768	-149.245	-162.798	-163.31	-161.911
-150.695	-160.768	-149.245	-162.797	-163.31	-161.911
-150.695	-160.768	-149.245	-162.797	-163.31	-161.911
-150.124	-160.768	-149.235	-162.797	-163.31	-161.911
-150.124	-160.768	-149.235	-162.797	-163.31	-161.911
-150.124	-160.768	-149.234	-162.797	-163.31	-161.911
-150.124	-160.768	-149.234	-162.797	-163.31	-161.911
-150.124	-160.768	-149.234	-162.797	-163.31	-161.911
-150.124	-160.768	-149.234	-162.76	-163.31	-161.911
-150.124	-160.768	-149.234	-162.758	-163.31	-161.911
-150.124	-160.768	-149.234	-162.758	-163.308	-161.911
-150.124	-160.768	-149.234	-162.758	-163.308	-161.911
-150.124	-160.768	-149.234	-162.758	-163.308	-161.911
-150.124	-160.768	-149.234	-162.758	-163.308	-161.911
-150.124	-160.768	-149.234	-162.758	-163.308	-161.911
-150.124	-160.768	-149.234	-162.758	-163.308	-161.911
-150.124	-160.768	-149.233	-162.752	-163.308	-161.911
-150.124	-160.768	-149.233	-162.752	-163.307	-161.911
-150.124	-160.768	-149.233	-162.752	-163.307	-161.911
-150.124	-160.748	-149.233	-162.752	-163.307	-161.911
-150.124	-160.748	-149.233	-162.752	-163.307	-161.911
-150.124	-160.469	-149.233	-162.752	-163.307	-161.911
-150.124	-160.469	-149.233	-162.752	-163.307	-161.911
-150.124	-160.469	-149.233	-162.752	-163.299	-161.911
-150.124	-160.469	-149.233	-162.752	-163.299	-161.911
-150.124	-160.469	-149.233	-162.752	-163.299	-161.911
-150.104	-160.469	-149.222	-162.752	-163.299	-161.911
-150.104	-160.469	-149.222	-162.752	-163.299	-161.911
-150.104	-160.469	-149.222	-162.752	-163.299	-161.911
-150.104	-159.768	-149.222	-162.75	-163.299	-161.911
-150.104	-159.768	-149.222	-162.75	-163.299	-161.911
-150.104	-159.768	-149.222	-162.75	-163.299	-161.911
-150.104	-159.768	-149.222	-162.75	-163.299	-161.911
-150.104	-159.768	-149.222	-162.75	-163.299	-161.911
-150.104	-159.768	-149.222	-162.75	-163.299	-161.911
-150.104	-159.768	-149.222	-162.75	-163.299	-161.911
-150.104	-159.766	-149.222	-162.748	-163.299	-161.911
-150.104	-159.766	-149.222	-162.748	-163.299	-161.911
-150.104	-159.766	-149.222	-162.748	-163.299	-161.911
-150.104	-159.766	-149.222	-162.748	-163.299	-161.911
-150.082	-159.766	-149.199	-162.748	-163.299	-161.911
-150.082	-159.766	-149.199	-162.748	-163.299	-161.911
-150.082	-159.766	-149.199	-162.748	-163.299	-161.911
-150.082	-159.766	-149.199	-162.748	-163.299	-161.911
-150.082	-159.766	-149.199	-162.746	-163.299	-161.911
-150.075	-159.766	-149.199	-162.746	-163.299	-161.911
-150.075	-159.766	-149.199	-162.746	-163.299	-161.911
-150.075	-159.766	-149.199	-162.746	-163.299	-161.911
-150.075	-159.766	-149.199	-162.746	-163.299	-161.911
-150.075	-159.766	-149.199	-162.746	-163.299	-161.911
-150.075	-159.766	-149.199	-162.746	-163.299	-161.911
-150.075	-159.766	-149.198	-162.746	-163.299	-161.911
-150.075	-159.766	-149.198	-162.746	-163.299	-161.911
-150.075	-159.766	-149.193	-162.746	-163.299	-161.909
-150.075	-159.766	-149.193	-162.746	-163.299	-161.909
-150.075	-159.766	-149.193	-162.746	-163.299	-161.909
-150.032	-159.766	-149.193	-162.746	-163.299	-161.909
-150.032	-159.766	-149.193	-162.746	-163.299	-161.909
-150.032	-159.766	-149.193	-162.746	-163.299	-161.909
-150.032	-159.766	-149.193	-162.746	-163.299	-161.909
-150.032	-159.766	-149.193	-162.746	-163.299	-161.909
-150.032	-159.675	-149.193	-162.746	-163.288	-161.909
-150.032	-159.675	-149.193	-162.746	-163.288	-161.909
-150.032	-159.675	-149.193	-162.746	-163.288	-161.909
-150.032	-159.675	-149.193	-162.746	-163.288	-161.909
-150.032	-159.675	-149.193	-162.746	-163.288	-161.909
-150.032	-159.675	-149.193	-162.746	-163.288	-161.909
-150.032	-159.675	-149.193	-162.73	-163.288	-161.909
-150.032	-159.675	-149.193	-162.548	-163.288	-161.909
-150.032	-159.674	-149.043	-162.548	-163.288	-161.909
-150.032	-159.674	-149.043	-162.548	-163.288	-161.909
-150.032	-159.571	-149.043	-162.548	-163.288	-161.909
-150.032	-159.571	-149.043	-162.548	-163.288	-161.909
-150.032	-159.571	-149.043	-162.548	-163.288	-161.909
-150.032	-159.566	-149.043	-162.548	-163.288	-161.909
-150.032	-159.461	-149.043	-162.548	-163.287	-161.909
-150.032	-159.461	-149.043	-162.536	-163.287	-161.909
-150.032	-159.461	-149.043	-162.453	-163.287	-161.527
-150.032	-159.439	-149.043	-162.453	-163.287	-161.527
-150.032	-159.439	-149.043	-162.453	-163.287	-161.527
-150.032	-159.439	-149.039	-162.453	-163.287	-161.527
-150.032	-159.439	-149.039	-162.453	-163.287	-161.527
-150.032	-159.439	-149.039	-162.453	-163.287	-161.527
-150.032	-159.439	-149.039	-162.453	-163.287	-161.527
-150.032	-159.439	-149.039	-162.453	-163.287	-161.527
-150.032	-159.439	-149.039	-161.999	-163.287	-161.527
-150.032	-159.439	-149.039	-161.999	-163.287	-161.527
-150.032	-159.439	-149.039	-161.999	-163.287	-161.527
-150.032	-159.439	-149.039	-161.999	-163.287	-161.527
-150.032	-159.439	-149.039	-161.999	-163.287	-161.527
-150.032	-159.439	-149.039	-161.999	-163.287	-161.527
-149.999	-159.439	-149.039	-161.999	-163.287	-161.527
-149.999	-159.439	-149.039	-161.999	-163.287	-161.527
-149.999	-159.439	-149.039	-161.999	-163.287	-161.527
-149.999	-159.439	-149.038	-161.999	-163.287	-161.527
