median	q25	q75	median_independent	q25_independent	q75_independent
-75.416	-78.406	-72.778	-87.764	-88.546	-87.388
-75.403	-78.406	-72.778	-87.764	-88.546	-87.388
-75.403	-78.406	-72.778	-87.764	-88.546	-87.388
-75.403	-78.403	-72.778	-87.764	-88.546	-87.388
-75.403	-78.403	-72.778	-87.764	-88.546	-87.388
-75.403	-78.403	-72.778	-87.764	-88.546	-87.388
-75.403	-78.392	-72.778	-87.764	-88.546	-87.388
-75.403	-78.392	-72.778	-87.764	-88.546	-87.388
-75.403	-78.392	-72.761	-87.764	-88.546	-87.388
-75.403	-78.392	-72.761	-87.764	-88.546	-87.388
-75.403	-78.392	-72.761	-87.764	-88.546	-87.388
-75.403	-78.392	-72.761	-87.764	-88.546	-87.381
-75.403	-78.392	-72.761	-87.764	-88.546	-87.381
-75.403	-78.392	-72.761	-87.764	-88.546	-87.381
-75.403	-78.392	-72.761	-87.764	-88.546	-87.381
-75.403	-78.392	-72.761	-87.764	-88.546	-87.381
-75.403	-78.392	-72.761	-87.764	-88.546	-87.381
-75.384	-78.392	-72.761	-87.764	-88.546	-87.381
-75.384	-78.392	-72.745	-87.764	-88.546	-87.381
-75.384	-78.392	-72.745	-87.764	-88.546	-87.381
-75.384	-78.392	-72.743	-87.764	-88.546	-87.381
-75.384	-78.392	-72.743	-87.764	-88.546	-87.381
-75.384	-78.392	-72.743	-87.764	-88.546	-87.381
-75.38	-78.39	-72.742	-87.764	-88.546	-87.381
-75.38	-78.39	-72.742	-87.764	-88.546	-87.381
-75.38	-78.39	-72.742	-87.764	-88.546	-87.381
-75.38	-78.39	-72.742	-87.764	-88.546	-87.381
-75.38	-78.39	-72.742	-87.764	-88.546	-87.381
-75.378	-78.39	-72.742	-87.764	-88.525	-87.381
-75.378	-78.39	-72.742	-87.764	-88.525	-87.381
-75.378	-78.39	-72.742	-87.764	-88.264	-87.381
-75.378	-78.39	-72.742	-87.764	-88.264	-87.381
-75.378	-78.39	-72.742	-87.764	-88.264	-87.381
-75.378	-78.39	-72.742	-87.764	-88.263	-87.381
-75.378	-78.39	-72.742	-87.764	-88.263	-87.381
-75.378	-78.381	-72.742	-87.764	-88.263	-87.381
-75.378	-78.381	-72.742	-87.764	-88.263	-87.381
-75.378	-78.381	-72.742	-87.764	-88.263	-87.381
-75.378	-78.381	-72.742	-87.764	-88.263	-87.381
-75.378	-78.381	-72.742	-87.764	-88.263	-87.381
-75.378	-78.381	-72.742	-87.764	-88.263	-87.381
-75.378	-78.381	-72.742	-87.764	-88.263	-87.381
-75.378	-78.381	-72.742	-87.764	-88.263	-87.381
-75.378	-78.381	-72.741	-87.764	-88.263	-87.381
-75.378	-78.381	-72.741	-87.764	-88.255	-87.381
-75.355	-78.381	-72.741	-87.764	-88.255	-87.381
-75.355	-78.381	-72.741	-87.764	-88.255	-87.381
-75.355	-78.369	-72.741	-87.764	-88.255	-87.381
-75.355	-78.369	-72.741	-87.764	-88.255	-87.381
-75.355	-78.369	-72.74	-87.764	-88.255	-87.381
-75.355	-78.369	-72.74	-87.764	-88.255	-87.381
-75.355	-78.369	-72.74	-87.764	-88.255	-87.381
-75.355	-78.369	-72.74	-87.764	-88.255	-87.381
-75.355	-78.369	-72.74	-87.764	-88.255	-87.381
-75.355	-78.369	-72.74	-87.764	-88.255	-87.381
-75.351	-78.369	-72.74	-87.764	-88.255	-87.381
-75.351	-78.369	-72.74	-87.764	-88.255	-87.381
-75.351	-78.369	-72.74	-87.764	-88.255	-87.381
-75.351	-78.369	-72.74	-87.764	-88.255	-87.381
-75.351	-78.369	-72.74	-87.764	-88.255	-87.381
-75.351	-78.369	-72.74	-87.764	-88.255	-87.381
-75.351	-78.369	-72.74	-87.764	-88.255	-87.381
-75.351	-78.369	-72.74	-87.764	-88.255	-87.381
-75.351	-78.369	-72.74	-87.764	-88.255	-87.381
-75.351	-78.369	-72.74	-87.764	-88.255	-87.381
-75.351	-78.369	-72.74	-87.764	-88.255	-87.381
-75.351	-78.369	-72.74	-87.764	-88.255	-87.381
-75.351	-78.369	-72.74	-87.764	-88.255	-87.381
-75.351	-78.369	-72.74	-87.764	-88.255	-87.381
-75.351	-78.368	-72.74	-87.764	-88.255	-87.381
-75.351	-78.368	-72.74	-87.764	-88.255	-87.381
-75.351	-78.368	-72.74	-87.764	-88.255	-87.381
-75.351	-78.368	-72.74	-87.764	-88.255	-87.381
-75.351	-78.368	-72.74	-87.764	-88.255	-87.381
-75.351	-78.368	-72.74	-87.764	-88.255	-87.381
-75.351	-78.368	-72.74	-87.764	-88.255	-87.381
-75.351	-78.368	-72.74	-87.764	-88.255	-87.381
-75.351	-78.368	-72.737	-87.764	-88.255	-87.381
-75.351	-78.368	-72.737	-87.764	-88.255	-87.381
-75.351	-78.368	-72.736	-87.764	-88.255	-87.381
-75.351	-78.368	-72.736	-87.764	-88.255	-87.381
-75.351	-78.368	-72.736	-87.764	-88.255	-87.381
-75.351	-78.368	-72.736	-87.764	-88.255	-87.381
-75.351	-78.368	-72.736	-87.764	-88.255	-87.381
-75.351	-78.368	-72.736	-87.764	-88.255	-87.381
-75.351	-78.368	-72.736	-87.764	-88.255	-87.381
-75.341	-78.368	-72.736	-87.764	-88.255	-87.381
-75.341	-78.368	-72.736	-87.764	-88.255	-87.381
-75.341	-78.368	-72.736	-87.764	-88.255	-87.381
-75.341	-78.368	-72.736	-87.764	-88.255	-87.381
-75.341	-78.368	-72.736	-87.764	-88.255	-87.381
-75.341	-78.368	-72.736	-87.764	-88.255	-87.381
-75.341	-78.336	-72.736	-87.764	-88.255	-87.381
-75.341	-78.336	-72.736	-87.764	-88.255	-87.381
-75.341	-78.336	-72.736	-87.764	-88.255	-87.381
-75.341	-78.336	-72.736	-87.764	-88.255	-87.381
-75.341	-78.336	-72.736	-87.764	-88.255	-87.381
-75.341	-78.336	-72.736	-87.764	-88.255	-87.381
-75.341	-78.336	-72.736	-87.764	-88.255	-87.381
-75.341	-78.336	-72.736	-87.764	-88.255	-87.381
-75.341	-78.336	-72.736	-87.764	-88.255	-87.381
-75.341	-78.336	-72.736	-87.764	-88.255	-87.381
-75.341	-78.336	-72.736	-87.764	-88.255	-87.381
-75.341	-78.336	-72.736	-87.764	-88.255	-87.381
-75.341	-78.336	-72.736	-87.764	-88.255	-87.381
-75.341	-78.336	-72.736	-87.764	-88.255	-87.381
-75.341	-78.336	-72.736	-87.764	-88.255	-87.381
-75.341	-78.336	-72.736	-87.764	-88.255	-87.381
-75.341	-78.336	-72.736	-87.764	-88.255	-87.381
-75.341	-78.336	-72.736	-87.764	-88.255	-87.381
-75.341	-78.336	-72.736	-87.764	-88.255	-87.381
-75.341	-78.336	-72.736	-87.764	-88.255	-87.381
-75.341	-78.336	-72.736	-87.764	-88.255	-87.381
-75.341	-78.336	-72.736	-87.764	-88.255	-87.381
-75.341	-78.336	-72.736	-87.764	-88.255	-87.381
-75.316	-78.336	-72.736	-87.764	-88.255	-87.381
-75.315	-78.336	-72.736	-87.764	-88.255	-87.381
-75.311	-78.336	-72.736	-87.764	-88.255	-87.381
-75.311	-78.336	-72.736	-87.764	-88.255	-87.381
-75.311	-78.336	-72.736	-87.764	-88.255	-87.381
-75.311	-78.336	-72.736	-87.764	-88.255	-87.381
-75.311	-78.336	-72.736	-87.764	-88.255	-87.381
-75.311	-78.336	-72.736	-87.764	-88.255	-87.381
-75.311	-78.336	-72.736	-87.764	-88.255	-87.381
-75.311	-78.336	-72.736	-87.764	-88.255	-87.381
-75.311	-78.336	-72.736	-87.764	-88.255	-87.381
-75.31	-78.336	-72.736	-87.764	-88.255	-87.381
-75.31	-78.336	-72.736	-87.764	-88.255	-87.381
-75.31	-78.336	-72.736	-87.733	-88.255	-87.381
-75.31	-78.336	-72.736	-87.733	-88.255	-87.381
-75.309	-78.336	-72.736	-87.733	-88.255	-87.381
-75.309	-78.336	-72.736	-87.733	-88.255	-87.381
-75.309	-78.336	-72.736	-87.733	-88.255	-87.381
-75.309	-78.336	-72.736	-87.733	-88.255	-87.381
-75.309	-78.336	-72.736	-87.733	-88.255	-87.381
-75.287	-78.336	-72.736	-87.733	-88.255	-87.381
-75.287	-78.336	-72.736	-87.733	-88.255	-87.381
-75.287	-78.336	-72.736	-87.733	-88.255	-87.381
-75.287	-78.336	-72.736	-87.733	-88.255	-87.381
-75.287	-78.336	-72.736	-87.733	-88.255	-87.381
-75.287	-78.336	-72.736	-87.733	-88.255	-87.381
-75.287	-78.336	-72.736	-87.733	-88.255	-87.381
-75.287	-78.336	-72.736	-87.729	-88.255	-87.381
-75.287	-78.336	-72.736	-87.729	-88.255	-87.381
-75.287	-78.336	-72.736	-87.729	-88.255	-87.381
-75.287	-78.336	-72.736	-87.729	-88.255	-87.381
-75.287	-78.336	-72.736	-87.729	-88.255	-87.381
-75.287	-78.336	-72.736	-87.729	-88.255	-87.381
-75.287	-78.336	-72.735	-87.729	-88.255	-87.381
-75.287	-78.336	-72.735	-87.693	-88.255	-87.381
-75.287	-78.336	-72.735	-87.693	-88.255	-87.381
-75.287	-78.336	-72.735	-87.693	-88.255	-87.381
-75.287	-78.336	-72.735	-87.693	-88.255	-87.381
-75.287	-78.336	-72.735	-87.693	-88.255	-87.381
-75.282	-78.336	-72.735	-87.693	-88.255	-87.381
-75.282	-78.336	-72.735	-87.693	-88.255	-87.381
-75.282	-78.336	-72.735	-87.693	-88.255	-87.381
-75.282	-78.336	-72.735	-87.693	-88.255	-87.379
-75.282	-78.336	-72.735	-87.693	-88.255	-87.379
-75.282	-78.336	-72.735	-87.693	-88.255	-87.379
-75.282	-78.336	-72.735	-87.693	-88.255	-87.379
-75.282	-78.321	-72.735	-87.693	-88.255	-87.379
-75.282	-78.321	-72.735	-87.693	-88.255	-87.379
-75.282	-78.321	-72.735	-87.693	-88.255	-87.379
-75.282	-78.321	-72.735	-87.693	-88.255	-87.379
-75.282	-78.321	-72.735	-87.693	-88.255	-87.379
-75.282	-78.321	-72.735	-87.693	-88.255	-87.379
-75.282	-78.321	-72.735	-87.693	-88.255	-87.379
-75.282	-78.321	-72.735	-87.693	-88.255	-87.379
-75.282	-78.321	-72.735	-87.688	-88.255	-87.379
-75.282	-78.321	-72.735	-87.688	-88.255	-87.379
-75.282	-78.321	-72.735	-87.679	-88.255	-87.379
-75.282	-78.321	-72.735	-87.671	-88.255	-87.368
-75.282	-78.321	-72.735	-87.671	-88.255	-87.36
-75.282	-78.321	-72.735	-87.653	-88.255	-87.36
-75.282	-78.321	-72.735	-87.653	-88.255	-87.36
-75.282	-78.321	-72.735	-87.653	-88.255	-87.36
-75.282	-78.321	-72.735	-87.653	-88.255	-87.36
-75.282	-78.321	-72.735	-87.653	-88.255	-87.359
-75.282	-78.321	-72.735	-87.653	-88.255	-87.359
-75.282	-78.321	-72.735	-87.653	-88.255	-87.359
-75.282	-78.321	-72.735	-87.653	-88.255	-87.359
-75.282	-78.321	-72.735	-87.653	-88.255	-87.359
-75.282	-78.321	-72.735	-87.653	-88.255	-87.359
-75.282	-78.321	-72.735	-87.653	-88.255	-87.359
-75.282	-78.321	-72.735	-87.653	-88.255	-87.359
-75.282	-78.321	-72.735	-87.653	-88.255	-87.359
-75.282	-78.321	-72.735	-87.653	-88.255	-87.359
-75.282	-78.321	-72.735	-87.653	-88.255	-87.359
-75.282	-78.321	-72.735	-87.653	-88.255	-87.359
-75.282	-78.321	-72.735	-87.653	-88.255	-87.359
-75.282	-78.321	-72.735	-87.653	-88.255	-87.359
-75.282	-78.321	-72.735	-87.653	-88.255	-87.359
-75.282	-78.321	-72.735	-87.653	-88.255	-87.359
-75.282	-78.321	-72.735	-87.653	-88.255	-87.359
-75.282	-78.321	-72.735	-87.653	-88.255	-87.359
-75.282	-78.321	-72.735	-87.653	-88.255	-87.359
-75.282	-78.321	-72.735	-87.653	-88.255	-87.359
-75.282	-78.321	-72.735	-87.653	-88.255	-87.359
-75.282	-78.321	-72.735	-87.653	-88.255	-87.359
-75.282	-78.321	-72.735	-87.653	-88.255	-87.359
-75.282	-78.321	-72.735	-87.653	-88.255	-87.359
-75.282	-78.321	-72.735	-87.653	-88.255	-87.359
-75.282	-78.321	-72.735	-87.652	-88.255	-87.359
-75.282	-78.321	-72.735	-87.652	-88.255	-87.359
-75.282	-78.321	-72.735	-87.652	-88.255	-87.359
-75.282	-78.317	-72.735	-87.652	-88.255	-87.359
-75.282	-78.317	-72.735	-87.652	-88.255	-87.359
-75.282	-78.317	-72.735	-87.652	-88.255	-87.359
-75.282	-78.317	-72.735	-87.652	-88.255	-87.359
-75.282	-78.317	-72.735	-87.652	-88.255	-87.359
-75.282	-78.317	-72.735	-87.652	-88.255	-87.359
-75.279	-78.317	-72.735	-87.652	-88.255	-87.359
-75.279	-78.317	-72.735	-87.652	-88.255	-87.359
-75.279	-78.317	-72.735	-87.652	-88.255	-87.359
-75.279	-78.317	-72.735	-87.652	-88.255	-87.359
-75.279	-78.317	-72.735	-87.652	-88.24	-87.359
-75.279	-78.317	-72.735	-87.652	-88.24	-87.359
-75.279	-78.317	-72.735	-87.652	-88.24	-87.359
-75.279	-78.317	-72.735	-87.652	-88.24	-87.359
-75.279	-78.317	-72.735	-87.652	-88.24	-87.359
-75.279	-78.317	-72.735	-87.652	-88.24	-87.359
-75.279	-78.317	-72.735	-87.652	-88.24	-87.359
-75.279	-78.317	-72.735	-87.652	-88.24	-87.359
-75.279	-78.317	-72.735	-87.652	-88.24	-87.359
-75.279	-78.317	-72.735	-87.652	-88.24	-87.359
-75.279	-78.317	-72.735	-87.652	-88.232	-87.359
-75.279	-78.317	-72.735	-87.652	-88.232	-87.359
-75.279	-78.317	-72.735	-87.652	-88.232	-87.359
-75.279	-78.317	-72.735	-87.652	-88.232	-87.359
-75.279	-78.317	-72.735	-87.652	-88.232	-87.359
-75.279	-78.317	-72.735	-87.652	-88.232	-87.359
-75.278	-78.254	-72.735	-87.652	-88.232	-87.359
-75.278	-78.254	-72.735	-87.652	-88.231	-87.359
-75.278	-78.254	-72.735	-87.652	-88.231	-87.355
-75.278	-78.254	-72.735	-87.652	-88.231	-87.355
-75.278	-78.254	-72.735	-87.652	-88.231	-87.355
-75.278	-78.254	-72.735	-87.652	-88.231	-87.355
-75.278	-78.254	-72.735	-87.652	-88.231	-87.355
-75.273	-78.254	-72.735	-87.652	-88.231	-87.355
-75.262	-78.254	-72.735	-87.652	-88.231	-87.355
-75.262	-78.254	-72.735	-87.652	-88.231	-87.355
-75.262	-78.254	-72.735	-87.652	-88.231	-87.355
-74.994	-78.254	-72.735	-87.652	-88.231	-87.355
-74.994	-78.254	-72.735	-87.652	-88.231	-87.355
-74.887	-78.254	-72.735	-87.652	-88.231	-87.355
-74.887	-78.254	-72.735	-87.652	-88.231	-87.355
-74.887	-78.254	-72.735	-87.652	-88.231	-87.355
-74.887	-78.254	-72.735	-87.652	-88.231	-87.355
-74.887	-78.254	-72.735	-87.652	-88.231	-87.355
-74.887	-78.254	-72.735	-87.652	-88.229	-87.355
-74.887	-78.254	-72.735	-87.652	-88.229	-87.355
-74.887	-78.254	-72.735	-87.652	-88.229	-87.355
-74.887	-78.254	-72.735	-87.652	-88.229	-87.355
-74.887	-78.254	-72.735	-87.652	-88.229	-87.353
-74.887	-78.253	-72.735	-87.652	-88.229	-87.353
-74.887	-78.253	-72.735	-87.652	-88.229	-87.353
-74.839	-78.253	-72.735	-87.652	-88.229	-87.353
-74.839	-78.253	-72.735	-87.652	-88.229	-87.353
-74.839	-78.253	-72.735	-87.652	-88.229	-87.353
-74.839	-78.253	-72.735	-87.652	-88.229	-87.353
-74.839	-78.253	-72.735	-87.652	-88.229	-87.353
-74.839	-78.253	-72.735	-87.652	-88.229	-87.353
-74.839	-78.253	-72.735	-87.652	-88.229	-87.353
-74.839	-78.253	-72.735	-87.652	-88.229	-87.353
-74.839	-78.253	-72.735	-87.652	-88.229	-87.353
-74.839	-78.253	-72.735	-87.652	-88.229	-87.353
-74.839	-78.253	-72.735	-87.652	-88.229	-87.353
-74.839	-78.253	-72.735	-87.652	-88.229	-87.353
-74.839	-78.253	-72.735	-87.652	-88.229	-87.353
-74.839	-78.253	-72.735	-87.652	-88.229	-87.353
-74.839	-78.253	-72.735	-87.65	-88.229	-87.353
-74.839	-78.253	-72.735	-87.65	-88.229	-87.353
-74.839	-78.253	-72.735	-87.65	-88.229	-87.353
-74.839	-78.253	-72.735	-87.65	-88.229	-87.353
-74.839	-78.253	-72.735	-87.65	-88.229	-87.353
-74.839	-78.253	-72.735	-87.65	-88.229	-87.351
-74.839	-78.253	-72.735	-87.65	-88.229	-87.351
-74.839	-78.253	-72.735	-87.65	-88.229	-87.351
-74.839	-78.253	-72.735	-87.65	-88.229	-87.351
-74.839	-78.253	-72.735	-87.65	-88.229	-87.351
-74.803	-78.253	-72.735	-87.65	-88.229	-87.351
-74.803	-78.253	-72.735	-87.65	-88.229	-87.351
-74.803	-78.253	-72.735	-87.65	-88.229	-87.351
-74.803	-78.253	-72.735	-87.65	-88.229	-87.351
-74.803	-78.253	-72.735	-87.65	-88.229	-87.351
-74.803	-78.253	-72.735	-87.65	-88.229	-87.351
-74.799	-78.253	-72.735	-87.65	-88.229	-87.351
-74.799	-78.253	-72.735	-87.65	-88.229	-87.351
-74.799	-78.253	-72.735	-87.65	-88.229	-87.351
-74.799	-78.253	-72.735	-87.65	-88.229	-87.351
-74.799	-78.253	-72.735	-87.65	-88.229	-87.351
-74.799	-78.253	-72.735	-87.65	-88.229	-87.351
-74.799	-78.253	-72.735	-87.65	-88.229	-87.351
-74.799	-78.253	-72.735	-87.65	-88.229	-87.351
-74.799	-78.253	-72.735	-87.65	-88.229	-87.351
-74.799	-78.253	-72.735	-87.65	-88.229	-87.351
-74.799	-78.253	-72.735	-87.65	-88.229	-87.351
-74.799	-78.253	-72.735	-87.65	-88.229	-87.351
-74.799	-78.253	-72.735	-87.65	-88.229	-87.351
-74.791	-78.253	-72.735	-87.65	-88.229	-87.351
-74.789	-78.253	-72.735	-87.65	-88.229	-87.351
-74.789	-78.25	-72.735	-87.65	-88.229	-87.351
-74.789	-78.25	-72.735	-87.65	-88.229	-87.351
-74.789	-78.25	-72.735	-87.65	-88.229	-87.351
-74.789	-78.25	-72.735	-87.65	-88.229	-87.351
-74.789	-78.25	-72.735	-87.65	-88.229	-87.351
-74.789	-78.25	-72.735	-87.65	-88.229	-87.351
-74.789	-78.25	-72.735	-87.649	-88.229	-87.351
-74.789	-78.25	-72.735	-87.649	-88.229	-87.351
-74.789	-78.25	-72.735	-87.649	-88.229	-87.351
-74.782	-78.25	-72.735	-87.649	-88.229	-87.351
-74.782	-78.25	-72.735	-87.649	-88.229	-87.351
-74.782	-78.25	-72.735	-87.649	-88.229	-87.351
-74.776	-78.25	-72.735	-87.649	-88.229	-87.351
-74.776	-78.25	-72.735	-87.649	-88.229	-87.348
-74.776	-78.25	-72.735	-87.649	-88.229	-87.348
-74.776	-78.25	-72.735	-87.649	-88.229	-87.348
-74.776	-78.249	-72.735	-87.649	-88.229	-87.348
-74.776	-78.249	-72.735	-87.649	-88.229	-87.348
-74.776	-78.249	-72.735	-87.649	-88.229	-87.348
-74.776	-78.243	-72.735	-87.649	-88.229	-87.348
-74.776	-78.243	-72.735	-87.649	-88.229	-87.348
-74.776	-78.243	-72.735	-87.649	-88.229	-87.348
-74.776	-78.243	-72.735	-87.649	-88.229	-87.348
-74.776	-78.243	-72.735	-87.649	-88.229	-87.348
-74.776	-78.243	-72.735	-87.649	-88.229	-87.348
-74.776	-78.243	-72.735	-87.649	-88.229	-87.348
-74.776	-78.243	-72.735	-87.649	-88.229	-87.348
-74.776	-78.243	-72.735	-87.649	-88.229	-87.348
-74.776	-78.243	-72.735	-87.649	-88.229	-87.348
-74.776	-78.243	-72.735	-87.649	-88.229	-87.348
-74.776	-78.243	-72.735	-87.649	-88.229	-87.348
-74.776	-78.243	-72.735	-87.649	-88.229	-87.348
-74.776	-78.243	-72.735	-87.649	-88.229	-87.348
-74.776	-78.243	-72.735	-87.649	-88.229	-87.348
-74.776	-78.243	-72.735	-87.649	-88.229	-87.348
-74.776	-78.243	-72.735	-87.649	-88.229	-87.348
-74.776	-78.243	-72.735	-87.649	-88.229	-87.348
-74.776	-78.243	-72.735	-87.649	-88.229	-87.348
-74.776	-78.243	-72.735	-87.649	-88.229	-87.348
-74.776	-78.243	-72.735	-87.649	-88.229	-87.348
-74.356	-78.243	-71.292	-87.649	-88.229	-87.348
-74.356	-78.243	-71.292	-87.649	-88.229	-87.348
-74.356	-78.243	-71.292	-87.649	-88.229	-87.348
-74.356	-78.243	-71.292	-87.649	-88.229	-87.348
-74.356	-78.243	-71.292	-87.649	-88.229	-87.348
-74.356	-78.243	-71.292	-87.649	-88.229	-87.348
-74.356	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.348
-74.354	-78.243	-71.292	-87.649	-88.229	-87.346
-74.354	-78.243	-71.292	-87.649	-88.229	-87.346
-74.354	-78.243	-71.292	-87.649	-88.229	-87.346
-74.354	-78.243	-71.292	-87.649	-88.229	-87.345
-74.354	-78.243	-71.292	-87.649	-88.229	-87.345
-74.354	-78.243	-71.292	-87.649	-88.229	-87.345
-74.354	-78.243	-71.292	-87.649	-88.229	-87.345
-74.354	-78.243	-71.292	-87.649	-88.229	-87.345
-74.354	-78.243	-71.292	-87.649	-88.229	-87.345
-74.354	-78.243	-71.292	-87.649	-88.229	-87.345
-74.354	-78.243	-71.292	-87.649	-88.229	-87.345
-74.354	-78.243	-71.292	-87.649	-88.229	-87.345
-74.354	-78.243	-71.292	-87.649	-88.229	-87.345
-74.354	-78.243	-71.292	-87.649	-88.229	-87.345
-74.354	-78.243	-71.292	-87.649	-88.229	-87.345
-74.354	-78.243	-71.292	-87.649	-88.229	-87.345
-74.354	-78.243	-71.292	-87.649	-88.229	-87.345
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.344
-74.354	-78.243	-71.292	-87.649	-88.229	-87.343
-74.354	-78.243	-71.292	-87.649	-88.229	-87.343
-74.354	-78.243	-71.292	-87.649	-88.229	-87.343
-74.354	-78.243	-71.292	-87.649	-88.229	-87.343
-74.354	-78.243	-71.292	-87.649	-88.229	-87.343
-74.354	-78.243	-71.292	-87.649	-88.229	-87.343
-74.354	-78.243	-71.292	-87.649	-88.229	-87.343
-74.354	-78.243	-71.292	-87.649	-88.229	-87.343
-74.354	-78.243	-71.292	-87.649	-88.229	-87.343
-74.354	-78.242	-71.292	-87.649	-88.229	-87.343
-74.354	-78.242	-71.292	-87.649	-88.229	-87.343
-74.354	-78.242	-71.292	-87.649	-88.229	-87.343
-74.354	-78.242	-71.292	-87.649	-88.229	-87.343
-74.354	-78.242	-71.292	-87.649	-88.229	-87.343
-74.354	-78.242	-71.292	-87.649	-88.229	-87.343
-74.354	-78.242	-71.292	-87.649	-88.229	-87.343
-74.354	-78.241	-71.292	-87.649	-88.229	-87.343
-74.354	-78.241	-71.292	-87.649	-88.229	-87.343
-74.354	-78.241	-71.292	-87.648	-88.229	-87.343
-74.354	-78.241	-71.292	-87.648	-88.229	-87.343
-74.354	-78.241	-71.292	-87.648	-88.229	-87.343
-74.354	-78.241	-71.292	-87.648	-88.229	-87.343
-74.354	-78.241	-71.292	-87.648	-88.229	-87.343
-74.354	-78.241	-71.292	-87.648	-88.229	-87.343
-74.354	-78.241	-71.292	-87.648	-88.229	-87.343
-74.354	-78.241	-71.292	-87.648	-88.229	-87.343
-74.354	-78.241	-71.292	-87.648	-88.229	-87.343
-74.354	-78.241	-71.292	-87.648	-88.229	-87.343
-74.354	-78.241	-71.292	-87.648	-88.229	-87.343
-74.354	-78.241	-71.292	-87.648	-88.229	-87.343
-74.354	-78.241	-71.292	-87.648	-88.229	-87.343
-74.354	-78.241	-71.292	-87.648	-88.229	-87.343
