median	q25	q75	median_independent	q25_independent	q75_independent
-111.331	-115.618	-109.207	-149.48	-151.231	-149.39
-111.317	-115.618	-109.122	-149.48	-151.231	-149.39
-111.317	-115.395	-109.121	-149.48	-151.231	-149.39
-111.317	-115.395	-109.121	-149.48	-151.231	-149.39
-111.317	-115.395	-109.121	-149.48	-151.231	-149.39
-111.317	-115.395	-109.121	-149.48	-151.231	-149.39
-111.317	-115.395	-109.121	-149.48	-151.231	-149.39
-111.317	-115.395	-109.121	-149.48	-151.231	-149.39
-111.317	-115.395	-109.121	-149.48	-151.231	-149.39
-111.317	-115.395	-109.121	-149.48	-151.231	-149.39
-111.317	-115.395	-109.121	-149.48	-151.231	-149.39
-111.317	-115.395	-109.121	-149.48	-151.231	-149.39
-111.317	-115.395	-109.121	-149.48	-151.231	-149.39
-111.317	-115.395	-108.945	-149.48	-151.231	-149.39
-111.317	-115.395	-108.945	-149.48	-151.231	-149.39
-111.317	-115.395	-108.945	-149.48	-151.231	-149.39
-111.317	-115.395	-108.945	-149.48	-151.231	-149.39
-111.317	-115.395	-108.945	-149.48	-151.231	-149.39
-111.317	-115.395	-108.895	-149.48	-151.231	-149.39
-111.317	-115.395	-108.895	-149.48	-151.231	-149.39
-111.317	-115.248	-108.895	-149.48	-151.231	-149.39
-111.317	-115.248	-108.895	-149.48	-151.231	-149.39
-111.317	-115.248	-108.895	-149.48	-151.231	-149.39
-111.317	-115.248	-108.895	-149.48	-151.231	-149.39
-111.316	-115.248	-108.895	-149.48	-151.231	-149.39
-111.316	-115.248	-108.895	-149.48	-151.231	-149.39
-111.316	-114.833	-108.895	-149.48	-151.231	-149.39
-111.316	-114.833	-108.895	-149.48	-151.231	-149.39
-111.316	-114.833	-108.895	-149.48	-151.231	-149.39
-111.316	-114.833	-108.895	-149.48	-151.231	-149.39
-111.316	-114.833	-108.895	-149.48	-151.231	-149.39
-111.316	-114.833	-108.895	-149.48	-151.231	-149.39
-111.316	-114.833	-108.895	-149.48	-151.231	-149.39
-111.316	-114.833	-108.895	-149.48	-151.231	-149.39
-111.316	-114.833	-108.895	-149.48	-151.231	-149.39
-111.316	-114.833	-108.778	-149.48	-151.231	-149.39
-111.316	-114.833	-108.778	-149.48	-151.231	-149.39
-111.316	-114.833	-108.778	-149.48	-151.231	-149.39
-111.316	-114.833	-108.778	-149.48	-151.231	-149.39
-111.316	-114.833	-108.778	-149.48	-151.231	-149.39
-111.316	-114.833	-108.778	-149.48	-151.231	-149.39
-111.316	-114.833	-108.778	-149.48	-151.231	-149.39
-111.316	-114.833	-108.778	-149.48	-151.231	-149.39
-111.315	-114.833	-108.778	-149.48	-151.231	-149.39
-111.315	-114.833	-108.778	-149.48	-151.231	-149.39
-111.315	-114.833	-108.778	-149.48	-151.231	-149.39
-111.315	-114.828	-108.778	-149.48	-151.231	-149.39
-111.315	-114.828	-108.778	-149.48	-151.231	-149.39
-111.315	-114.828	-108.778	-149.48	-151.231	-149.39
-111.315	-114.828	-108.778	-149.48	-151.231	-149.39
-111.315	-114.828	-108.778	-149.48	-151.231	-149.39
-111.315	-114.828	-108.778	-149.48	-151.231	-149.39
-111.315	-114.828	-108.769	-149.48	-151.231	-149.39
-111.315	-114.611	-108.769	-149.48	-151.231	-149.39
-111.315	-114.611	-108.769	-149.48	-151.231	-149.39
-111.315	-114.595	-108.769	-149.48	-151.231	-149.39
-111.315	-114.595	-108.769	-149.48	-151.231	-149.39
-111.315	-114.595	-108.769	-149.48	-151.231	-149.39
-111.315	-114.595	-108.769	-149.48	-151.231	-149.39
-111.315	-114.595	-108.769	-149.48	-151.231	-149.39
-111.315	-114.595	-108.769	-149.48	-151.231	-149.39
-111.315	-114.595	-108.769	-149.48	-151.231	-149.39
-111.315	-114.595	-108.769	-149.48	-151.231	-149.39
-111.315	-114.595	-108.769	-149.48	-151.231	-149.39
-111.315	-114.595	-108.769	-149.48	-151.231	-149.39
-111.315	-114.551	-108.769	-149.48	-151.231	-149.39
-111.315	-114.551	-108.769	-149.48	-151.231	-149.39
-111.315	-114.551	-108.767	-149.48	-151.231	-149.39
-111.315	-114.551	-108.767	-149.48	-151.231	-149.39
-111.315	-114.551	-108.767	-149.48	-151.231	-149.39
-111.315	-114.551	-108.767	-149.48	-151.231	-149.39
-111.315	-114.303	-108.767	-149.48	-151.231	-149.39
-111.315	-114.303	-108.766	-149.48	-151.231	-149.39
-111.315	-114.303	-108.766	-149.48	-151.231	-149.39
-111.315	-114.303	-108.766	-149.48	-151.231	-149.39
-111.315	-114.303	-108.766	-149.48	-151.231	-149.39
-111.315	-114.172	-108.766	-149.48	-151.231	-149.39
-111.315	-114.172	-108.766	-149.48	-151.231	-149.39
-111.315	-114.172	-108.766	-149.48	-151.231	-149.39
-111.315	-114.172	-108.766	-149.48	-151.231	-149.39
-111.315	-114.172	-108.762	-149.48	-151.231	-149.39
-111.315	-114.037	-108.762	-149.48	-151.231	-149.39
-111.315	-114.037	-108.762	-149.48	-151.231	-149.39
-111.315	-114.037	-108.757	-149.48	-151.231	-149.39
-111.315	-114.037	-108.757	-149.48	-151.231	-149.39
-111.315	-114.037	-108.757	-149.48	-151.231	-149.39
-111.315	-114.037	-108.757	-149.48	-151.231	-149.39
-111.315	-114.037	-108.757	-149.48	-151.231	-149.39
-111.315	-114.037	-108.757	-149.48	-151.231	-149.39
-111.315	-114.037	-108.757	-149.48	-151.231	-149.39
-111.315	-114.037	-108.757	-149.48	-151.231	-149.39
-111.315	-114.037	-108.757	-149.48	-151.231	-149.39
-111.315	-114.037	-108.757	-149.48	-151.231	-149.39
-111.315	-114.037	-108.757	-149.48	-151.231	-149.39
-111.315	-114.037	-108.757	-149.48	-151.231	-149.39
-111.315	-114.037	-108.757	-149.48	-151.231	-149.39
-111.315	-114.037	-108.757	-149.48	-151.231	-149.39
-111.315	-114.037	-108.757	-149.48	-151.231	-149.39
-111.315	-114.037	-108.753	-149.48	-151.231	-149.39
-111.315	-114.037	-108.753	-149.48	-151.231	-149.39
-111.315	-114.037	-108.753	-149.48	-151.231	-149.39
-111.315	-114.037	-108.753	-149.48	-151.231	-149.39
-111.315	-114.037	-108.753	-149.48	-151.231	-149.39
-111.315	-114.037	-108.753	-149.48	-151.231	-149.39
-111.315	-114.037	-108.753	-149.48	-151.231	-149.39
-111.315	-113.909	-108.753	-149.48	-151.231	-149.39
-111.315	-113.909	-108.753	-149.48	-151.231	-149.39
-111.315	-113.909	-108.753	-149.48	-151.231	-149.39
-111.315	-113.909	-108.753	-149.48	-151.231	-149.39
-111.315	-113.909	-108.753	-149.48	-151.231	-149.39
-111.315	-113.909	-108.753	-149.48	-151.231	-149.39
-111.315	-113.909	-108.753	-149.48	-151.231	-149.39
-111.315	-113.909	-108.753	-149.48	-151.231	-149.39
-111.315	-113.909	-108.753	-149.48	-151.231	-149.39
-111.315	-113.909	-108.753	-149.48	-151.231	-149.39
-111.315	-113.909	-108.753	-149.48	-151.231	-149.39
-111.315	-113.909	-108.69	-149.48	-151.231	-149.39
-111.315	-113.893	-108.69	-149.48	-151.231	-149.39
-111.315	-113.893	-108.69	-149.48	-151.231	-149.39
-111.315	-113.893	-108.69	-149.48	-151.231	-149.39
-111.315	-113.893	-108.69	-149.48	-151.231	-149.39
-111.315	-113.893	-108.69	-149.48	-151.231	-149.39
-111.315	-113.893	-108.69	-149.48	-151.231	-149.39
-111.315	-113.893	-108.69	-149.48	-151.231	-149.39
-111.315	-113.893	-108.69	-149.48	-151.231	-149.39
-111.315	-113.893	-108.69	-149.48	-151.231	-149.39
-111.315	-113.865	-108.69	-149.48	-151.231	-149.39
-111.315	-113.865	-108.69	-149.48	-151.231	-149.39
-111.315	-113.865	-108.69	-149.48	-151.231	-149.39
-111.315	-113.865	-108.69	-149.48	-151.231	-149.39
-111.315	-113.865	-108.69	-149.48	-151.231	-149.39
-111.315	-113.865	-108.69	-149.48	-151.231	-149.39
-111.315	-113.865	-108.69	-149.48	-151.231	-149.39
-111.315	-113.851	-108.69	-149.48	-151.231	-149.39
-111.315	-113.851	-108.69	-149.48	-151.231	-149.39
-111.315	-113.851	-108.69	-149.48	-151.231	-149.39
-111.315	-113.851	-108.69	-149.48	-151.231	-149.39
-111.315	-113.851	-108.69	-149.48	-151.231	-149.39
-111.315	-113.835	-108.69	-149.48	-151.231	-149.39
-111.315	-113.835	-108.69	-149.48	-151.231	-149.39
-111.315	-113.835	-108.69	-149.48	-151.231	-149.39
-111.315	-113.835	-108.69	-149.48	-151.231	-149.39
-111.315	-113.835	-108.69	-149.48	-151.231	-149.39
-111.315	-113.835	-108.69	-149.48	-151.231	-149.39
-111.315	-113.835	-108.69	-149.48	-151.231	-149.39
-111.315	-113.835	-108.69	-149.48	-151.231	-149.39
-111.315	-113.835	-108.69	-149.48	-151.231	-149.39
-111.315	-113.794	-108.69	-149.48	-151.231	-149.39
-111.315	-113.794	-108.69	-149.48	-151.231	-149.39
-111.315	-113.794	-108.69	-149.48	-151.231	-149.39
-111.315	-113.794	-108.69	-149.48	-151.231	-149.39
-111.315	-113.794	-108.69	-149.48	-151.231	-149.39
-111.315	-113.794	-108.69	-149.48	-151.231	-149.39
-111.315	-113.794	-108.671	-149.48	-151.231	-149.39
-111.315	-113.794	-108.671	-149.48	-151.231	-149.39
-111.315	-113.794	-108.671	-149.48	-151.231	-149.39
-111.315	-113.794	-108.671	-149.48	-151.231	-149.39
-111.315	-113.794	-108.671	-149.48	-151.231	-149.39
-111.315	-113.794	-108.671	-149.48	-151.231	-149.39
-111.315	-113.794	-108.671	-149.48	-151.231	-149.39
-111.315	-113.794	-108.671	-149.48	-151.231	-149.39
-111.315	-113.789	-108.671	-149.48	-151.231	-149.39
-111.315	-113.789	-108.671	-149.48	-151.231	-149.39
-111.315	-113.789	-108.671	-149.48	-151.231	-149.39
-111.315	-113.789	-108.671	-149.48	-151.231	-149.39
-111.315	-113.789	-108.671	-149.48	-151.231	-149.39
-111.315	-113.789	-108.671	-149.48	-151.231	-149.39
-111.315	-113.789	-108.671	-149.48	-151.231	-149.39
-111.315	-113.789	-108.671	-149.48	-151.231	-149.39
-111.315	-113.789	-108.671	-149.48	-151.231	-149.39
-111.315	-113.789	-108.671	-149.48	-151.231	-149.39
-111.315	-113.789	-108.671	-149.48	-151.231	-149.39
-111.315	-113.789	-108.671	-149.48	-151.231	-149.39
-111.315	-113.789	-108.671	-149.48	-151.231	-149.39
-111.315	-113.789	-108.671	-149.48	-151.231	-149.39
-111.315	-113.789	-108.671	-149.48	-151.231	-149.39
-111.315	-113.789	-108.671	-149.48	-151.231	-149.39
-111.314	-113.789	-108.671	-149.48	-151.231	-149.39
-111.314	-113.789	-108.671	-149.48	-151.231	-149.39
-111.314	-113.789	-108.671	-149.48	-151.231	-149.39
-111.314	-113.789	-108.671	-149.48	-151.231	-149.39
-111.314	-113.789	-108.671	-149.48	-151.231	-149.39
-111.314	-113.789	-108.671	-149.48	-151.231	-149.39
-111.314	-113.789	-108.671	-149.48	-151.231	-149.39
-111.314	-113.789	-108.671	-149.48	-151.231	-149.39
-111.314	-113.789	-108.671	-149.48	-151.231	-149.39
-111.314	-113.789	-108.671	-149.48	-151.231	-149.39
-111.314	-113.789	-108.671	-149.48	-151.231	-149.39
-111.314	-113.789	-108.621	-149.48	-151.231	-149.39
-111.314	-113.789	-108.621	-149.48	-151.231	-149.39
-111.314	-113.789	-108.621	-149.48	-151.231	-149.39
-111.314	-113.789	-108.621	-149.48	-151.231	-149.39
-111.314	-113.789	-108.621	-149.48	-151.231	-149.39
-111.314	-113.789	-108.621	-149.48	-151.231	-149.39
-111.314	-113.789	-108.621	-149.48	-151.231	-149.39
-111.314	-113.789	-108.621	-149.48	-151.231	-149.39
-111.314	-113.789	-108.621	-149.48	-151.231	-149.39
-111.314	-113.789	-108.621	-149.48	-151.231	-149.39
-111.314	-113.789	-108.62	-149.48	-151.231	-149.39
-111.314	-113.789	-108.62	-149.48	-151.231	-149.39
-111.314	-113.757	-108.62	-149.48	-151.231	-149.39
-111.314	-113.757	-108.62	-149.48	-151.231	-149.39
-111.314	-113.757	-108.62	-149.48	-151.231	-149.39
-111.314	-113.757	-108.62	-149.48	-151.231	-149.39
-111.314	-113.757	-108.563	-149.48	-151.231	-149.39
-111.314	-113.757	-108.563	-149.48	-151.231	-149.39
-111.314	-113.757	-108.563	-149.48	-151.231	-149.39
-111.314	-113.757	-108.563	-149.48	-151.231	-149.39
-111.314	-113.757	-108.563	-149.48	-151.231	-149.39
-111.314	-113.757	-108.563	-149.48	-151.231	-149.39
-111.314	-113.757	-108.563	-149.48	-151.231	-149.39
-111.314	-113.757	-108.563	-149.48	-151.231	-149.39
-111.314	-113.757	-108.563	-149.48	-151.231	-149.39
-111.314	-113.757	-108.563	-149.48	-151.231	-149.39
-111.314	-113.644	-108.563	-149.48	-151.231	-149.39
-111.314	-113.644	-108.563	-149.48	-151.231	-149.39
-111.314	-113.644	-108.563	-149.48	-151.231	-149.39
-111.314	-113.644	-108.563	-149.48	-151.231	-149.39
-111.314	-113.644	-108.563	-149.48	-151.231	-149.39
-111.314	-113.644	-108.563	-149.48	-151.231	-149.39
-111.314	-113.644	-108.563	-149.48	-151.231	-149.39
-111.314	-113.644	-108.563	-149.48	-151.231	-149.39
-111.314	-113.644	-108.563	-149.48	-151.231	-149.39
-111.314	-113.644	-108.563	-149.48	-151.231	-149.39
-111.314	-113.644	-108.562	-149.48	-151.231	-149.39
-111.314	-113.644	-108.438	-149.48	-151.231	-149.39
-111.314	-113.644	-108.438	-149.48	-151.231	-149.39
-111.314	-113.644	-108.438	-149.48	-151.231	-149.39
-111.314	-113.644	-108.438	-149.48	-151.231	-149.39
-111.314	-113.644	-108.438	-149.48	-151.231	-149.39
-111.314	-113.644	-108.438	-149.48	-151.231	-149.39
-111.314	-113.644	-108.438	-149.48	-151.231	-149.39
-111.314	-113.644	-108.438	-149.48	-151.231	-149.39
-111.314	-113.644	-108.438	-149.48	-151.231	-149.39
-111.314	-113.644	-108.438	-149.48	-151.231	-149.39
-111.314	-113.644	-108.438	-149.48	-151.231	-149.39
-111.314	-113.644	-108.438	-149.48	-151.231	-149.39
-111.314	-113.644	-108.438	-149.48	-151.231	-149.39
-111.314	-113.644	-108.438	-149.48	-151.231	-149.39
-111.314	-113.644	-108.438	-149.48	-151.231	-149.39
-111.314	-113.644	-108.438	-149.48	-151.231	-149.39
-111.314	-113.644	-108.438	-149.48	-151.231	-149.39
-111.314	-113.644	-108.438	-149.48	-151.231	-149.39
-111.314	-113.644	-108.438	-149.48	-151.231	-149.39
-111.314	-113.644	-108.438	-149.48	-151.231	-149.39
-111.314	-113.644	-108.438	-149.478	-151.231	-149.39
-111.314	-113.644	-108.438	-149.478	-151.231	-149.39
-111.314	-113.644	-108.438	-149.478	-151.231	-149.39
-111.31	-113.643	-108.438	-149.478	-151.231	-149.39
-111.31	-113.643	-108.438	-149.478	-151.231	-149.39
-111.31	-113.643	-108.438	-149.478	-151.231	-149.39
-111.216	-113.643	-108.438	-149.478	-151.231	-149.39
-111.205	-113.643	-108.396	-149.478	-151.231	-149.39
-111.205	-113.643	-108.396	-149.478	-151.231	-149.39
-111.205	-113.643	-108.396	-149.478	-151.231	-149.39
-111.205	-113.643	-108.396	-149.478	-151.231	-149.39
-111.205	-113.643	-108.396	-149.478	-151.231	-149.39
-111.205	-113.643	-108.396	-149.478	-151.231	-149.39
-111.205	-113.643	-108.396	-149.478	-151.231	-149.39
-111.205	-113.643	-108.396	-149.478	-151.231	-149.39
-111.205	-113.643	-108.396	-149.478	-151.231	-149.39
-111.205	-113.643	-108.396	-149.478	-151.231	-149.39
-111.205	-113.643	-108.396	-149.478	-151.231	-149.39
-111.205	-113.643	-108.396	-149.478	-151.231	-149.39
-111.205	-113.643	-108.396	-149.478	-151.231	-149.39
-111.205	-113.643	-108.396	-149.478	-151.231	-149.39
-111.205	-113.643	-108.396	-149.478	-151.231	-149.39
-111.205	-113.643	-108.396	-149.478	-151.231	-149.39
-111.205	-113.635	-108.396	-149.478	-151.231	-149.39
-111.205	-113.635	-108.377	-149.478	-151.231	-149.39
-111.205	-113.635	-108.377	-149.478	-151.231	-149.39
-111.205	-113.635	-108.377	-149.478	-151.231	-149.39
-111.205	-113.635	-108.377	-149.476	-151.231	-149.39
-111.205	-113.635	-108.377	-149.476	-151.231	-149.39
-111.205	-113.635	-108.377	-149.476	-151.231	-149.39
-111.205	-113.635	-108.377	-149.476	-151.231	-149.39
-111.205	-113.635	-108.377	-149.476	-151.231	-149.39
-111.205	-113.635	-108.377	-149.476	-151.231	-149.39
-111.205	-113.635	-108.377	-149.476	-151.231	-149.39
-111.205	-113.635	-108.377	-149.476	-151.231	-149.39
-110.872	-111.891	-108.377	-149.476	-151.231	-149.39
-110.872	-111.891	-108.377	-149.476	-151.231	-149.39
-110.872	-111.891	-108.377	-149.47	-151.231	-149.39
-110.872	-111.891	-108.369	-149.47	-151.231	-149.39
-110.872	-111.891	-108.369	-149.47	-151.231	-149.39
-110.872	-111.891	-108.369	-149.47	-151.231	-149.39
-110.872	-111.891	-108.369	-149.47	-151.231	-149.39
-110.872	-111.891	-108.369	-149.47	-151.231	-149.39
-110.872	-111.891	-108.369	-149.47	-151.231	-149.39
-110.872	-111.891	-108.369	-149.47	-151.208	-149.39
-110.872	-111.891	-108.369	-149.47	-151.208	-149.39
-110.872	-111.891	-108.369	-149.47	-151.208	-149.39
-110.872	-111.891	-108.369	-149.47	-151.208	-149.39
-110.872	-111.891	-108.369	-149.47	-151.208	-149.39
-110.872	-111.891	-108.369	-149.47	-151.208	-149.39
-110.872	-111.891	-108.369	-149.47	-151.208	-149.39
-110.872	-111.891	-108.369	-149.47	-151.208	-149.39
-110.872	-111.891	-108.369	-149.47	-151.208	-149.39
-110.872	-111.891	-108.369	-149.47	-151.208	-149.39
-110.872	-111.891	-108.369	-149.47	-151.208	-149.39
-110.872	-111.891	-108.369	-149.47	-151.208	-149.39
-110.872	-111.891	-108.369	-149.47	-151.208	-149.39
-110.872	-111.891	-108.369	-149.47	-151.208	-149.39
-110.872	-111.891	-108.369	-149.47	-151.208	-149.39
-110.872	-111.891	-108.369	-149.459	-151.208	-149.39
-110.872	-111.891	-108.369	-149.459	-151.208	-149.39
-110.872	-111.891	-108.369	-149.459	-151.208	-149.39
-110.872	-111.891	-108.369	-149.459	-151.208	-149.39
-110.872	-111.891	-108.369	-149.459	-151.208	-149.39
-110.872	-111.891	-108.369	-149.459	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.872	-111.891	-108.369	-149.458	-151.208	-149.39
-110.536	-111.891	-108.369	-149.458	-151.208	-149.39
-110.383	-111.891	-108.369	-149.458	-151.208	-149.388
-110.383	-111.891	-108.369	-149.458	-151.208	-149.388
-110.383	-111.891	-108.281	-149.458	-151.208	-149.388
-110.383	-111.891	-108.281	-149.458	-151.208	-149.388
-110.383	-111.891	-108.281	-149.458	-151.208	-149.388
-110.383	-111.891	-108.281	-149.458	-151.208	-149.388
-110.383	-111.891	-108.281	-149.458	-151.208	-149.388
-110.383	-111.891	-108.281	-149.458	-151.208	-149.388
-110.383	-111.891	-108.281	-149.458	-151.208	-149.388
-110.383	-111.891	-108.268	-149.458	-151.208	-149.388
-110.383	-111.891	-108.268	-149.458	-151.208	-149.388
-110.383	-111.891	-108.268	-149.458	-151.208	-149.388
-110.383	-111.891	-108.268	-149.458	-151.208	-149.388
-110.181	-111.891	-108.268	-149.458	-151.208	-149.388
-110.181	-111.891	-108.268	-149.458	-151.208	-149.388
-110.181	-111.891	-108.268	-149.458	-151.208	-149.388
-110.181	-111.891	-108.268	-149.458	-151.208	-149.388
-110.181	-111.891	-108.268	-149.458	-151.208	-149.388
-110.181	-111.891	-108.262	-149.458	-151.208	-149.388
-109.897	-111.891	-108.25	-149.458	-151.208	-149.388
-109.897	-111.891	-108.25	-149.458	-151.208	-149.388
-109.897	-111.891	-108.25	-149.458	-151.208	-149.388
-109.897	-111.891	-108.25	-149.458	-151.208	-149.388
-109.897	-111.891	-108.25	-149.458	-151.208	-149.388
-109.897	-111.891	-108.25	-149.458	-151.208	-149.388
-109.897	-111.891	-108.25	-149.458	-151.208	-149.388
-109.897	-111.891	-108.25	-149.458	-151.208	-149.388
-109.894	-111.891	-108.093	-149.458	-151.208	-149.388
-109.894	-111.891	-108.093	-149.458	-151.208	-149.388
-109.894	-111.891	-108.093	-149.458	-151.208	-149.388
-109.894	-111.891	-108.093	-149.458	-151.208	-149.388
-109.894	-111.891	-108.093	-149.458	-151.208	-149.388
-109.894	-111.891	-108.093	-149.458	-151.208	-149.388
-109.894	-111.891	-108.093	-149.458	-151.208	-149.388
-109.894	-111.891	-108.093	-149.458	-151.208	-149.388
-109.894	-111.891	-108.093	-149.458	-151.208	-149.388
-109.894	-111.891	-108.093	-149.458	-151.208	-149.388
-109.894	-111.891	-108.093	-149.458	-151.208	-149.388
-109.894	-111.891	-108.093	-149.458	-151.208	-149.386
-109.894	-111.891	-108.093	-149.458	-151.208	-149.386
-109.894	-111.891	-108.093	-149.458	-151.208	-149.386
-109.894	-111.891	-108.093	-149.458	-151.208	-149.386
-109.894	-111.875	-108.093	-149.458	-151.208	-149.386
-109.894	-111.875	-108.093	-149.458	-151.208	-149.386
-109.894	-111.875	-108.093	-149.458	-151.208	-149.386
-109.894	-111.875	-108.091	-149.458	-151.208	-149.386
-109.894	-111.875	-108.091	-149.458	-151.208	-149.386
-109.894	-111.875	-108.091	-149.458	-151.208	-149.386
-109.893	-111.875	-108.091	-149.458	-151.208	-149.386
-109.893	-111.875	-108.091	-149.458	-151.208	-149.386
-109.893	-111.875	-108.091	-149.458	-151.208	-149.386
-109.893	-111.875	-108.091	-149.458	-151.208	-149.386
-109.893	-111.875	-108.091	-149.458	-151.208	-149.386
-109.893	-111.875	-108.091	-149.458	-151.208	-149.386
-109.893	-111.875	-108.091	-149.458	-151.208	-149.386
-109.893	-111.875	-108.091	-149.458	-151.208	-149.386
-109.893	-111.875	-108.091	-149.458	-151.208	-149.386
-109.893	-111.875	-108.091	-149.458	-151.208	-149.386
-109.893	-111.875	-108.091	-149.458	-151.208	-149.386
-109.893	-111.875	-108.091	-149.458	-151.208	-149.386
-109.893	-111.875	-108.091	-149.458	-151.208	-149.386
-109.893	-111.875	-108.091	-149.458	-151.208	-149.386
-109.893	-111.875	-108.091	-149.458	-151.208	-149.386
-109.893	-111.875	-108.091	-149.458	-151.208	-149.386
-109.893	-111.875	-108.091	-149.458	-151.208	-149.386
-109.893	-111.875	-108.091	-149.458	-151.208	-149.386
-109.893	-111.875	-108.091	-149.458	-151.208	-149.386
-109.893	-111.875	-108.091	-149.458	-151.208	-149.386
-109.893	-111.875	-108.091	-149.458	-151.208	-149.386
-109.893	-111.875	-108.091	-149.458	-151.208	-149.386
-109.893	-111.875	-108.091	-149.458	-151.208	-149.386
-109.893	-111.875	-108.091	-149.458	-151.208	-149.384
-109.893	-111.875	-108.091	-149.458	-151.208	-149.384
-109.893	-111.875	-108.091	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.875	-107.96	-149.458	-151.208	-149.384
-109.891	-111.874	-107.96	-149.458	-151.208	-149.384
-109.891	-111.874	-107.96	-149.458	-151.208	-149.384
-109.891	-111.874	-107.96	-149.458	-151.208	-149.384
-109.891	-111.874	-107.96	-149.458	-151.208	-149.384
-109.891	-111.874	-107.96	-149.458	-151.208	-149.384
-109.891	-111.874	-107.96	-149.458	-151.208	-149.384
-109.891	-111.874	-107.96	-149.458	-151.208	-149.384
-109.891	-111.874	-107.96	-149.458	-151.208	-149.384
-109.891	-111.874	-107.96	-149.458	-151.208	-149.384
-109.891	-111.874	-107.96	-149.458	-151.208	-149.384
-109.891	-111.874	-107.96	-149.458	-151.208	-149.384
-109.891	-111.874	-107.96	-149.456	-151.208	-149.384
-109.891	-111.874	-107.96	-149.456	-151.208	-149.384
-109.891	-111.874	-107.96	-149.456	-151.208	-149.384
-109.891	-111.874	-107.96	-149.456	-151.208	-149.384
-109.891	-111.874	-107.96	-149.456	-151.208	-149.384
-109.891	-111.874	-107.96	-149.456	-151.208	-149.384
-109.891	-111.874	-107.96	-149.456	-151.208	-149.384
-109.891	-111.872	-107.96	-149.456	-151.208	-149.384
-109.891	-111.872	-107.96	-149.456	-151.208	-149.384
-109.891	-111.872	-107.96	-149.456	-151.208	-149.384
-109.891	-111.872	-107.96	-149.456	-151.208	-149.384
