median	q25	q75	median_independent	q25_independent	q75_independent
-55.298	-58.007	-54.477	-58.809	-59.578	-58.657
-55.298	-58.007	-54.477	-58.809	-59.578	-58.657
-55.298	-58.007	-54.477	-58.809	-59.578	-58.657
-55.298	-58.006	-54.188	-58.809	-59.578	-58.657
-55.298	-58.006	-54.188	-58.809	-59.578	-58.657
-55.298	-58.006	-54.188	-58.809	-59.578	-58.657
-55.298	-58.006	-54.188	-58.809	-59.578	-58.657
-55.298	-58.006	-54.188	-58.809	-59.578	-58.657
-55.298	-58.006	-54.188	-58.809	-59.578	-58.657
-55.298	-58.006	-54.188	-58.809	-59.578	-58.657
-55.298	-58.006	-54.188	-58.809	-59.578	-58.657
-55.295	-58.006	-54.188	-58.809	-59.578	-58.657
-55.295	-58.006	-54.188	-58.809	-59.578	-58.657
-55.295	-58.006	-54.122	-58.809	-59.578	-58.657
-55.295	-58.006	-54.122	-58.809	-59.578	-58.657
-55.293	-58.006	-54.122	-58.809	-59.578	-58.657
-55.293	-58.006	-54.122	-58.809	-59.578	-58.657
-55.293	-58.006	-54.122	-58.809	-59.578	-58.657
-55.293	-58.006	-54.122	-58.809	-59.578	-58.657
-55.293	-58.006	-54.122	-58.809	-59.578	-58.657
-55.293	-58.006	-54.122	-58.809	-59.578	-58.657
-55.293	-58.006	-54.122	-58.809	-59.578	-58.657
-55.293	-58.006	-54.122	-58.809	-59.578	-58.657
-55.293	-58.006	-54.122	-58.809	-59.578	-58.657
-55.293	-58.006	-54.122	-58.809	-59.578	-58.657
-55.293	-58.006	-54.122	-58.809	-59.578	-58.657
-55.293	-58.006	-54.122	-58.809	-59.578	-58.657
-55.293	-57.755	-54.122	-58.809	-59.578	-58.657
-55.293	-57.638	-54.122	-58.809	-59.578	-58.657
-55.293	-57.638	-54.122	-58.809	-59.578	-58.657
-55.293	-57.638	-54.122	-58.809	-59.578	-58.657
-55.293	-57.638	-54.122	-58.809	-59.578	-58.657
-55.293	-57.512	-54.122	-58.809	-59.578	-58.657
-55.293	-56.997	-54.122	-58.809	-59.578	-58.657
-55.293	-56.997	-54.122	-58.809	-59.578	-58.657
-55.293	-56.997	-54.122	-58.809	-59.578	-58.657
-55.293	-56.315	-54.122	-58.809	-59.578	-58.657
-55.293	-56.315	-54.122	-58.809	-59.578	-58.657
-55.293	-56.315	-54.122	-58.809	-59.578	-58.656
-55.293	-56.315	-54.122	-58.809	-59.578	-58.656
-55.293	-56.315	-54.122	-58.809	-59.578	-58.656
-55.292	-56.315	-54.122	-58.809	-59.578	-58.656
-55.292	-56.315	-54.122	-58.809	-59.578	-58.656
-55.292	-56.315	-54.122	-58.809	-59.578	-58.656
-55.292	-56.315	-54.121	-58.809	-59.578	-58.656
-55.292	-56.313	-54.121	-58.809	-59.578	-58.656
-55.292	-56.313	-54.121	-58.809	-59.578	-58.656
-55.292	-56.313	-54.121	-58.809	-59.578	-58.656
-55.292	-56.313	-54.121	-58.809	-59.578	-58.656
-55.292	-56.313	-54.121	-58.809	-59.578	-58.656
-55.292	-56.281	-54.121	-58.809	-59.578	-58.656
-55.292	-56.255	-54.121	-58.809	-59.578	-58.655
-55.292	-56.255	-54.121	-58.809	-59.578	-58.655
-55.292	-56.255	-54.121	-58.809	-59.578	-58.655
-55.292	-56.255	-54.121	-58.809	-59.578	-58.655
-55.292	-56.255	-54.121	-58.809	-59.578	-58.655
-55.292	-56.255	-54.121	-58.809	-59.578	-58.655
-55.292	-56.255	-54.121	-58.809	-59.578	-58.655
-55.292	-56.255	-54.121	-58.809	-59.578	-58.655
-55.292	-56.255	-54.121	-58.809	-59.578	-58.655
-55.292	-56.255	-54.111	-58.809	-59.578	-58.655
-55.292	-56.255	-54.111	-58.809	-59.578	-58.655
-55.292	-56.255	-54.111	-58.809	-59.578	-58.655
-55.292	-56.151	-54.111	-58.809	-59.578	-58.655
-55.292	-56.151	-54.111	-58.809	-59.578	-58.655
-55.292	-55.867	-54.111	-58.809	-59.578	-58.655
-55.292	-55.867	-54.111	-58.809	-59.562	-58.655
-55.292	-55.867	-54.111	-58.809	-59.562	-58.655
-55.292	-55.796	-54.111	-58.809	-59.562	-58.655
-55.292	-55.796	-54.102	-58.809	-59.562	-58.655
-55.292	-55.796	-54.102	-58.809	-59.562	-58.655
-55.292	-55.796	-54.102	-58.809	-59.562	-58.655
-55.292	-55.796	-54.102	-58.809	-59.562	-58.655
-55.292	-55.796	-54.102	-58.809	-59.562	-58.655
-55.292	-55.796	-54.102	-58.809	-59.562	-58.655
-55.292	-55.796	-54.102	-58.809	-59.562	-58.655
-55.292	-55.796	-54.102	-58.809	-59.529	-58.655
-55.292	-55.796	-54.102	-58.809	-59.529	-58.655
-55.292	-55.796	-54.102	-58.809	-59.529	-58.655
-55.292	-55.796	-54.102	-58.809	-59.529	-58.655
-55.292	-55.796	-54.102	-58.809	-59.529	-58.655
-55.292	-55.796	-54.102	-58.809	-59.529	-58.655
-54.865	-55.61	-54.013	-58.809	-59.529	-58.655
-54.865	-55.61	-53.999	-58.809	-59.529	-58.655
-54.865	-55.61	-53.755	-58.809	-59.529	-58.655
-54.865	-55.578	-53.755	-58.809	-59.529	-58.655
-54.865	-55.578	-53.755	-58.809	-59.529	-58.655
-54.865	-55.578	-53.755	-58.809	-59.529	-58.655
-54.865	-55.577	-53.755	-58.809	-59.529	-58.655
-54.865	-55.577	-53.755	-58.809	-59.529	-58.655
-54.865	-55.577	-53.755	-58.809	-59.529	-58.655
-54.865	-55.577	-53.755	-58.809	-59.529	-58.655
-54.865	-55.577	-53.755	-58.809	-59.529	-58.655
-54.865	-55.577	-53.69	-58.809	-59.529	-58.655
-54.865	-55.577	-52.432	-58.809	-59.529	-58.655
-54.865	-55.577	-52.432	-58.809	-59.529	-58.655
-54.865	-55.577	-52.432	-58.809	-59.529	-58.655
-54.865	-55.577	-52.432	-58.809	-59.529	-58.655
-54.865	-55.577	-52.432	-58.809	-59.529	-58.655
-54.865	-55.577	-52.432	-58.809	-59.529	-58.655
-54.865	-55.554	-52.432	-58.809	-59.529	-58.655
-54.865	-55.554	-52.432	-58.809	-59.529	-58.655
-54.865	-55.554	-52.432	-58.809	-59.529	-58.655
-54.865	-55.553	-52.432	-58.809	-59.529	-58.655
-54.865	-55.542	-52.432	-58.809	-59.529	-58.655
-54.865	-55.542	-52.432	-58.809	-59.529	-58.655
-54.865	-55.542	-52.432	-58.809	-59.529	-58.655
-54.865	-55.542	-52.432	-58.809	-59.529	-58.655
-54.865	-55.542	-52.432	-58.809	-59.529	-58.655
-54.865	-55.542	-52.432	-58.809	-59.529	-58.655
-54.865	-55.542	-52.432	-58.809	-59.529	-58.655
-54.865	-55.541	-52.432	-58.809	-59.529	-58.655
-54.865	-55.541	-52.432	-58.809	-59.529	-58.655
-54.865	-55.541	-52.432	-58.809	-59.529	-58.655
-54.865	-55.541	-52.432	-58.809	-59.529	-58.655
-54.865	-55.541	-52.431	-58.809	-59.529	-58.655
-54.865	-55.541	-52.431	-58.809	-59.529	-58.655
-54.865	-55.541	-52.431	-58.809	-59.529	-58.655
-54.865	-55.541	-52.431	-58.809	-59.529	-58.655
-54.865	-55.535	-52.431	-58.809	-59.529	-58.655
-54.865	-55.535	-52.431	-58.809	-59.529	-58.655
-54.865	-55.535	-52.431	-58.809	-59.529	-58.655
-54.865	-55.535	-52.431	-58.809	-59.529	-58.655
-54.865	-55.535	-52.43	-58.809	-59.529	-58.655
-54.865	-55.535	-52.43	-58.809	-59.529	-58.655
-54.865	-55.535	-52.43	-58.809	-59.529	-58.655
-54.865	-55.535	-52.43	-58.809	-59.529	-58.655
-54.865	-55.535	-52.43	-58.809	-59.529	-58.655
-54.865	-55.535	-52.43	-58.809	-59.529	-58.655
-54.865	-55.535	-52.43	-58.809	-59.529	-58.655
-54.865	-55.535	-52.43	-58.809	-59.529	-58.655
-54.865	-55.535	-52.43	-58.809	-59.529	-58.655
-54.865	-55.535	-52.43	-58.809	-59.529	-58.655
-54.865	-55.535	-52.43	-58.809	-59.529	-58.655
-54.865	-55.535	-52.43	-58.809	-59.523	-58.655
-54.865	-55.535	-52.43	-58.809	-59.523	-58.655
-54.865	-55.535	-52.43	-58.809	-59.523	-58.655
-54.865	-55.534	-52.43	-58.809	-59.523	-58.655
-54.865	-55.534	-52.43	-58.809	-59.523	-58.655
-54.865	-55.534	-52.43	-58.809	-59.523	-58.655
-54.865	-55.534	-52.43	-58.809	-59.523	-58.655
-54.865	-55.534	-52.43	-58.808	-59.523	-58.655
-54.865	-55.534	-52.43	-58.808	-59.523	-58.655
-54.865	-55.534	-52.43	-58.808	-59.518	-58.655
-54.865	-55.534	-52.43	-58.808	-59.518	-58.655
-54.865	-55.534	-52.43	-58.808	-59.518	-58.655
-54.865	-55.534	-52.43	-58.808	-59.518	-58.655
-54.865	-55.534	-52.43	-58.808	-59.518	-58.655
-54.865	-55.534	-52.43	-58.808	-59.518	-58.655
-54.865	-55.534	-52.43	-58.808	-59.518	-58.655
-54.865	-55.534	-52.43	-58.808	-59.518	-58.655
-54.865	-55.534	-52.43	-58.808	-59.516	-58.655
-54.865	-55.534	-52.43	-58.808	-59.516	-58.655
-54.865	-55.534	-52.43	-58.808	-59.516	-58.655
-54.865	-55.534	-52.43	-58.808	-59.516	-58.655
-54.865	-55.534	-52.43	-58.808	-59.516	-58.655
-54.865	-55.534	-52.43	-58.808	-59.516	-58.655
-54.865	-55.534	-52.43	-58.808	-59.516	-58.655
-54.865	-55.534	-52.43	-58.808	-59.516	-58.655
-54.865	-55.534	-52.43	-58.808	-59.516	-58.655
-54.865	-55.534	-52.43	-58.808	-59.516	-58.655
-54.865	-55.534	-52.43	-58.808	-59.516	-58.655
-54.865	-55.534	-52.43	-58.808	-59.516	-58.655
-54.865	-55.534	-52.43	-58.808	-59.516	-58.655
-54.865	-55.534	-52.429	-58.808	-59.516	-58.655
-54.865	-55.534	-52.429	-58.808	-59.516	-58.655
-54.865	-55.534	-52.429	-58.808	-59.516	-58.655
-54.865	-55.534	-52.429	-58.808	-59.516	-58.655
-54.865	-55.534	-52.429	-58.808	-59.516	-58.655
-54.865	-55.534	-52.429	-58.808	-59.516	-58.655
-54.865	-55.534	-52.429	-58.808	-59.516	-58.655
-54.865	-55.534	-52.429	-58.808	-59.516	-58.655
-54.865	-55.534	-52.429	-58.808	-59.516	-58.655
-54.865	-55.534	-52.429	-58.808	-59.516	-58.655
-54.865	-55.534	-52.429	-58.808	-59.516	-58.655
-54.865	-55.534	-52.429	-58.808	-59.516	-58.655
-54.865	-55.534	-52.429	-58.808	-59.516	-58.655
-54.865	-55.534	-52.429	-58.808	-59.516	-58.655
-54.865	-55.521	-52.429	-58.808	-59.516	-58.655
-54.865	-55.521	-52.429	-58.808	-59.516	-58.655
-54.865	-55.521	-52.429	-58.808	-59.516	-58.655
-54.865	-55.521	-52.429	-58.808	-59.516	-58.655
-54.865	-55.521	-52.429	-58.808	-59.516	-58.655
-54.865	-55.521	-52.429	-58.808	-59.516	-58.655
-54.865	-55.521	-52.429	-58.808	-59.516	-58.655
-54.865	-55.521	-52.429	-58.808	-59.516	-58.655
-54.865	-55.521	-52.429	-58.808	-59.516	-58.655
-54.865	-55.521	-52.429	-58.808	-59.516	-58.655
-54.865	-55.521	-52.429	-58.808	-59.516	-58.655
-54.865	-55.521	-52.429	-58.808	-59.516	-58.655
-54.865	-55.521	-52.429	-58.808	-59.516	-58.655
-54.865	-55.521	-52.429	-58.808	-59.516	-58.655
-54.865	-55.521	-52.429	-58.808	-59.516	-58.655
-54.865	-55.521	-52.429	-58.808	-59.516	-58.655
-54.865	-55.521	-52.429	-58.808	-59.516	-58.655
-54.865	-55.521	-52.429	-58.808	-59.516	-58.655
-54.865	-55.521	-52.429	-58.808	-59.516	-58.655
-54.865	-55.521	-52.429	-58.808	-59.516	-58.655
-54.865	-55.521	-52.429	-58.808	-59.516	-58.655
-54.865	-55.521	-52.429	-58.808	-59.516	-58.655
-54.865	-55.521	-52.429	-58.808	-59.516	-58.655
-54.865	-55.521	-52.429	-58.808	-59.516	-58.655
-54.865	-55.482	-52.429	-58.808	-59.516	-58.655
-54.865	-55.482	-52.429	-58.808	-59.516	-58.655
-54.865	-55.482	-52.429	-58.808	-59.516	-58.655
-54.865	-55.482	-52.429	-58.808	-59.516	-58.655
-54.865	-55.482	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.449	-52.41	-58.808	-59.516	-58.655
-54.865	-55.443	-52.41	-58.808	-59.516	-58.655
-54.865	-55.443	-52.41	-58.808	-59.516	-58.655
-54.865	-55.443	-52.41	-58.808	-59.516	-58.655
-54.865	-55.443	-52.41	-58.808	-59.516	-58.655
-54.865	-55.443	-52.41	-58.808	-59.516	-58.655
-54.865	-55.443	-52.41	-58.808	-59.516	-58.655
-54.865	-55.428	-52.41	-58.808	-59.516	-58.655
-54.865	-55.428	-52.41	-58.808	-59.516	-58.655
-54.865	-55.428	-52.41	-58.808	-59.516	-58.655
-54.865	-55.428	-52.41	-58.808	-59.516	-58.655
-54.865	-55.428	-52.41	-58.808	-59.516	-58.655
-54.865	-55.428	-52.41	-58.808	-59.516	-58.655
-54.865	-55.428	-52.41	-58.808	-59.516	-58.655
-54.865	-55.428	-52.41	-58.808	-59.516	-58.655
-54.865	-55.428	-52.41	-58.808	-59.516	-58.655
-54.865	-55.428	-52.41	-58.808	-59.516	-58.655
-54.865	-55.428	-52.409	-58.808	-59.516	-58.655
-54.865	-55.428	-52.409	-58.808	-59.516	-58.655
-54.865	-55.428	-52.409	-58.808	-59.516	-58.655
-54.865	-55.428	-52.409	-58.808	-59.516	-58.655
-54.865	-55.428	-52.409	-58.808	-59.516	-58.655
-54.865	-55.428	-52.409	-58.808	-59.516	-58.655
-54.865	-55.428	-52.409	-58.808	-59.516	-58.655
-54.865	-55.428	-52.409	-58.808	-59.516	-58.655
-54.865	-55.428	-52.409	-58.808	-59.516	-58.655
-54.865	-55.428	-52.409	-58.808	-59.516	-58.655
-54.865	-55.428	-52.409	-58.808	-59.516	-58.655
-54.865	-55.428	-52.409	-58.808	-59.516	-58.655
-54.865	-55.428	-52.409	-58.808	-59.516	-58.655
-54.865	-55.428	-52.409	-58.808	-59.516	-58.655
-54.865	-55.428	-52.409	-58.808	-59.516	-58.655
-54.865	-55.428	-52.409	-58.808	-59.516	-58.655
-54.865	-55.428	-52.409	-58.808	-59.516	-58.655
-54.865	-55.428	-52.409	-58.808	-59.516	-58.655
-54.865	-55.428	-52.409	-58.808	-59.516	-58.655
-54.865	-55.428	-52.409	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.406	-58.808	-59.516	-58.655
-54.865	-55.428	-52.404	-58.808	-59.516	-58.655
-54.865	-55.428	-52.404	-58.808	-59.516	-58.655
-54.865	-55.428	-52.404	-58.808	-59.516	-58.655
-54.865	-55.428	-52.404	-58.808	-59.516	-58.655
-54.865	-55.428	-52.404	-58.808	-59.516	-58.655
-54.865	-55.428	-52.404	-58.808	-59.516	-58.655
-54.865	-55.428	-52.404	-58.808	-59.516	-58.655
-54.865	-55.428	-52.404	-58.808	-59.516	-58.655
-54.865	-55.428	-52.404	-58.808	-59.516	-58.655
-54.865	-55.428	-52.404	-58.808	-59.516	-58.655
-54.865	-55.428	-52.404	-58.808	-59.516	-58.655
-54.865	-55.428	-52.404	-58.808	-59.516	-58.655
-54.865	-55.428	-52.404	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.428	-52.402	-58.808	-59.516	-58.655
-54.865	-55.419	-52.402	-58.808	-59.516	-58.655
-54.865	-55.419	-52.402	-58.808	-59.516	-58.655
-54.865	-55.419	-52.402	-58.808	-59.516	-58.655
-54.865	-55.419	-52.402	-58.808	-59.516	-58.655
-54.865	-55.419	-52.402	-58.808	-59.516	-58.655
-54.865	-55.419	-52.402	-58.808	-59.516	-58.655
-54.865	-55.419	-52.402	-58.808	-59.516	-58.655
-54.865	-55.419	-52.402	-58.808	-59.516	-58.655
-54.865	-55.419	-52.402	-58.808	-59.516	-58.655
-54.865	-55.419	-52.402	-58.808	-59.516	-58.655
-54.865	-55.419	-52.402	-58.808	-59.516	-58.655
-54.865	-55.419	-52.402	-58.808	-59.516	-58.655
-54.865	-55.419	-52.402	-58.808	-59.516	-58.655
-54.865	-55.419	-52.4	-58.808	-59.516	-58.655
-54.865	-55.419	-52.4	-58.808	-59.516	-58.655
-54.865	-55.419	-52.397	-58.808	-59.516	-58.655
-54.865	-55.419	-52.397	-58.808	-59.516	-58.655
-54.865	-55.419	-52.397	-58.808	-59.516	-58.655
-54.865	-55.419	-52.397	-58.808	-59.516	-58.655
-54.865	-55.419	-52.397	-58.808	-59.516	-58.655
-54.865	-55.419	-52.397	-58.808	-59.516	-58.655
-54.865	-55.419	-52.397	-58.808	-59.516	-58.655
-54.865	-55.419	-52.397	-58.808	-59.516	-58.655
-54.865	-55.419	-52.397	-58.808	-59.516	-58.655
-54.865	-55.419	-52.397	-58.808	-59.516	-58.655
-54.865	-55.419	-52.397	-58.808	-59.516	-58.655
-54.865	-55.419	-52.397	-58.808	-59.516	-58.655
-54.865	-55.419	-52.397	-58.808	-59.516	-58.655
-54.865	-55.419	-52.397	-58.808	-59.516	-58.655
-54.865	-55.419	-52.397	-58.808	-59.516	-58.655
-54.865	-55.419	-52.397	-58.808	-59.516	-58.655
-54.856	-55.415	-52.397	-58.808	-59.516	-58.655
-54.856	-55.415	-52.397	-58.808	-59.516	-58.655
-54.856	-55.415	-52.397	-58.808	-59.516	-58.655
-54.856	-55.415	-52.397	-58.808	-59.516	-58.655
-54.856	-55.415	-52.397	-58.808	-59.516	-58.655
-54.856	-55.415	-52.397	-58.808	-59.516	-58.655
-54.856	-55.415	-52.397	-58.808	-59.516	-58.655
-54.856	-55.415	-52.397	-58.808	-59.516	-58.655
-54.856	-55.415	-52.397	-58.808	-59.516	-58.655
-54.856	-55.415	-52.397	-58.808	-59.516	-58.655
-54.856	-55.415	-52.397	-58.808	-59.516	-58.655
-54.856	-55.415	-52.397	-58.808	-59.516	-58.655
-54.856	-55.415	-52.397	-58.808	-59.516	-58.655
-54.856	-55.415	-52.397	-58.808	-59.516	-58.655
-54.779	-55.415	-52.397	-58.808	-59.516	-58.655
-54.779	-55.415	-52.397	-58.808	-59.516	-58.655
-54.779	-55.415	-52.396	-58.808	-59.516	-58.655
-54.779	-55.415	-52.396	-58.808	-59.516	-58.655
-54.779	-55.415	-52.396	-58.808	-59.516	-58.655
-54.779	-55.415	-52.396	-58.808	-59.516	-58.655
-54.779	-55.415	-52.396	-58.808	-59.516	-58.655
-54.779	-55.415	-52.396	-58.808	-59.516	-58.655
-54.779	-55.415	-52.396	-58.808	-59.516	-58.655
-54.779	-55.415	-52.396	-58.808	-59.516	-58.655
-54.779	-55.415	-52.396	-58.808	-59.516	-58.655
-54.779	-55.415	-52.396	-58.808	-59.516	-58.655
-54.779	-55.415	-52.396	-58.808	-59.516	-58.655
-54.767	-55.415	-52.396	-58.808	-59.516	-58.655
-54.767	-55.415	-52.396	-58.808	-59.516	-58.655
-54.767	-55.415	-52.396	-58.808	-59.516	-58.655
-54.767	-55.415	-52.396	-58.808	-59.516	-58.655
-54.767	-55.415	-52.396	-58.808	-59.516	-58.655
-54.767	-55.415	-52.396	-58.808	-59.516	-58.655
-54.767	-55.415	-52.396	-58.808	-59.516	-58.655
-54.767	-55.415	-52.396	-58.808	-59.516	-58.655
-54.767	-55.415	-52.396	-58.808	-59.516	-58.655
-54.767	-55.415	-52.396	-58.808	-59.516	-58.655
-54.758	-55.415	-52.396	-58.808	-59.516	-58.655
-54.758	-55.415	-52.396	-58.808	-59.516	-58.655
-54.748	-55.415	-52.396	-58.808	-59.516	-58.655
-54.748	-55.415	-52.396	-58.808	-59.516	-58.655
-54.748	-55.415	-52.396	-58.808	-59.516	-58.655
-54.748	-55.415	-52.396	-58.808	-59.516	-58.655
-54.688	-55.415	-52.396	-58.808	-59.516	-58.655
-54.688	-55.415	-52.396	-58.808	-59.516	-58.655
-54.688	-55.415	-52.396	-58.808	-59.516	-58.655
-54.688	-55.415	-52.396	-58.808	-59.516	-58.655
-54.688	-55.415	-52.396	-58.808	-59.516	-58.655
-54.688	-55.415	-52.396	-58.808	-59.516	-58.655
-54.688	-55.415	-52.396	-58.808	-59.516	-58.655
-54.688	-55.415	-52.396	-58.808	-59.516	-58.655
-54.688	-55.415	-52.396	-58.808	-59.516	-58.655
-54.688	-55.415	-52.396	-58.808	-59.516	-58.655
-54.688	-55.415	-52.396	-58.808	-59.516	-58.655
-54.688	-55.415	-52.396	-58.808	-59.516	-58.655
-54.688	-55.415	-52.396	-58.808	-59.516	-58.655
-54.688	-55.415	-52.396	-58.808	-59.516	-58.655
-54.688	-55.415	-52.396	-58.808	-59.516	-58.655
-54.688	-55.415	-52.396	-58.808	-59.516	-58.655
