generation,class,fitness_mean,fitness_std,n,fitness_median,fitness_q1,fitness_q3
288,0,-139.56135179822812,0.0,1,-139.56135179822812,-139.56135179822812,-139.56135179822812
289,0,-139.56135179822812,0.0,1,-139.56135179822812,-139.56135179822812,-139.56135179822812
290,0,-139.56135179822812,0.0,1,-139.56135179822812,-139.56135179822812,-139.56135179822812
291,0,-139.56135179822812,0.0,1,-139.56135179822812,-139.56135179822812,-139.56135179822812
292,0,-139.56135179822812,0.0,1,-139.56135179822812,-139.56135179822812,-139.56135179822812
293,0,-139.56135179822812,0.0,1,-139.56135179822812,-139.56135179822812,-139.56135179822812
294,0,-139.56135179822812,0.0,1,-139.56135179822812,-139.56135179822812,-139.56135179822812
295,0,-139.56135179822812,0.0,1,-139.56135179822812,-139.56135179822812,-139.56135179822812
296,0,-139.56135179822812,0.0,1,-139.56135179822812,-139.56135179822812,-139.56135179822812
297,0,-139.5113933184514,0.0,1,-139.5113933184514,-139.5113933184514,-139.5113933184514
298,0,-139.5113933184514,0.0,1,-139.5113933184514,-139.5113933184514,-139.5113933184514
299,0,-139.5113933184514,0.0,1,-139.5113933184514,-139.5113933184514,-139.5113933184514
300,0,-139.5113933184514,0.0,1,-139.5113933184514,-139.5113933184514,-139.5113933184514
