generation,class,fitness_mean,fitness_std,n,fitness_median,fitness_q1,fitness_q3
143,-1,-61.938871528502204,2.7834186189874965,3,-61.83610666621961,-63.3041780435045,-60.52218258235862
143,0,-71.01343384200383,6.127133521625572,3,-69.11269351584131,-73.48918737602278,-67.58731014490364
144,-3,-59.66171747559993,0.0,1,-59.66171747559993,-59.66171747559993,-59.66171747559993
144,-2,-60.51864524724129,0.0,1,-60.51864524724129,-60.51864524724129,-60.51864524724129
144,-1,-61.938871528502204,2.7834186189874965,3,-61.83610666621961,-63.3041780435045,-60.52218258235862
144,0,-71.01343384200383,6.127133521625572,3,-69.11269351584131,-73.48918737602278,-67.58731014490364
145,-3,-59.66171747559993,0.0,1,-59.66171747559993,-59.66171747559993,-59.66171747559993
145,-2,-60.51864524724129,0.0,1,-60.51864524724129,-60.51864524724129,-60.51864524724129
145,-1,-61.938871528502204,2.7834186189874965,3,-61.83610666621961,-63.3041780435045,-60.52218258235862
145,0,-71.00642976597068,6.130403832730937,3,-69.09168128774186,-73.47868126197305,-67.5768040308539
146,-3,-59.66171747559993,0.0,1,-59.66171747559993,-59.66171747559993,-59.66171747559993
146,-2,-60.51864524724129,0.0,1,-60.51864524724129,-60.51864524724129,-60.51864524724129
146,-1,-61.938871528502204,2.7834186189874965,3,-61.83610666621961,-63.3041780435045,-60.52218258235862
146,0,-70.6930295279346,6.298948973164796,3,-68.1514805736336,-73.00858090491892,-67.10670367379979
147,-3,-59.66171747559993,0.0,1,-59.66171747559993,-59.66171747559993,-59.66171747559993
147,-2,-60.51864524724129,0.0,1,-60.51864524724129,-60.51864524724129,-60.51864524724129
147,-1,-61.88981112841318,2.8559647897545872,3,-61.83610666621961,-63.3041780435045,-60.448591982225075
147,0,-70.6930295279346,6.298948973164796,3,-68.1514805736336,-73.00858090491892,-67.10670367379979
148,-3,-59.656948656602765,0.0,1,-59.656948656602765,-59.656948656602765,-59.656948656602765
148,-2,-60.41655668228757,0.0,1,-60.41655668228757,-60.41655668228757,-60.41655668228757
148,-1,-61.791668113882416,2.7086449535853543,3,-61.83610666621961,-63.156963521708356,-60.448591982225075
148,0,-70.6930295279346,6.298948973164796,3,-68.1514805736336,-73.00858090491892,-67.10670367379979
149,-3,-59.656948656602765,0.0,1,-59.656948656602765,-59.656948656602765,-59.656948656602765
149,-2,-59.228634791223186,0.0,1,-59.228634791223186,-59.228634791223186,-59.228634791223186
149,-1,-61.791668113882416,2.7086449535853543,3,-61.83610666621961,-63.156963521708356,-60.448591982225075
149,0,-70.6930295279346,6.298948973164796,3,-68.1514805736336,-73.00858090491892,-67.10670367379979
150,-3,-59.656948656602765,0.0,1,-59.656948656602765,-59.656948656602765,-59.656948656602765
150,-2,-59.228634791223186,0.0,1,-59.228634791223186,-59.228634791223186,-59.228634791223186
150,-1,-61.463996391453,2.240164132633811,3,-61.83610666621961,-62.66545593806423,-60.448591982225075
150,0,-70.69002812162381,6.293822452655186,3,-68.1514805736336,-73.00407879545274,-67.10670367379979
151,-3,-59.656948656602765,0.0,1,-59.656948656602765,-59.656948656602765,-59.656948656602765
151,-2,-59.228634791223186,0.0,1,-59.228634791223186,-59.228634791223186,-59.228634791223186
151,-1,-61.463996391453,2.240164132633811,3,-61.83610666621961,-62.66545593806423,-60.448591982225075
151,0,-70.56260585475171,6.436620220498354,3,-68.1514805736336,-73.00407879545274,-66.91557027349162
152,-3,-59.656948656602765,0.0,1,-59.656948656602765,-59.656948656602765,-59.656948656602765
152,-2,-59.228634791223186,0.0,1,-59.228634791223186,-59.228634791223186,-59.228634791223186
152,-1,-61.463996391453,2.240164132633811,3,-61.83610666621961,-62.66545593806423,-60.448591982225075
152,0,-70.50574778220535,6.339999834559835,3,-68.1514805736336,-72.9187916866332,-66.91557027349162
153,-3,-59.656948656602765,0.0,1,-59.656948656602765,-59.656948656602765,-59.656948656602765
153,-2,-59.228634791223186,0.0,1,-59.228634791223186,-59.228634791223186,-59.228634791223186
153,-1,-61.463996391453,2.240164132633811,3,-61.83610666621961,-62.66545593806423,-60.448591982225075
153,0,-70.34367420877197,6.064912533849999,3,-68.1514805736336,-72.67568132648313,-66.91557027349162
154,-3,-59.656948656602765,0.0,1,-59.656948656602765,-59.656948656602765,-59.656948656602765
154,-2,-59.228634791223186,0.0,1,-59.228634791223186,-59.228634791223186,-59.228634791223186
154,-1,-61.463996391453,2.240164132633811,3,-61.83610666621961,-62.66545593806423,-60.448591982225075
154,0,-70.34367420877197,6.064912533849999,3,-68.1514805736336,-72.67568132648313,-66.91557027349162
155,-3,-59.656948656602765,0.0,1,-59.656948656602765,-59.656948656602765,-59.656948656602765
155,-2,-59.228634791223186,0.0,1,-59.228634791223186,-59.228634791223186,-59.228634791223186
155,-1,-61.463996391453,2.240164132633811,3,-61.83610666621961,-62.66545593806423,-60.448591982225075
155,0,-70.34367420877197,6.064912533849999,3,-68.1514805736336,-72.67568132648313,-66.91557027349162
156,-3,-59.65183621462476,0.0,1,-59.65183621462476,-59.65183621462476,-59.65183621462476
156,-2,-58.01379732269435,0.0,1,-58.01379732269435,-58.01379732269435,-58.01379732269435
156,-1,-61.463996391453,2.240164132633811,3,-61.83610666621961,-62.66545593806423,-60.448591982225075
156,0,-70.34367420877197,6.064912533849999,3,-68.1514805736336,-72.67568132648313,-66.91557027349162
157,-3,-59.65183621462476,0.0,1,-59.65183621462476,-59.65183621462476,-59.65183621462476
157,-2,-58.01379732269435,0.0,1,-58.01379732269435,-58.01379732269435,-58.01379732269435
157,-1,-61.463996391453,2.240164132633811,3,-61.83610666621961,-62.66545593806423,-60.448591982225075
157,0,-70.25777286688304,6.113120176283305,3,-67.89377654796684,-72.54682931364975,-66.78671826065823
158,-3,-59.65183621462476,0.0,1,-59.65183621462476,-59.65183621462476,-59.65183621462476
158,-2,-58.01379732269435,0.0,1,-58.01379732269435,-58.01379732269435,-58.01379732269435
158,-1,-61.463996391453,2.240164132633811,3,-61.83610666621961,-62.66545593806423,-60.448591982225075
158,0,-70.23301892080435,6.127612200151662,3,-67.81951470973074,-72.50969839453171,-66.74958734154019
159,-3,-59.65183621462476,0.0,1,-59.65183621462476,-59.65183621462476,-59.65183621462476
159,-2,-58.01379732269435,0.0,1,-58.01379732269435,-58.01379732269435,-58.01379732269435
159,-1,-61.46059189246833,2.235537620640165,3,-61.83610666621961,-62.66034918958722,-60.448591982225075
159,0,-70.23301892080435,6.127612200151662,3,-67.81951470973074,-72.50969839453171,-66.74958734154019
160,-3,-59.621764687525626,0.0,1,-59.621764687525626,-59.621764687525626,-59.621764687525626
160,-2,-58.01379732269435,0.0,1,-58.01379732269435,-58.01379732269435,-58.01379732269435
160,-1,-61.46059189246833,2.235537620640165,3,-61.83610666621961,-62.66034918958722,-60.448591982225075
160,0,-70.23301892080435,6.127612200151662,3,-67.81951470973074,-72.50969839453171,-66.74958734154019
161,-3,-59.621764687525626,0.0,1,-59.621764687525626,-59.621764687525626,-59.621764687525626
161,-2,-58.01379732269435,0.0,1,-58.01379732269435,-58.01379732269435,-58.01379732269435
161,-1,-61.46059189246833,2.235537620640165,3,-61.83610666621961,-62.66034918958722,-60.448591982225075
161,0,-70.23301892080435,6.127612200151662,3,-67.81951470973074,-72.50969839453171,-66.74958734154019
162,-3,-59.621764687525626,0.0,1,-59.621764687525626,-59.621764687525626,-59.621764687525626
162,-2,-58.01379732269435,0.0,1,-58.01379732269435,-58.01379732269435,-58.01379732269435
162,-1,-61.46059189246833,2.235537620640165,3,-61.83610666621961,-62.66034918958722,-60.448591982225075
162,0,-70.23301892080435,6.127612200151662,3,-67.81951470973074,-72.50969839453171,-66.74958734154019
163,-3,-59.621764687525626,0.0,1,-59.621764687525626,-59.621764687525626,-59.621764687525626
163,-2,-58.01379732269435,0.0,1,-58.01379732269435,-58.01379732269435,-58.01379732269435
163,-1,-61.46059189246833,2.235537620640165,3,-61.83610666621961,-62.66034918958722,-60.448591982225075
163,0,-70.01240587899728,5.751756166452483,3,-67.81951470973074,-72.17877883182112,-66.74958734154019
164,-3,-59.621764687525626,0.0,1,-59.621764687525626,-59.621764687525626,-59.621764687525626
164,-2,-58.01379732269435,0.0,1,-58.01379732269435,-58.01379732269435,-58.01379732269435
164,-1,-61.46059189246833,2.235537620640165,3,-61.83610666621961,-62.66034918958722,-60.448591982225075
164,0,-70.01240587899728,5.751756166452483,3,-67.81951470973074,-72.17877883182112,-66.74958734154019
165,-3,-59.621764687525626,0.0,1,-59.621764687525626,-59.621764687525626,-59.621764687525626
165,-2,-58.01379732269435,0.0,1,-58.01379732269435,-58.01379732269435,-58.01379732269435
165,-1,-61.46059189246833,2.235537620640165,3,-61.83610666621961,-62.66034918958722,-60.448591982225075
165,0,-69.70399380866611,5.949537404729502,3,-66.8942784987372,-71.71616072632435,-66.28696923604342
166,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
166,-2,-58.01379732269435,0.0,1,-58.01379732269435,-58.01379732269435,-58.01379732269435
166,-1,-61.309132079832175,2.4812776487954253,3,-61.83610666621961,-62.66034918958722,-60.221402263270846
166,0,-69.13858718869294,6.412639408030463,3,-65.67965997334964,-71.10885146363057,-65.43885930608366
167,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
167,-2,-58.01379732269435,0.0,1,-58.01379732269435,-58.01379732269435,-58.01379732269435
167,-1,-61.309132079832175,2.4812776487954253,3,-61.83610666621961,-62.66034918958722,-60.221402263270846
167,0,-69.13858718869294,6.412639408030463,3,-65.67965997334964,-71.10885146363057,-65.43885930608366
168,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
168,-2,-58.01379732269435,0.0,1,-58.01379732269435,-58.01379732269435,-58.01379732269435
168,-1,-61.29970202327487,2.468898828663565,3,-61.83610666621961,-62.64620410475126,-60.221402263270846
168,0,-69.13012418722758,6.39799142150527,3,-65.67965997334964,-71.09615696143253,-65.43885930608366
169,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
169,-2,-58.01379732269435,0.0,1,-58.01379732269435,-58.01379732269435,-58.01379732269435
169,-1,-61.29970202327487,2.468898828663565,3,-61.83610666621961,-62.64620410475126,-60.221402263270846
169,0,-69.13012418722758,6.39799142150527,3,-65.67965997334964,-71.09615696143253,-65.43885930608366
170,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
170,-2,-58.01379732269435,0.0,1,-58.01379732269435,-58.01379732269435,-58.01379732269435
170,-1,-61.29970202327487,2.468898828663565,3,-61.83610666621961,-62.64620410475126,-60.221402263270846
170,0,-69.13012418722758,6.39799142150527,3,-65.67965997334964,-71.09615696143253,-65.43885930608366
171,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
171,-2,-58.01379732269435,0.0,1,-58.01379732269435,-58.01379732269435,-58.01379732269435
171,-1,-61.29970202327487,2.468898828663565,3,-61.83610666621961,-62.64620410475126,-60.221402263270846
171,0,-69.13012418722758,6.39799142150527,3,-65.67965997334964,-71.09615696143253,-65.43885930608366
172,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
172,-2,-56.857446854487335,0.0,1,-56.857446854487335,-56.857446854487335,-56.857446854487335
172,-1,-61.29970202327487,2.468898828663565,3,-61.83610666621961,-62.64620410475126,-60.221402263270846
172,0,-69.13012418722758,6.39799142150527,3,-65.67965997334964,-71.09615696143253,-65.43885930608366
173,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
173,-2,-56.857446854487335,0.0,1,-56.857446854487335,-56.857446854487335,-56.857446854487335
173,-1,-61.29970202327487,2.468898828663565,3,-61.83610666621961,-62.64620410475126,-60.221402263270846
173,0,-69.13012418722758,6.39799142150527,3,-65.67965997334964,-71.09615696143253,-65.43885930608366
174,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
174,-2,-56.857446854487335,0.0,1,-56.857446854487335,-56.857446854487335,-56.857446854487335
174,-1,-61.29970202327487,2.468898828663565,3,-61.83610666621961,-62.64620410475126,-60.221402263270846
174,0,-68.98706659564259,6.150391033941911,3,-65.67965997334964,-70.88157057405505,-65.43885930608366
175,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
175,-2,-56.857446854487335,0.0,1,-56.857446854487335,-56.857446854487335,-56.857446854487335
175,-1,-60.74105722953983,3.397795124532848,3,-61.83610666621961,-62.64620410475126,-59.383435072668284
175,0,-68.92344453355878,6.209882983530359,3,-65.67965997334964,-70.88157057405505,-65.34342621295795
176,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
176,-2,-56.857446854487335,0.0,1,-56.857446854487335,-56.857446854487335,-56.857446854487335
176,-1,-60.74105722953983,3.397795124532848,3,-61.83610666621961,-62.64620410475126,-59.383435072668284
176,0,-68.92344453355878,6.209882983530359,3,-65.67965997334964,-70.88157057405505,-65.34342621295795
177,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
177,-2,-56.857446854487335,0.0,1,-56.857446854487335,-56.857446854487335,-56.857446854487335
177,-1,-60.74105722953983,3.397795124532848,3,-61.83610666621961,-62.64620410475126,-59.383435072668284
177,0,-68.92344453355878,6.209882983530359,3,-65.67965997334964,-70.88157057405505,-65.34342621295795
178,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
178,-2,-56.857446854487335,0.0,1,-56.857446854487335,-56.857446854487335,-56.857446854487335
178,-1,-60.74105722953983,3.397795124532848,3,-61.83610666621961,-62.64620410475126,-59.383435072668284
178,0,-68.92344453355878,6.209882983530359,3,-65.67965997334964,-70.88157057405505,-65.34342621295795
179,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
179,-2,-56.857446854487335,0.0,1,-56.857446854487335,-56.857446854487335,-56.857446854487335
179,-1,-60.74105722953983,3.397795124532848,3,-61.83610666621961,-62.64620410475126,-59.383435072668284
179,0,-68.92344453355878,6.209882983530359,3,-65.67965997334964,-70.88157057405505,-65.34342621295795
180,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
180,-2,-56.857446854487335,0.0,1,-56.857446854487335,-56.857446854487335,-56.857446854487335
180,-1,-60.74105722953983,3.397795124532848,3,-61.83610666621961,-62.64620410475126,-59.383435072668284
180,0,-68.83336947433891,6.2820012318601295,3,-65.40943479569007,-70.74645798522525,-65.20831362412815
181,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
181,-2,-56.857446854487335,0.0,1,-56.857446854487335,-56.857446854487335,-56.857446854487335
181,-1,-60.73601972109006,3.391762615404022,3,-61.83610666621961,-62.63864784207661,-59.383435072668284
181,0,-68.83336947433891,6.2820012318601295,3,-65.40943479569007,-70.74645798522525,-65.20831362412815
182,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
182,-2,-56.857446854487335,0.0,1,-56.857446854487335,-56.857446854487335,-56.857446854487335
182,-1,-60.73601972109006,3.391762615404022,3,-61.83610666621961,-62.63864784207661,-59.383435072668284
182,0,-68.83336947433891,6.2820012318601295,3,-65.40943479569007,-70.74645798522525,-65.20831362412815
183,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
183,-2,-56.857446854487335,0.0,1,-56.857446854487335,-56.857446854487335,-56.857446854487335
183,-1,-60.73601972109006,3.391762615404022,3,-61.83610666621961,-62.63864784207661,-59.383435072668284
183,0,-68.83336947433891,6.2820012318601295,3,-65.40943479569007,-70.74645798522525,-65.20831362412815
184,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
184,-2,-56.857446854487335,0.0,1,-56.857446854487335,-56.857446854487335,-56.857446854487335
184,-1,-60.73601972109006,3.391762615404022,3,-61.83610666621961,-62.63864784207661,-59.383435072668284
184,0,-68.83336947433891,6.2820012318601295,3,-65.40943479569007,-70.74645798522525,-65.20831362412815
185,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
185,-2,-56.857446854487335,0.0,1,-56.857446854487335,-56.857446854487335,-56.857446854487335
185,-1,-60.72315105472327,3.4134229398111335,3,-61.83610666621961,-62.63864784207661,-59.364132073118085
185,0,-68.82968894745672,6.285366111697927,3,-65.40943479569007,-70.74645798522525,-65.20279283380485
186,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
186,-2,-56.857446854487335,0.0,1,-56.857446854487335,-56.857446854487335,-56.857446854487335
186,-1,-60.72315105472327,3.4134229398111335,3,-61.83610666621961,-62.63864784207661,-59.364132073118085
186,0,-68.82968894745672,6.285366111697927,3,-65.40943479569007,-70.74645798522525,-65.20279283380485
187,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
187,-2,-56.857446854487335,0.0,1,-56.857446854487335,-56.857446854487335,-56.857446854487335
187,-1,-60.70853565927454,3.3960155176839755,3,-61.83610666621961,-62.61672474890352,-59.364132073118085
187,0,-68.82968894745672,6.285366111697927,3,-65.40943479569007,-70.74645798522525,-65.20279283380485
188,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
188,-2,-56.16027288930268,0.0,1,-56.16027288930268,-56.16027288930268,-56.16027288930268
188,-1,-60.70853565927454,3.3960155176839755,3,-61.83610666621961,-62.61672474890352,-59.364132073118085
188,0,-68.73396815162472,6.365177367395905,3,-65.12227240819414,-70.60287679147729,-65.05921164005687
189,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
189,-2,-56.16027288930268,0.0,1,-56.16027288930268,-56.16027288930268,-56.16027288930268
189,-1,-60.70853565927454,3.3960155176839755,3,-61.83610666621961,-62.61672474890352,-59.364132073118085
189,0,-68.73396815162472,6.365177367395905,3,-65.12227240819414,-70.60287679147729,-65.05921164005687
190,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
190,-2,-56.16027288930268,0.0,1,-56.16027288930268,-56.16027288930268,-56.16027288930268
190,-1,-60.70853565927454,3.3960155176839755,3,-61.83610666621961,-62.61672474890352,-59.364132073118085
190,0,-68.73396815162472,6.365177367395905,3,-65.12227240819414,-70.60287679147729,-65.05921164005687
191,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
191,-2,-56.16027288930268,0.0,1,-56.16027288930268,-56.16027288930268,-56.16027288930268
191,-1,-60.17071884387156,4.307922846728647,3,-61.83610666621961,-62.61672474890352,-58.557406850013635
191,0,-68.73396815162472,6.365177367395905,3,-65.12227240819414,-70.60287679147729,-65.05921164005687
192,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
192,-2,-56.16027288930268,0.0,1,-56.16027288930268,-56.16027288930268,-56.16027288930268
192,-1,-60.16167403197516,4.302703257310485,3,-61.80897223053039,-62.60315753105891,-58.543839632169025
192,0,-68.73396815162472,6.365177367395905,3,-65.12227240819414,-70.60287679147729,-65.05921164005687
193,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
193,-2,-55.9105603756212,0.0,1,-55.9105603756212,-55.9105603756212,-55.9105603756212
193,-1,-59.942777733634564,4.0659776585807785,3,-61.80897223053039,-62.27481308354801,-58.543839632169025
193,0,-68.73396815162472,6.365177367395905,3,-65.12227240819414,-70.60287679147729,-65.05921164005687
194,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
194,-2,-55.9105603756212,0.0,1,-55.9105603756212,-55.9105603756212,-55.9105603756212
194,-1,-59.942777733634564,4.0659776585807785,3,-61.80897223053039,-62.27481308354801,-58.543839632169025
194,0,-68.73396815162472,6.365177367395905,3,-65.12227240819414,-70.60287679147729,-65.05921164005687
195,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
195,-2,-58.839485936025255,4.142126250704623,2,-58.839485936025255,-60.303948716227275,-57.37502315582323
195,-1,-59.942777733634564,4.0659776585807785,3,-61.80897223053039,-62.27481308354801,-58.543839632169025
195,0,-68.73396815162472,6.365177367395905,3,-65.12227240819414,-70.60287679147729,-65.05921164005687
196,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
196,-2,-58.839485936025255,4.142126250704623,2,-58.839485936025255,-60.303948716227275,-57.37502315582323
196,-1,-59.942777733634564,4.0659776585807785,3,-61.80897223053039,-62.27481308354801,-58.543839632169025
196,0,-68.73009472779347,6.368591867927308,3,-65.12227240819414,-70.60287679147729,-65.05340150430999
197,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
197,-2,-58.839485936025255,4.142126250704623,2,-58.839485936025255,-60.303948716227275,-57.37502315582323
197,-1,-59.942777733634564,4.0659776585807785,3,-61.80897223053039,-62.27481308354801,-58.543839632169025
197,0,-68.58730127761507,6.4935084875905265,3,-64.98453060042586,-70.53400588759314,-64.83921132904239
198,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
198,-2,-58.839485936025255,4.142126250704623,2,-58.839485936025255,-60.303948716227275,-57.37502315582323
198,-1,-59.942777733634564,4.0659776585807785,3,-61.80897223053039,-62.27481308354801,-58.543839632169025
198,0,-68.58730127761507,6.4935084875905265,3,-64.98453060042586,-70.53400588759314,-64.83921132904239
199,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
199,-2,-58.839485936025255,4.142126250704623,2,-58.839485936025255,-60.303948716227275,-57.37502315582323
199,-1,-59.942777733634564,4.0659776585807785,3,-61.80897223053039,-62.27481308354801,-58.543839632169025
199,0,-68.58730127761507,6.4935084875905265,3,-64.98453060042586,-70.53400588759314,-64.83921132904239
200,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
200,-2,-58.839485936025255,4.142126250704623,2,-58.839485936025255,-60.303948716227275,-57.37502315582323
200,-1,-59.942777733634564,4.0659776585807785,3,-61.80897223053039,-62.27481308354801,-58.543839632169025
200,0,-68.58730127761507,6.4935084875905265,3,-64.98453060042586,-70.53400588759314,-64.83921132904239
201,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
201,-2,-58.839485936025255,4.142126250704623,2,-58.839485936025255,-60.303948716227275,-57.37502315582323
201,-1,-59.942777733634564,4.0659776585807785,3,-61.80897223053039,-62.27481308354801,-58.543839632169025
201,0,-68.58730127761507,6.4935084875905265,3,-64.98453060042586,-70.53400588759314,-64.83921132904239
202,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
202,-2,-58.839485936025255,4.142126250704623,2,-58.839485936025255,-60.303948716227275,-57.37502315582323
202,-1,-59.88501432020687,4.1653837864164105,3,-61.80897223053039,-62.27481308354801,-58.45719451202749
202,0,-68.58730127761507,6.4935084875905265,3,-64.98453060042586,-70.53400588759314,-64.83921132904239
203,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
203,-2,-58.839485936025255,4.142126250704623,2,-58.839485936025255,-60.303948716227275,-57.37502315582323
203,-1,-59.88501432020687,4.1653837864164105,3,-61.80897223053039,-62.27481308354801,-58.45719451202749
203,0,-68.58730127761507,6.4935084875905265,3,-64.98453060042586,-70.53400588759314,-64.83921132904239
204,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
204,-2,-58.839485936025255,4.142126250704623,2,-58.839485936025255,-60.303948716227275,-57.37502315582323
204,-1,-59.88501432020687,4.1653837864164105,3,-61.80897223053039,-62.27481308354801,-58.45719451202749
204,0,-68.58730127761507,6.4935084875905265,3,-64.98453060042586,-70.53400588759314,-64.83921132904239
205,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
205,-2,-58.839485936025255,4.142126250704623,2,-58.839485936025255,-60.303948716227275,-57.37502315582323
205,-1,-59.88501432020687,4.1653837864164105,3,-61.80897223053039,-62.27481308354801,-58.45719451202749
205,0,-68.58730127761507,6.4935084875905265,3,-64.98453060042586,-70.53400588759314,-64.83921132904239
206,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
206,-2,-58.839485936025255,4.142126250704623,2,-58.839485936025255,-60.303948716227275,-57.37502315582323
206,-1,-59.88501432020687,4.1653837864164105,3,-61.80897223053039,-62.27481308354801,-58.45719451202749
206,0,-68.58730127761507,6.4935084875905265,3,-64.98453060042586,-70.53400588759314,-64.83921132904239
207,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
207,-2,-58.839485936025255,4.142126250704623,2,-58.839485936025255,-60.303948716227275,-57.37502315582323
207,-1,-59.88501432020687,4.1653837864164105,3,-61.80897223053039,-62.27481308354801,-58.45719451202749
207,0,-67.89550471304364,5.295649670994575,3,-64.98453060042586,-69.496311040736,-64.83921132904239
208,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
208,-2,-58.839485936025255,4.142126250704623,2,-58.839485936025255,-60.303948716227275,-57.37502315582323
208,-1,-59.88501432020687,4.1653837864164105,3,-61.80897223053039,-62.27481308354801,-58.45719451202749
208,0,-67.89550471304364,5.295649670994575,3,-64.98453060042586,-69.496311040736,-64.83921132904239
209,-3,-59.61236566659085,0.0,1,-59.61236566659085,-59.61236566659085,-59.61236566659085
209,-2,-58.839485936025255,4.142126250704623,2,-58.839485936025255,-60.303948716227275,-57.37502315582323
209,-1,-59.88501432020687,4.1653837864164105,3,-61.80897223053039,-62.27481308354801,-58.45719451202749
209,0,-67.89550471304364,5.295649670994575,3,-64.98453060042586,-69.496311040736,-64.83921132904239
210,-3,-59.54774150915739,0.0,1,-59.54774150915739,-59.54774150915739,-59.54774150915739
210,-2,-58.839485936025255,4.142126250704623,2,-58.839485936025255,-60.303948716227275,-57.37502315582323
210,-1,-59.88501432020687,4.1653837864164105,3,-61.80897223053039,-62.27481308354801,-58.45719451202749
210,0,-67.89550471304364,5.295649670994575,3,-64.98453060042586,-69.496311040736,-64.83921132904239
211,-3,-59.54774150915739,0.0,1,-59.54774150915739,-59.54774150915739,-59.54774150915739
211,-2,-58.839485936025255,4.142126250704623,2,-58.839485936025255,-60.303948716227275,-57.37502315582323
211,-1,-59.88501432020687,4.1653837864164105,3,-61.80897223053039,-62.27481308354801,-58.45719451202749
211,0,-67.89550471304364,5.295649670994575,3,-64.98453060042586,-69.496311040736,-64.83921132904239
212,-3,-59.54774150915739,0.0,1,-59.54774150915739,-59.54774150915739,-59.54774150915739
212,-2,-58.839485936025255,4.142126250704623,2,-58.839485936025255,-60.303948716227275,-57.37502315582323
212,-1,-59.86767564891286,4.147624017046474,3,-61.80897223053039,-62.248805076606985,-58.45719451202749
212,0,-67.89550471304364,5.295649670994575,3,-64.98453060042586,-69.496311040736,-64.83921132904239
213,-3,-59.54774150915739,0.0,1,-59.54774150915739,-59.54774150915739,-59.54774150915739
213,-2,-58.839485936025255,4.142126250704623,2,-58.839485936025255,-60.303948716227275,-57.37502315582323
213,-1,-59.86767564891286,4.147624017046474,3,-61.80897223053039,-62.248805076606985,-58.45719451202749
213,0,-67.89550471304364,5.295649670994575,3,-64.98453060042586,-69.496311040736,-64.83921132904239
214,-3,-59.54774150915739,0.0,1,-59.54774150915739,-59.54774150915739,-59.54774150915739
214,-2,-58.839485936025255,4.142126250704623,2,-58.839485936025255,-60.303948716227275,-57.37502315582323
