generation,class,fitness_mean,fitness_std,n,fitness_median,fitness_q1,fitness_q3
69,0,-81.63686821497592,10.137587613741518,10,-81.64970986682144,-83.94536254455724,-73.95428085906568
70,-2,-78.74573251033479,1.5134904897193606,2,-78.74573251033479,-79.28083220460574,-78.21063281606384
70,-1,-75.04416723041656,5.996332728722412,6,-75.3846434014742,-79.32667666917399,-74.40494583708758
70,0,-81.40974883553187,10.368572018659213,10,-81.64970986682144,-83.94536254455724,-73.30201014292894
71,-2,-78.74573251033479,1.5134904897193606,2,-78.74573251033479,-79.28083220460574,-78.21063281606384
71,-1,-75.20759315952573,6.68914773978311,5,-75.8306162092102,-80.49203015582859,-74.9386705937382
71,0,-80.21461925406814,10.819614352017169,10,-81.45448319232443,-83.18309699819594,-70.84336823628475
72,-2,-77.64393518642402,0.0,1,-77.64393518642402,-77.64393518642402,-77.64393518642402
72,-1,-74.53169044087844,6.247306356321205,5,-75.8306162092102,-77.94847426871925,-74.20560468142902
72,0,-80.18326915306099,10.850458821286196,10,-81.45448319232443,-83.18309699819594,-70.60824247873123
73,-2,-76.89715088962362,0.0,1,-76.89715088962362,-76.89715088962362,-76.89715088962362
73,-1,-74.5056725493292,6.242844975953072,5,-75.73374401704166,-77.94847426871925,-74.17238741585147
73,0,-80.18148819865958,10.85211868340038,10,-81.45448319232443,-83.18309699819594,-70.60379009272769
74,-3,-75.50677767698436,0.0,1,-75.50677767698436,-75.50677767698436,-75.50677767698436
74,-2,-76.89715088962362,0.0,1,-76.89715088962362,-76.89715088962362,-76.89715088962362
74,-1,-73.9190116947494,6.236410389272906,5,-74.17238741585147,-77.94847426871925,-72.80043974414255
74,0,-79.97998880943211,10.818913089372778,10,-81.26684760239749,-82.2251781625973,-70.56648406794268
75,-2,-75.42423669388988,0.0,1,-75.42423669388988,-75.42423669388988,-75.42423669388988
75,-1,-73.9190116947494,6.236410389272906,5,-74.17238741585147,-77.94847426871925,-72.80043974414255
75,0,-79.70074348089271,10.692807267243099,10,-80.4002231966443,-82.2251781625973,-70.56648406794268
76,-3,-75.399360354627,0.0,1,-75.399360354627,-75.399360354627,-75.399360354627
76,-2,-75.42423669388988,0.0,1,-75.42423669388988,-75.42423669388988,-75.42423669388988
76,-1,-73.48715392904161,5.992851923088855,5,-74.08944363913544,-76.07803463327521,-72.60199536485985
76,0,-79.13956451436454,10.768464307231335,10,-79.60866018545218,-82.13136036763383,-69.84340987316041
77,-3,-75.399360354627,0.0,1,-75.399360354627,-75.399360354627,-75.399360354627
77,-2,-75.42423669388988,0.0,1,-75.42423669388988,-75.42423669388988,-75.42423669388988
77,-1,-73.48715392904161,5.992851923088855,5,-74.08944363913544,-76.07803463327521,-72.60199536485985
77,0,-78.96537196356705,10.601027652880296,10,-79.60866018545218,-82.13136036763383,-69.84340987316041
78,-3,-75.399360354627,0.0,1,-75.399360354627,-75.399360354627,-75.399360354627
78,-2,-75.42423669388988,0.0,1,-75.42423669388988,-75.42423669388988,-75.42423669388988
78,-1,-71.37059517666344,5.067700619388992,4,-72.61504011063481,-73.49057230062613,-70.49506298667212
78,0,-78.59448837014415,10.624118739601542,10,-78.87127730521959,-81.73557886203777,-69.79550704450463
79,-3,-75.399360354627,0.0,1,-75.399360354627,-75.399360354627,-75.399360354627
79,-2,-75.04531634202439,0.5358743006673594,2,-75.04531634202439,-75.23477651795713,-74.85585616609166
79,-1,-71.37059517666344,5.067700619388992,4,-72.61504011063481,-73.49057230062613,-70.49506298667212
79,0,-78.59448837014415,10.624118739601542,10,-78.87127730521959,-81.73557886203777,-69.79550704450463
80,-3,-75.399360354627,0.0,1,-75.399360354627,-75.399360354627,-75.399360354627
80,-2,-74.00778001481133,2.00317224606684,2,-74.00778001481133,-74.7160083543506,-73.29955167527206
80,-1,-72.60476396180044,5.755612426227515,5,-72.60199536485985,-76.07803463327521,-71.41445309490534
80,0,-78.31973097153808,10.748576377871304,10,-78.87127730521959,-81.07945269796004,-68.84026438986902
81,-3,-75.399360354627,0.0,1,-75.399360354627,-75.399360354627,-75.399360354627
81,-2,-74.00778001481133,2.00317224606684,2,-74.00778001481133,-74.7160083543506,-73.29955167527206
81,-1,-72.60476396180044,5.755612426227515,5,-72.60199536485985,-76.07803463327521,-71.41445309490534
81,0,-78.30489803458035,10.764168619036678,10,-78.87127730521959,-81.07945269796004,-68.72901736268604
82,-3,-75.399360354627,0.0,1,-75.399360354627,-75.399360354627,-75.399360354627
82,-2,-74.00778001481133,2.00317224606684,2,-74.00778001481133,-74.7160083543506,-73.29955167527206
82,-1,-72.60238040706356,5.75561632715093,5,-72.5900775911754,-76.07803463327521,-71.41445309490534
82,0,-78.14648107669674,10.724645391723474,10,-78.87127730521959,-79.98167402048861,-68.72901736268604
83,-3,-73.82066960841466,0.0,1,-73.82066960841466,-73.82066960841466,-73.82066960841466
83,-2,-74.00778001481133,2.00317224606684,2,-74.00778001481133,-74.7160083543506,-73.29955167527206
83,-1,-72.59804885306963,5.755636050250628,5,-72.56841982120577,-76.07803463327521,-71.41445309490534
83,0,-77.98221239210736,10.901729744394277,10,-78.87127730521959,-79.93794440196689,-68.72901736268604
84,-3,-73.82066960841466,0.0,1,-73.82066960841466,-73.82066960841466,-73.82066960841466
84,-2,-73.90497281694026,2.1485635796056854,2,-73.90497281694026,-74.66460475541507,-73.14534087846545
84,-1,-72.53662311131679,5.773038200994867,5,-72.56841982120577,-76.07803463327521,-71.10732438614106
84,0,-77.98221239210736,10.901729744394277,10,-78.87127730521959,-79.93794440196689,-68.72901736268604
85,-3,-73.82066960841466,0.0,1,-73.82066960841466,-73.82066960841466,-73.82066960841466
85,-2,-73.90497281694026,2.1485635796056854,2,-73.90497281694026,-74.66460475541507,-73.14534087846545
85,-1,-72.53662311131679,5.773038200994867,5,-72.56841982120577,-76.07803463327521,-71.10732438614106
85,0,-77.89257601348001,10.91696428739579,10,-78.87127730521959,-79.77476887820819,-68.72901736268604
86,-3,-73.82066960841466,0.0,1,-73.82066960841466,-73.82066960841466,-73.82066960841466
86,-2,-73.90497281694026,2.1485635796056854,2,-73.90497281694026,-74.66460475541507,-73.14534087846545
86,-1,-72.53559501675528,5.7730315805456085,5,-72.56327934839825,-76.07803463327521,-71.10732438614106
86,0,-77.78346143968585,11.001627362741942,10,-78.87127730521959,-79.77476887820819,-68.4562309282006
87,-3,-73.82066960841466,0.0,1,-73.82066960841466,-73.82066960841466,-73.82066960841466
87,-2,-73.86261657543197,2.2084643507978554,2,-73.86261657543197,-74.64342663466093,-73.08180651620302
87,-1,-72.4805539575199,5.842884044498821,5,-72.56327934839825,-76.07803463327521,-70.99952897909316
87,0,-77.70444644602335,10.993209729765319,10,-78.47769087109836,-79.77402461111257,-68.4562309282006
88,-3,-73.82066960841466,0.0,1,-73.82066960841466,-73.82066960841466,-73.82066960841466
88,-2,-73.86261657543197,2.2084643507978554,2,-73.86261657543197,-74.64342663466093,-73.08180651620302
88,-1,-72.4805539575199,5.842884044498821,5,-72.56327934839825,-76.07803463327521,-70.99952897909316
88,0,-77.49463065593056,10.994030942933833,10,-77.4460402296279,-79.74788214762236,-68.4562309282006
89,-3,-73.82066960841466,0.0,1,-73.82066960841466,-73.82066960841466,-73.82066960841466
89,-2,-73.86261657543197,2.2084643507978554,2,-73.86261657543197,-74.64342663466093,-73.08180651620302
89,-1,-72.47920308497972,5.842860917657951,5,-72.55652498569731,-76.07803463327521,-70.99952897909316
89,0,-76.95794692701173,11.08096406316681,10,-74.84018817628652,-79.74788214762236,-68.41744763257422
90,-3,-73.82066960841466,0.0,1,-73.82066960841466,-73.82066960841466,-73.82066960841466
90,-2,-73.86261657543197,2.2084643507978554,2,-73.86261657543197,-74.64342663466093,-73.08180651620302
90,-1,-72.42662914261746,5.858225941476272,5,-72.52463031751752,-76.07803463327521,-70.76855393546168
90,0,-76.95041591194727,11.078742301962148,10,-74.84018817628652,-79.69139953463893,-68.41744763257422
91,-3,-73.82066960841466,0.0,1,-73.82066960841466,-73.82066960841466,-73.82066960841466
91,-2,-73.86261657543197,2.2084643507978554,2,-73.86261657543197,-74.64342663466093,-73.08180651620302
91,-1,-72.40453697378497,5.8269188261081135,5,-72.52463031751752,-76.07803463327521,-70.76855393546168
91,0,-76.80474090695688,11.215690691423957,10,-74.84018817628652,-79.69139953463893,-67.70981704538582
92,-3,-73.82066960841466,0.0,1,-73.82066960841466,-73.82066960841466,-73.82066960841466
92,-2,-73.86261657543197,2.2084643507978554,2,-73.86261657543197,-74.64342663466093,-73.08180651620302
92,-1,-72.40093921527932,5.833663739159929,5,-72.52463031751752,-76.07803463327521,-70.76855393546168
92,0,-76.80474090695688,11.215690691423957,10,-74.84018817628652,-79.69139953463893,-67.70981704538582
93,-3,-73.82066960841466,0.0,1,-73.82066960841466,-73.82066960841466,-73.82066960841466
93,-2,-73.86261657543197,2.2084643507978554,2,-73.86261657543197,-74.64342663466093,-73.08180651620302
93,-1,-72.3958079264524,5.833672292674148,5,-72.50076912726838,-76.07803463327521,-70.76675868157626
93,0,-76.57529714236111,10.651829008045603,10,-74.84018817628652,-79.69139953463893,-67.70981704538582
94,-3,-73.82066960841466,0.0,1,-73.82066960841466,-73.82066960841466,-73.82066960841466
94,-2,-73.86261657543197,2.2084643507978554,2,-73.86261657543197,-74.64342663466093,-73.08180651620302
94,-1,-72.21879628110557,5.843111298282874,5,-71.61571090053424,-76.07803463327521,-70.76675868157626
94,0,-76.42866126705721,10.588316384819159,10,-74.43801521192714,-79.69139953463893,-67.64332894623638
95,-3,-73.82066960841466,0.0,1,-73.82066960841466,-73.82066960841466,-73.82066960841466
95,-2,-73.86261657543197,2.2084643507978554,2,-73.86261657543197,-74.64342663466093,-73.08180651620302
95,-1,-72.21879628110557,5.843111298282874,5,-71.61571090053424,-76.07803463327521,-70.76675868157626
95,0,-76.40947403046208,10.581582498638497,10,-74.43801521192714,-79.54749526017551,-67.64332894623638
96,-3,-73.78093145420695,0.0,1,-73.78093145420695,-73.78093145420695,-73.78093145420695
96,-2,-73.84965685062028,2.2267921693911807,2,-73.84965685062028,-74.63694677225507,-73.06236692898547
96,-1,-72.36956762624841,6.735803802718727,4,-73.42239665742574,-76.804532021027,-68.98743226264716
96,0,-75.71185585860567,9.507226845424158,10,-73.45016060147177,-79.51459825827985,-67.64332894623638
97,-3,-73.78093145420695,0.0,1,-73.78093145420695,-73.78093145420695,-73.78093145420695
97,-2,-73.67746895963569,2.4703026200980056,2,-73.67746895963569,-74.55085282676278,-72.80408509250859
97,-1,-72.36956762624841,6.735803802718727,4,-73.42239665742574,-76.804532021027,-68.98743226264716
97,0,-75.12934602442598,8.34758722669311,10,-73.43710571067163,-79.51459825827985,-67.64332894623638
98,-3,-73.78093145420695,0.0,1,-73.78093145420695,-73.78093145420695,-73.78093145420695
98,-2,-72.86571658501484,1.3223114026206313,2,-72.86571658501484,-73.3332242648315,-72.39820890519816
98,-1,-72.36956762624841,6.735803802718727,4,-73.42239665742574,-76.804532021027,-68.98743226264716
98,0,-74.72562825901862,8.717482914190528,10,-73.28697375199627,-79.51459825827985,-66.85982269991487
99,-3,-73.78093145420695,0.0,1,-73.78093145420695,-73.78093145420695,-73.78093145420695
99,-2,-72.50653331106804,1.830273260013763,2,-72.50653331106804,-73.1536326278581,-71.85943399427796
99,-1,-69.7522477245591,5.803368748099122,3,-70.4065611695503,-72.80364508390872,-67.02800708770506
99,0,-74.50647387485273,8.644144015977258,10,-72.93969040178354,-79.14266848048811,-66.85982269991487
100,-3,-73.78093145420695,0.0,1,-73.78093145420695,-73.78093145420695,-73.78093145420695
100,-2,-72.50653331106804,1.830273260013763,2,-72.50653331106804,-73.1536326278581,-71.85943399427796
100,-1,-68.16747003703456,3.9127682173414304,3,-70.4065611695503,-70.42647855262194,-67.02800708770506
100,0,-74.42888106410143,8.728914717855758,10,-72.93969040178354,-79.14266848048811,-66.85982269991487
101,-3,-73.78093145420695,0.0,1,-73.78093145420695,-73.78093145420695,-73.78093145420695
101,-2,-72.50653331106804,1.830273260013763,2,-72.50653331106804,-73.1536326278581,-71.85943399427796
101,-1,-68.1563479124752,3.918952422356097,3,-70.39140498379967,-70.41890045974662,-67.01132390086602
101,0,-74.42453200778364,8.728772247831701,10,-72.91794512019456,-79.14266848048811,-66.85982269991487
102,-3,-73.78093145420695,0.0,1,-73.78093145420695,-73.78093145420695,-73.78093145420695
102,-2,-72.50653331106804,1.830273260013763,2,-72.50653331106804,-73.1536326278581,-71.85943399427796
102,-1,-68.1533965984902,3.916430154346918,3,-70.38255104184468,-70.41447348876912,-67.00689692988851
102,0,-74.32345654941822,8.68135674614299,10,-72.91794512019456,-78.44844509729347,-66.85982269991487
103,-3,-73.78093145420695,0.0,1,-73.78093145420695,-73.78093145420695,-73.78093145420695
103,-2,-72.50653331106804,1.830273260013763,2,-72.50653331106804,-73.1536326278581,-71.85943399427796
103,-1,-68.14702662302133,3.927462910020424,3,-70.38255104184468,-70.41447348876912,-66.99734196668521
103,0,-74.29655569575074,8.704790986654235,10,-72.89952574485827,-78.44844509729347,-66.79894386739265
104,-3,-73.78093145420695,0.0,1,-73.78093145420695,-73.78093145420695,-73.78093145420695
104,-2,-72.50653331106804,1.830273260013763,2,-72.50653331106804,-73.1536326278581,-71.85943399427796
104,-1,-68.14602504986404,3.9266080521591866,3,-70.37954632237279,-70.41297112903318,-66.99583960694926
104,0,-73.64277651067025,7.845176331578799,10,-72.69513262966342,-78.44844509729347,-66.79894386739265
105,-3,-73.78093145420695,0.0,1,-73.78093145420695,-73.78093145420695,-73.78093145420695
105,-2,-72.50653331106804,1.830273260013763,2,-72.50653331106804,-73.1536326278581,-71.85943399427796
105,-1,-68.14602504986404,3.9266080521591866,3,-70.37954632237279,-70.41297112903318,-66.99583960694926
105,0,-73.64277651067025,7.845176331578799,10,-72.69513262966342,-78.44844509729347,-66.79894386739265
106,-3,-73.78093145420695,0.0,1,-73.78093145420695,-73.78093145420695,-73.78093145420695
106,-2,-72.50653331106804,1.830273260013763,2,-72.50653331106804,-73.1536326278581,-71.85943399427796
106,-1,-68.14602504986404,3.9266080521591866,3,-70.37954632237279,-70.41297112903318,-66.99583960694926
106,0,-73.5150065179953,7.846690147985984,10,-72.69513262966342,-78.22677568485622,-66.79894386739265
107,-3,-73.78093145420695,0.0,1,-73.78093145420695,-73.78093145420695,-73.78093145420695
107,-2,-72.14150783692722,2.3464972361553778,2,-72.14150783692722,-72.97111989078769,-71.31189578306675
107,-1,-68.14602504986404,3.9266080521591866,3,-70.37954632237279,-70.41297112903318,-66.99583960694926
107,0,-73.51152405954053,7.847429180484095,10,-72.69513262966342,-78.22177981650255,-66.79894386739265
108,-3,-73.78093145420695,0.0,1,-73.78093145420695,-73.78093145420695,-73.78093145420695
108,-2,-72.14150783692722,2.3464972361553778,2,-72.14150783692722,-72.97111989078769,-71.31189578306675
108,-1,-68.88239854228907,3.528146474412004,4,-70.41297112903318,-70.60767670666122,-68.68769296466103
108,0,-73.17799526591537,7.542927809196012,10,-72.69513262966342,-77.04763266206074,-66.79894386739265
109,-3,-73.78093145420695,0.0,1,-73.78093145420695,-73.78093145420695,-73.78093145420695
109,-2,-72.14150783692722,2.3464972361553778,2,-72.14150783692722,-72.97111989078769,-71.31189578306675
109,-1,-68.8804559171368,3.5270493213049594,4,-70.40908587872863,-70.60767670666122,-68.68186508920421
109,0,-73.07204759839468,7.422367679400753,10,-72.69513262966342,-77.04763266206074,-66.79894386739265
110,-3,-73.78093145420695,0.0,1,-73.78093145420695,-73.78093145420695,-73.78093145420695
110,-2,-72.14150783692722,2.3464972361553778,2,-72.14150783692722,-72.97111989078769,-71.31189578306675
110,-1,-67.9170624680269,3.510172426204048,4,-68.48229898050886,-70.60767670666122,-65.79168474187455
110,0,-73.03324925710447,7.410601805882574,10,-72.56308512912136,-76.95471635319723,-66.79894386739265
111,-3,-73.78093145420695,0.0,1,-73.78093145420695,-73.78093145420695,-73.78093145420695
111,-2,-72.14150783692722,2.3464972361553778,2,-72.14150783692722,-72.97111989078769,-71.31189578306675
111,-1,-67.9170624680269,3.510172426204048,4,-68.48229898050886,-70.60767670666122,-65.79168474187455
111,0,-73.00751619443182,7.418683852582839,10,-72.56308512912136,-76.899960811629,-66.79894386739265
112,-3,-73.78093145420695,0.0,1,-73.78093145420695,-73.78093145420695,-73.78093145420695
112,-2,-72.14150783692722,2.3464972361553778,2,-72.14150783692722,-72.97111989078769,-71.31189578306675
112,-1,-67.9170624680269,3.510172426204048,4,-68.48229898050886,-70.60767670666122,-65.79168474187455
112,0,-73.00254812810377,7.415978913036704,10,-72.56308512912136,-76.8875406458089,-66.79894386739265
113,-3,-73.78093145420695,0.0,1,-73.78093145420695,-73.78093145420695,-73.78093145420695
113,-2,-72.0825679016173,2.429850892036058,2,-72.0825679016173,-72.94164992313274,-71.22348588010186
113,-1,-67.9170624680269,3.510172426204048,4,-68.48229898050886,-70.60767670666122,-65.79168474187455
113,0,-72.92967435641796,7.500265777266609,10,-72.56308512912136,-76.8875406458089,-66.79894386739265
114,-3,-73.78093145420695,0.0,1,-73.78093145420695,-73.78093145420695,-73.78093145420695
114,-2,-72.0825679016173,2.429850892036058,2,-72.0825679016173,-72.94164992313274,-71.22348588010186
114,-1,-66.41374414563036,2.938580924293546,4,-65.79822387765107,-67.5002505029165,-64.71171752036493
114,0,-72.80156477938111,7.4494504279602225,10,-72.54059545215944,-76.5930321313902,-66.75821848433682
115,-3,-71.48309779217531,0.0,1,-71.48309779217531,-71.48309779217531,-71.48309779217531
115,-2,-72.0825679016173,2.429850892036058,2,-72.0825679016173,-72.94164992313274,-71.22348588010186
115,-1,-66.41374414563036,2.938580924293546,4,-65.79822387765107,-67.5002505029165,-64.71171752036493
115,0,-72.76985123644793,7.421220958554145,10,-72.54059545215944,-76.57576124640005,-66.69430807685012
116,-3,-71.48309779217531,0.0,1,-71.48309779217531,-71.48309779217531,-71.48309779217531
116,-2,-72.0825679016173,2.429850892036058,2,-72.0825679016173,-72.94164992313274,-71.22348588010186
116,-1,-66.41161658322567,2.9412872854325527,4,-65.79822387765107,-67.5002505029165,-64.70958995796023
116,0,-72.75583036988829,7.420654416932061,10,-72.54059545215944,-76.50430359741145,-66.69430807685012
117,-3,-71.48309779217531,0.0,1,-71.48309779217531,-71.48309779217531,-71.48309779217531
117,-2,-72.0825679016173,2.429850892036058,2,-72.0825679016173,-72.94164992313274,-71.22348588010186
117,-1,-66.14936623055358,2.4707513830783863,4,-65.79822387765107,-67.23800015024442,-64.70958995796023
117,0,-71.13499687835184,5.552243472070039,10,-71.09116217950974,-75.06370503775887,-66.69430807685012
118,-3,-71.48309779217531,0.0,1,-71.48309779217531,-71.48309779217531,-71.48309779217531
118,-2,-72.0825679016173,2.429850892036058,2,-72.0825679016173,-72.94164992313274,-71.22348588010186
118,-1,-66.14936623055358,2.4707513830783863,4,-65.79822387765107,-67.23800015024442,-64.70958995796023
118,0,-70.82339202509897,5.082627825985025,10,-70.91318309507096,-75.06370503775887,-66.68851841749569
119,-3,-71.48309779217531,0.0,1,-71.48309779217531,-71.48309779217531,-71.48309779217531
119,-2,-72.0825679016173,2.429850892036058,2,-72.0825679016173,-72.94164992313274,-71.22348588010186
119,-1,-65.9545596013468,2.138722612260204,4,-65.79822387765107,-67.0435690687409,-64.70921441025698
119,0,-70.81971221422904,5.077782623052328,10,-70.91318309507096,-75.06370503775887,-66.68851841749569
120,-3,-71.48309779217531,0.0,1,-71.48309779217531,-71.48309779217531,-71.48309779217531
120,-2,-72.07116738013015,2.413728119930794,2,-72.07116738013015,-72.924549140902,-71.2177856193583
120,-1,-65.9335835078367,2.150560882517771,4,-65.75627169063088,-67.0435690687409,-64.64628612972668
120,0,-70.28092435536044,5.029669783810888,10,-68.35713280963421,-75.06370503775887,-66.68851841749569
121,-3,-71.48309779217531,0.0,1,-71.48309779217531,-71.48309779217531,-71.48309779217531
121,-2,-72.07116738013015,2.413728119930794,2,-72.07116738013015,-72.924549140902,-71.2177856193583
121,-1,-65.73472912259422,2.114964261277094,4,-65.35856292014589,-66.44700591301343,-64.64628612972668
121,0,-70.27978030161039,5.031096687113442,10,-68.35713280963421,-75.06370503775887,-66.68851841749569
122,-3,-71.48309779217531,0.0,1,-71.48309779217531,-71.48309779217531,-71.48309779217531
122,-2,-72.07116738013015,2.413728119930794,2,-72.07116738013015,-72.924549140902,-71.2177856193583
122,-1,-65.73399285377225,2.115954423795049,4,-65.35856292014589,-66.44700591301343,-64.64554986090472
122,0,-70.20739571757301,4.921565141129695,10,-68.35713280963421,-75.06370503775887,-66.68382140921703
123,-3,-71.48309779217531,0.0,1,-71.48309779217531,-71.48309779217531,-71.48309779217531
123,-2,-71.05615736719439,0.97828719369255,2,-71.05615736719439,-71.40203412149836,-70.71028061289041
123,-1,-65.73399285377225,2.115954423795049,4,-65.35856292014589,-66.44700591301343,-64.64554986090472
123,0,-70.12050113781596,4.799578016992846,10,-68.35713280963421,-75.06370503775887,-66.68292482574796
124,-3,-71.48309779217531,0.0,1,-71.48309779217531,-71.48309779217531,-71.48309779217531
124,-2,-71.05615736719439,0.97828719369255,2,-71.05615736719439,-71.40203412149836,-70.71028061289041
124,-1,-65.73399285377225,2.115954423795049,4,-65.35856292014589,-66.44700591301343,-64.64554986090472
124,0,-70.05931948698768,4.839883768048438,10,-68.35713280963421,-75.0545825909868,-66.68292482574796
125,-3,-71.48309779217531,0.0,1,-71.48309779217531,-71.48309779217531,-71.48309779217531
125,-2,-71.05615736719439,0.97828719369255,2,-71.05615736719439,-71.40203412149836,-70.71028061289041
125,-1,-65.73399285377225,2.115954423795049,4,-65.35856292014589,-66.44700591301343,-64.64554986090472
125,0,-70.05931948698768,4.839883768048438,10,-68.35713280963421,-75.0545825909868,-66.68292482574796
126,-3,-71.48309779217531,0.0,1,-71.48309779217531,-71.48309779217531,-71.48309779217531
126,-2,-71.01405621503957,0.9187471733236791,2,-71.01405621503957,-71.33888239326615,-70.689230036813
126,-1,-65.73240120955123,2.1159680596676265,4,-65.35537963170384,-66.44223098035036,-64.64554986090472
126,0,-69.95229272324373,4.93202510134653,10,-68.233911090105,-75.0545825909868,-66.29746230154291
127,-3,-71.48309779217531,0.0,1,-71.48309779217531,-71.48309779217531,-71.48309779217531
127,-2,-71.01405621503957,0.9187471733236791,2,-71.01405621503957,-71.33888239326615,-70.689230036813
127,-1,-65.73240120955123,2.1159680596676265,4,-65.35537963170384,-66.44223098035036,-64.64554986090472
127,0,-69.85296115777567,4.810514357808158,10,-68.233911090105,-74.55375729467316,-66.29746230154291
128,-3,-71.48309779217531,0.0,1,-71.48309779217531,-71.48309779217531,-71.48309779217531
128,-2,-71.01405621503957,0.9187471733236791,2,-71.01405621503957,-71.33888239326615,-70.689230036813
128,-1,-65.73240120955123,2.1159680596676265,4,-65.35537963170384,-66.44223098035036,-64.64554986090472
128,0,-69.84684018889673,4.802652492785456,10,-68.233911090105,-74.55375729467316,-66.29746230154291
129,-3,-71.48309779217531,0.0,1,-71.48309779217531,-71.48309779217531,-71.48309779217531
129,-2,-71.01405621503957,0.9187471733236791,2,-71.01405621503957,-71.33888239326615,-70.689230036813
129,-1,-65.72865119705476,2.121016126608523,4,-65.35537963170384,-66.44223098035036,-64.64179984840825
129,0,-69.84684018889673,4.802652492785456,10,-68.233911090105,-74.55375729467316,-66.29746230154291
130,-3,-71.48309779217531,0.0,1,-71.48309779217531,-71.48309779217531,-71.48309779217531
130,-2,-71.01405621503957,0.9187471733236791,2,-71.01405621503957,-71.33888239326615,-70.689230036813
130,-1,-65.71271787485665,2.1213780122545667,4,-65.32351298730765,-66.39443101375605,-64.64179984840825
130,0,-69.81139014151499,4.748701828935497,10,-68.233911090105,-74.55375729467316,-66.29746230154291
131,-3,-71.48309779217531,0.0,1,-71.48309779217531,-71.48309779217531,-71.48309779217531
131,-2,-71.01405621503957,0.9187471733236791,2,-71.01405621503957,-71.33888239326615,-70.689230036813
131,-1,-65.70191025566687,2.1218958661846186,4,-65.30189774892807,-66.3620081561867,-64.64179984840825
131,0,-69.79657861240153,4.763635588538964,10,-68.21093366688677,-74.55375729467316,-66.29746230154291
132,-3,-71.48309779217531,0.0,1,-71.48309779217531,-71.48309779217531,-71.48309779217531
132,-2,-71.01405621503957,0.9187471733236791,2,-71.01405621503957,-71.33888239326615,-70.689230036813
132,-1,-65.69573435099754,2.1246758911223487,4,-65.2895459395894,-66.3620081561867,-64.62327213440025
132,0,-69.74943593322071,4.726082090309136,10,-68.19011680095693,-74.44630902968605,-66.29746230154291
133,-3,-71.42165182358609,0.0,1,-71.42165182358609,-71.42165182358609,-71.42165182358609
133,-2,-71.01405621503957,0.9187471733236791,2,-71.01405621503957,-71.33888239326615,-70.689230036813
133,-1,-65.69573435099754,2.1246758911223487,4,-65.2895459395894,-66.3620081561867,-64.62327213440025
133,0,-69.74943593322071,4.726082090309136,10,-68.19011680095693,-74.44630902968605,-66.29746230154291
134,-3,-71.42165182358609,0.0,1,-71.42165182358609,-71.42165182358609,-71.42165182358609
134,-2,-71.01405621503957,0.9187471733236791,2,-71.01405621503957,-71.33888239326615,-70.689230036813
134,-1,-65.69573435099754,2.1246758911223487,4,-65.2895459395894,-66.3620081561867,-64.62327213440025
134,0,-69.67664201346969,4.756032911960742,10,-68.14703899718265,-74.3323740044055,-65.93005963435222
135,-3,-71.42165182358609,0.0,1,-71.42165182358609,-71.42165182358609,-71.42165182358609
135,-2,-71.01405621503957,0.9187471733236791,2,-71.01405621503957,-71.33888239326615,-70.689230036813
135,-1,-65.69201953975788,2.1296056654084716,4,-65.2895459395894,-66.3620081561867,-64.61955732316059
135,0,-69.66578981698663,4.7704325252460045,10,-68.14703899718265,-74.3323740044055,-65.93005963435222
136,-3,-71.42165182358609,0.0,1,-71.42165182358609,-71.42165182358609,-71.42165182358609
136,-2,-70.9286060707406,0.7979024203493315,2,-70.9286060707406,-71.21070717681769,-70.6465049646635
136,-1,-65.50487566286904,2.173130203990977,4,-64.91871166370888,-65.88214585269299,-64.54144147388492
136,0,-69.6410341769703,4.789726441890387,10,-68.13661779572305,-74.3323740044055,-65.81944327221909
137,-3,-71.42165182358609,0.0,1,-71.42165182358609,-71.42165182358609,-71.42165182358609
137,-2,-70.9286060707406,0.7979024203493315,2,-70.9286060707406,-71.21070717681769,-70.6465049646635
137,-1,-65.50487566286904,2.173130203990977,4,-64.91871166370888,-65.88214585269299,-64.54144147388492
137,0,-69.62041377049619,4.77871529999263,10,-68.13661779572305,-74.21730361575757,-65.81944327221909
138,-3,-71.42165182358609,0.0,1,-71.42165182358609,-71.42165182358609,-71.42165182358609
138,-2,-70.9286060707406,0.7979024203493315,2,-70.9286060707406,-71.21070717681769,-70.6465049646635
138,-1,-65.21873056328921,2.3363274986492413,4,-64.34642146454924,-65.8057567423659,-63.75939528547255
138,0,-69.62041169681632,4.77871622772249,10,-68.13660742732372,-74.21730361575757,-65.81944327221909
139,-3,-71.42165182358609,0.0,1,-71.42165182358609,-71.42165182358609,-71.42165182358609
139,-2,-70.9286060707406,0.7979024203493315,2,-70.9286060707406,-71.21070717681769,-70.6465049646635
139,-1,-65.21873056328921,2.3363274986492413,4,-64.34642146454924,-65.8057567423659,-63.75939528547255
139,0,-69.62041169681632,4.77871622772249,10,-68.13660742732372,-74.21730361575757,-65.81944327221909
140,-3,-71.42165182358609,0.0,1,-71.42165182358609,-71.42165182358609,-71.42165182358609
140,-2,-70.9286060707406,0.7979024203493315,2,-70.9286060707406,-71.21070717681769,-70.6465049646635
140,-1,-65.21873056328921,2.3363274986492413,4,-64.34642146454924,-65.8057567423659,-63.75939528547255
140,0,-69.09191160764325,4.926429585345996,10,-67.48492088125056,-73.35296560998053,-64.62380665746917
