generation,class,fitness_mean,fitness_std,n,fitness_median,fitness_q1,fitness_q3
70,-2,-65.38471873514942,4.200234421539105,5,-65.93459959736668,-69.05981258851348,-61.65382149850242
70,-1,-70.88416940848356,4.353869512578118,3,-69.89687424968317,-72.77188982859818,-68.50280140896874
70,0,-73.12692236865574,9.961672869696608,10,-68.9526710779547,-79.59676565250811,-67.09717706201619
71,-3,-62.276601960868746,0.0,1,-62.276601960868746,-62.276601960868746,-62.276601960868746
71,-2,-65.44807335501311,3.8140638948017207,6,-65.96746826237134,-68.29494367322911,-62.54739816843518
71,-1,-70.88416940848356,4.353869512578118,3,-69.89687424968317,-72.77188982859818,-68.50280140896874
71,0,-72.94811031729925,9.798704558372807,10,-68.82903442810836,-79.59676565250811,-66.87121858261497
72,-3,-62.276601960868746,0.0,1,-62.276601960868746,-62.276601960868746,-62.276601960868746
72,-2,-65.3085678105923,3.967323950231848,6,-65.91481639164216,-68.28256174753463,-62.00887648074488
72,-1,-70.88416940848356,4.353869512578118,3,-69.89687424968317,-72.77188982859818,-68.50280140896874
72,0,-72.94811031729925,9.798704558372807,10,-68.82903442810836,-79.59676565250811,-66.87121858261497
73,-3,-61.87278113824485,0.0,1,-61.87278113824485,-61.87278113824485,-61.87278113824485
73,-2,-64.428899406749,4.034865411370306,6,-63.284517484587624,-67.62177209842943,-61.34145721960979
73,-1,-70.88416940848356,4.353869512578118,3,-69.89687424968317,-72.77188982859818,-68.50280140896874
73,0,-72.94811031729925,9.798704558372807,10,-68.82903442810836,-79.59676565250811,-66.87121858261497
74,-3,-61.87278113824485,0.0,1,-61.87278113824485,-61.87278113824485,-61.87278113824485
74,-2,-64.41645575610777,4.029092129955284,6,-63.284517484587624,-67.58592795134159,-61.33087464111861
74,-1,-70.78240969379168,4.268057070083682,3,-69.77419113689444,-72.61925025656036,-68.44145985257438
74,0,-72.81365178874879,9.823020505698253,10,-68.82903442810836,-79.1648749044221,-66.87121858261497
75,-3,-61.87278113824485,0.0,1,-61.87278113824485,-61.87278113824485,-61.87278113824485
75,-2,-64.32269351238438,4.063606631141499,6,-63.003230753417455,-67.52338620605629,-61.25277302081882
75,-1,-70.78240969379168,4.268057070083682,3,-69.77419113689444,-72.61925025656036,-68.44145985257438
75,0,-72.69739534666938,9.903470779615658,10,-68.82903442810836,-79.1648749044221,-66.2343703330514
76,-3,-61.87278113824485,0.0,1,-61.87278113824485,-61.87278113824485,-61.87278113824485
76,-2,-64.19407335597215,3.864448284138835,6,-63.003230753417455,-67.52338620605629,-61.25277302081882
76,-1,-69.68190098882486,4.543075868082224,3,-69.77419113689444,-71.97615990302369,-67.43378714866083
76,0,-72.52552009332109,9.641806696751653,10,-68.82903442810836,-79.1648749044221,-66.20446778808193
77,-3,-61.87278113824485,0.0,1,-61.87278113824485,-61.87278113824485,-61.87278113824485
77,-2,-64.14555477018793,3.8439549130424893,6,-63.003230753417455,-67.39433617157859,-61.163489419267506
77,-1,-69.36859782701877,4.565881138527685,3,-68.83428165147618,-71.50620516031455,-66.96383240595169
77,0,-72.51720793868833,9.638252063903597,10,-68.80183073921378,-79.1648749044221,-66.20446778808193
78,-3,-61.87278113824485,0.0,1,-61.87278113824485,-61.87278113824485,-61.87278113824485
78,-2,-63.707041623558304,3.427732269124834,6,-63.000764292589,-65.65298579279683,-61.04381930757158
78,-1,-69.36859782701877,4.565881138527685,3,-68.83428165147618,-71.50620516031455,-66.96383240595169
78,0,-72.49632183436735,9.646540580981581,10,-68.69740021760884,-79.1648749044221,-66.20446778808193
79,-3,-61.87278113824485,0.0,1,-61.87278113824485,-61.87278113824485,-61.87278113824485
79,-2,-63.707041623558304,3.427732269124834,6,-63.000764292589,-65.65298579279683,-61.04381930757158
79,-1,-67.20845314790522,5.706406971079578,4,-66.96383240595169,-70.17024340589536,-64.00204214796155
79,0,-71.98990505598297,8.905412428093964,10,-68.69740021760884,-78.96616582670254,-66.20446778808193
80,-3,-61.87278113824485,0.0,1,-61.87278113824485,-61.87278113824485,-61.87278113824485
80,-2,-63.70280524679193,3.432585885817438,6,-63.000764292589,-65.65298579279683,-61.02475561212291
80,-1,-67.13514592519053,5.680382885214839,4,-66.81721796052231,-69.9503217377513,-64.00204214796155
80,0,-71.42470668618546,8.90895966954667,10,-68.69740021760884,-76.65741334696126,-66.19509762231587
81,-3,-61.87278113824485,0.0,1,-61.87278113824485,-61.87278113824485,-61.87278113824485
81,-2,-63.38633410204776,3.6101826690166496,6,-62.05135085835647,-65.65298579279683,-60.55004889500665
81,-1,-67.13514592519053,5.680382885214839,4,-66.81721796052231,-69.9503217377513,-64.00204214796155
81,0,-71.25765914016748,8.79306676087135,10,-68.69740021760884,-75.46471590380159,-66.17504457165747
82,-3,-61.87278113824485,0.0,1,-61.87278113824485,-61.87278113824485,-61.87278113824485
82,-2,-63.36149507098198,3.635882206563433,6,-62.05135085835647,-65.65298579279683,-60.55004889500665
82,-1,-65.63095674674764,5.973086064463873,4,-63.80883960363652,-67.36456953760865,-62.07522681277552
82,0,-71.22799300812662,8.81299210211962,10,-68.69740021760884,-75.46471590380159,-65.9525485813511
83,-3,-61.87278113824485,0.0,1,-61.87278113824485,-61.87278113824485,-61.87278113824485
83,-2,-63.27610780672382,3.709164665572108,6,-61.79518906558203,-65.65298579279683,-60.42196799861942
83,-1,-65.63095674674764,5.973086064463873,4,-63.80883960363652,-67.36456953760865,-62.07522681277552
83,0,-71.22799300812662,8.81299210211962,10,-68.69740021760884,-75.46471590380159,-65.9525485813511
84,-3,-61.86135951740464,0.0,1,-61.86135951740464,-61.86135951740464,-61.86135951740464
84,-2,-62.75594986878331,3.942723106024539,6,-60.4266659577979,-64.97342219808323,-60.321780779027335
84,-1,-65.1794572249681,5.221328752774885,4,-63.70272263617558,-66.80695304836816,-62.07522681277552
84,0,-71.18046717983387,8.846893036024298,10,-68.69740021760884,-75.46471590380159,-65.59610486915545
85,-3,-61.763687335794366,0.0,1,-61.763687335794366,-61.763687335794366,-61.763687335794366
85,-2,-62.68397218581916,3.9953392621243364,6,-60.29288791496134,-64.93836293013615,-60.166718516472315
85,-1,-65.16141587615104,5.187226991806081,4,-63.70272263617558,-66.78891169955111,-62.07522681277552
85,0,-71.04255553477374,8.731561086073638,10,-68.69740021760884,-75.46471590380159,-65.5952933847401
86,-3,-61.763687335794366,0.0,1,-61.763687335794366,-61.763687335794366,-61.763687335794366
86,-2,-62.68397218581916,3.9953392621243364,6,-60.29288791496134,-64.93836293013615,-60.166718516472315
86,-1,-65.16141587615104,5.187226991806081,4,-63.70272263617558,-66.78891169955111,-62.07522681277552
86,0,-71.03762204690102,8.734434249769928,10,-68.69740021760884,-75.46471590380159,-65.58295966505833
87,-3,-61.763687335794366,0.0,1,-61.763687335794366,-61.763687335794366,-61.763687335794366
87,-2,-62.62503067089332,3.919740867305776,6,-60.25243087429883,-64.93689448543356,-60.14795844084367
87,-1,-65.15448047160942,5.1741248389640315,4,-63.70272263617558,-66.78197629500947,-62.07522681277552
87,0,-71.03762204690102,8.734434249769928,10,-68.69740021760884,-75.46471590380159,-65.58295966505833
88,-3,-61.763687335794366,0.0,1,-61.763687335794366,-61.763687335794366,-61.763687335794366
88,-2,-62.616463828057796,3.9259163307941347,6,-60.226730345792284,-64.92404422118028,-60.14795844084367
88,-1,-65.15448047160942,5.1741248389640315,4,-63.70272263617558,-66.78197629500947,-62.07522681277552
88,0,-71.01995134813842,8.738849871569862,10,-68.69740021760884,-75.41496061006897,-65.51185936298832
89,-3,-61.763687335794366,0.0,1,-61.763687335794366,-61.763687335794366,-61.763687335794366
89,-2,-62.27383572728029,3.404004089574067,6,-60.226730345792284,-64.74770740552657,-60.03688325597946
89,-1,-65.15448047160942,5.1741248389640315,4,-63.70272263617558,-66.78197629500947,-62.07522681277552
89,0,-71.00194275023424,8.72641552312838,10,-68.69740021760884,-75.27989612578753,-65.51185936298832
90,-3,-61.763687335794366,0.0,1,-61.763687335794366,-61.763687335794366,-61.763687335794366
90,-2,-62.27351727627325,3.4042353106801673,6,-60.225774992771164,-64.74770740552657,-60.036405579468905
90,-1,-64.8468534757894,5.321648643233146,4,-63.08746864453554,-66.42477803440877,-61.509544085916154
90,0,-70.96458291352262,8.723753243271807,10,-68.67415767184028,-75.1981178068928,-65.51185936298832
91,-3,-61.763687335794366,0.0,1,-61.763687335794366,-61.763687335794366,-61.763687335794366
91,-2,-62.26126002405609,3.414273153023287,6,-60.225774992771164,-64.74770740552657,-59.98289869935843
91,-1,-64.75084939034261,5.423216563069889,4,-63.08746864453554,-66.42477803440877,-61.41354000046937
91,0,-70.96149650735663,8.726023262314067,10,-68.67415767184028,-75.1981178068928,-65.48871131674336
92,-3,-61.763687335794366,0.0,1,-61.763687335794366,-61.763687335794366,-61.763687335794366
92,-2,-62.26126002405609,3.414273153023287,6,-60.225774992771164,-64.74770740552657,-59.98289869935843
92,-1,-64.74941537047279,5.4204900505773645,4,-63.08746864453554,-66.42334401453896,-61.41354000046937
92,0,-70.93720558358206,8.713437174681859,10,-68.66086108272071,-75.04285949773927,-65.4817325812669
93,-3,-61.68867712927357,0.0,1,-61.68867712927357,-61.68867712927357,-61.68867712927357
93,-2,-62.21937427112073,3.4458222025369327,6,-60.100117733965064,-64.74770740552657,-59.92007006995538
93,-1,-64.73747694419546,5.397797127023981,4,-63.08746864453554,-66.41140558826163,-61.41354000046937
93,0,-70.9191850906669,8.711755974997816,10,-68.66086108272071,-74.99780826545137,-65.4817325812669
94,-3,-61.68867712927357,0.0,1,-61.68867712927357,-61.68867712927357,-61.68867712927357
94,-2,-62.21937427112073,3.4458222025369327,6,-60.100117733965064,-64.74770740552657,-59.92007006995538
94,-1,-64.73747694419546,5.397797127023981,4,-63.08746864453554,-66.41140558826163,-61.41354000046937
94,0,-70.89220241586654,8.716798574162254,10,-68.6598348877284,-74.94820397306886,-65.47226508633939
95,-3,-59.98049404511325,0.0,1,-59.98049404511325,-59.98049404511325,-59.98049404511325
95,-2,-62.21937427112073,3.4458222025369327,6,-60.100117733965064,-64.74770740552657,-59.92007006995538
95,-1,-66.20196833600147,5.553009140701927,3,-64.40488487803773,-68.41792629848553,-63.08746864453554
95,0,-70.65176082845187,9.008294939006522,10,-68.6598348877284,-74.94820397306886,-65.47226508633939
96,-3,-59.98049404511325,0.0,1,-59.98049404511325,-59.98049404511325,-59.98049404511325
96,-2,-62.21937427112073,3.4458222025369327,6,-60.100117733965064,-64.74770740552657,-59.92007006995538
96,-1,-66.20196833600147,5.553009140701927,3,-64.40488487803773,-68.41792629848553,-63.08746864453554
96,0,-70.57895106380172,8.860349974087022,10,-68.6598348877284,-74.94820397306886,-65.47226508633939
97,-3,-59.98049404511325,0.0,1,-59.98049404511325,-59.98049404511325,-59.98049404511325
97,-2,-62.21845104435672,3.446566577333171,6,-60.100117733965064,-64.74770740552657,-59.918419315088656
97,-1,-66.20196833600147,5.553009140701927,3,-64.40488487803773,-68.41792629848553,-63.08746864453554
97,0,-70.57895106380172,8.860349974087022,10,-68.6598348877284,-74.94820397306886,-65.47226508633939
98,-3,-59.98049404511325,0.0,1,-59.98049404511325,-59.98049404511325,-59.98049404511325
98,-2,-62.20573769062508,3.456681861114633,6,-60.07127361109944,-64.74770740552657,-59.90149348808454
98,-1,-66.19205265995839,5.557847008580568,3,-64.3751378499085,-68.40305278442091,-63.07259513047092
98,0,-70.24722483716482,8.499832983222506,10,-68.65897348819576,-73.91460066229337,-65.47226508633939
99,-3,-59.98049404511325,0.0,1,-59.98049404511325,-59.98049404511325,-59.98049404511325
99,-2,-62.20573769062508,3.456681861114633,6,-60.07127361109944,-64.74770740552657,-59.90149348808454
99,-1,-66.17437817047376,5.566591385995348,3,-64.32211438145464,-68.37654105019398,-63.04608339624399
99,0,-70.23520633194647,8.515405135119229,10,-68.6556932967917,-73.91460066229337,-65.47226508633939
100,-3,-59.98049404511325,0.0,1,-59.98049404511325,-59.98049404511325,-59.98049404511325
100,-2,-62.201136309226804,3.4489453442408524,6,-60.07127361109944,-64.74770740552657,-59.90149348808454
100,-1,-64.62956759073,3.0292676717511,3,-64.31466408743455,-66.05932518057833,-63.04235824923395
100,0,-70.23466184749726,8.515501636740968,10,-68.65297087454562,-73.91460066229337,-65.47226508633939
101,-3,-59.98049404511325,0.0,1,-59.98049404511325,-59.98049404511325,-59.98049404511325
101,-2,-61.57690976512139,3.6142807991149413,6,-59.902328076608306,-64.44895046010579,-59.88921875763812
101,-1,-64.62956759073,3.0292676717511,3,-64.31466408743455,-66.05932518057833,-63.04235824923395
101,0,-70.22762772238134,8.51455254836473,10,-68.65297087454562,-73.89701534950356,-65.47226508633939
102,-3,-59.98049404511325,0.0,1,-59.98049404511325,-59.98049404511325,-59.98049404511325
102,-2,-61.57113966636541,3.6053885020309275,6,-59.902328076608306,-64.44895046010579,-59.88921875763812
102,-1,-65.33121479708626,2.8437434765043488,4,-65.87541025179479,-67.5281138805468,-63.67851116833425
102,0,-70.19642877443344,8.530691454229304,10,-68.65297087454562,-73.89701534950356,-65.39426771646966
103,-3,-59.98049404511325,0.0,1,-59.98049404511325,-59.98049404511325,-59.98049404511325
103,-2,-61.35680561732193,3.3010833468813847,6,-59.902328076608306,-63.65597869526009,-59.88921875763812
103,-1,-65.33121479708626,2.8437434765043488,4,-65.87541025179479,-67.5281138805468,-63.67851116833425
103,0,-70.15656831592165,8.526255571959771,10,-68.65297087454562,-73.79736420322405,-65.39426771646966
104,-3,-59.98049404511325,0.0,1,-59.98049404511325,-59.98049404511325,-59.98049404511325
104,-2,-61.35680561732193,3.3010833468813847,6,-59.902328076608306,-63.65597869526009,-59.88921875763812
104,-1,-65.33121479708626,2.8437434765043488,4,-65.87541025179479,-67.5281138805468,-63.67851116833425
104,0,-70.15568586491358,8.526403531438374,10,-68.64855861950531,-73.79736420322405,-65.39426771646966
105,-3,-59.98049404511325,0.0,1,-59.98049404511325,-59.98049404511325,-59.98049404511325
105,-2,-61.260065664526145,3.4394970801946547,6,-59.902328076608306,-63.65597869526009,-59.88921875763812
105,-1,-65.33121479708626,2.8437434765043488,4,-65.87541025179479,-67.5281138805468,-63.67851116833425
105,0,-70.12772327004494,8.545034850854169,10,-68.64855861950531,-73.79736420322405,-65.18454825495493
106,-3,-59.98049404511325,0.0,1,-59.98049404511325,-59.98049404511325,-59.98049404511325
106,-2,-61.25403060955964,3.4423899434716034,6,-59.89470131532654,-63.65597869526009,-59.869687771570604
106,-1,-65.33121479708626,2.8437434765043488,4,-65.87541025179479,-67.5281138805468,-63.67851116833425
106,0,-70.12772327004494,8.545034850854169,10,-68.64855861950531,-73.79736420322405,-65.18454825495493
107,-3,-59.9747346246884,0.0,1,-59.9747346246884,-59.9747346246884,-59.9747346246884
107,-2,-61.25403060955964,3.4423899434716034,6,-59.89470131532654,-63.65597869526009,-59.869687771570604
107,-1,-65.33121479708626,2.8437434765043488,4,-65.87541025179479,-67.5281138805468,-63.67851116833425
107,0,-70.08763922757957,8.582315951780283,10,-68.64855861950531,-73.79736420322405,-65.1328145401002
108,-3,-59.91888647435741,0.0,1,-59.91888647435741,-59.91888647435741,-59.91888647435741
108,-2,-61.25403060955964,3.4423899434716034,6,-59.89470131532654,-63.65597869526009,-59.869687771570604
108,-1,-65.33121479708626,2.8437434765043488,4,-65.87541025179479,-67.5281138805468,-63.67851116833425
108,0,-70.08763922757957,8.582315951780283,10,-68.64855861950531,-73.79736420322405,-65.1328145401002
109,-3,-59.91888647435741,0.0,1,-59.91888647435741,-59.91888647435741,-59.91888647435741
109,-2,-61.25403060955964,3.4423899434716034,6,-59.89470131532654,-63.65597869526009,-59.869687771570604
109,-1,-65.21493868166417,2.715552639129948,4,-65.82677294973415,-67.36320046306406,-63.67851116833425
109,0,-70.03733697351906,8.577116418990922,10,-68.64497556012151,-73.6770605559991,-65.1328145401002
110,-3,-59.91888647435741,0.0,1,-59.91888647435741,-59.91888647435741,-59.91888647435741
110,-2,-61.07216375685869,3.7289956370076456,6,-59.89470131532654,-63.65597869526009,-59.869687771570604
110,-1,-64.47453277016722,2.7878546807806583,3,-64.31466408743455,-65.82677294973415,-63.04235824923395
110,0,-70.0218732806465,8.57662913651226,10,-68.64497556012151,-73.63840132381772,-65.1328145401002
111,-3,-59.91888647435741,0.0,1,-59.91888647435741,-59.91888647435741,-59.91888647435741
111,-2,-61.06960314322848,3.729978685262805,6,-59.887019474435874,-63.65597869526009,-59.86584685112527
111,-1,-64.47453277016722,2.7878546807806583,3,-64.31466408743455,-65.82677294973415,-63.04235824923395
111,0,-70.0218732806465,8.57662913651226,10,-68.64497556012151,-73.63840132381772,-65.1328145401002
112,-3,-59.91888647435741,0.0,1,-59.91888647435741,-59.91888647435741,-59.91888647435741
112,-2,-61.067448671591386,3.730790248538899,6,-59.88055605952458,-63.65274698780444,-59.86584685112527
112,-1,-64.47052339212848,2.7882081824075295,3,-64.30263595331834,-65.82075888267605,-63.036344182175846
112,0,-69.58617289559785,8.11256868685307,10,-68.64497556012151,-73.63840132381772,-65.1328145401002
113,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
113,-2,-61.067448671591386,3.730790248538899,6,-59.88055605952458,-63.65274698780444,-59.86584685112527
113,-1,-63.6508964576228,4.028280413555252,3,-64.2617186633506,-65.80030023769217,-61.80690378041733
113,0,-69.5173204329089,8.121745048619323,10,-68.64497556012151,-73.52314492694721,-65.07593978024835
114,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
114,-2,-61.067448671591386,3.730790248538899,6,-59.88055605952458,-63.65274698780444,-59.86584685112527
114,-1,-63.6508964576228,4.028280413555252,3,-64.2617186633506,-65.80030023769217,-61.80690378041733
114,0,-69.5173204329089,8.121745048619323,10,-68.64497556012151,-73.52314492694721,-65.07593978024835
115,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
115,-2,-61.067448671591386,3.730790248538899,6,-59.88055605952458,-63.65274698780444,-59.86584685112527
115,-1,-63.6508964576228,4.028280413555252,3,-64.2617186633506,-65.80030023769217,-61.80690378041733
115,0,-69.5173204329089,8.121745048619323,10,-68.64497556012151,-73.52314492694721,-65.07593978024835
116,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
116,-2,-61.067448671591386,3.730790248538899,6,-59.88055605952458,-63.65274698780444,-59.86584685112527
116,-1,-63.6508964576228,4.028280413555252,3,-64.2617186633506,-65.80030023769217,-61.80690378041733
116,0,-69.5173204329089,8.121745048619323,10,-68.64497556012151,-73.52314492694721,-65.07593978024835
117,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
117,-2,-60.57461326896862,4.554952442861281,6,-59.88055605952458,-63.65274698780444,-59.86584685112527
117,-1,-63.6508964576228,4.028280413555252,3,-64.2617186633506,-65.80030023769217,-61.80690378041733
117,0,-69.29168924567928,7.994898441157769,10,-68.64497556012151,-71.87389750545033,-65.06161095267323
118,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
118,-2,-60.57461326896862,4.554952442861281,6,-59.88055605952458,-63.65274698780444,-59.86584685112527
118,-1,-63.6508964576228,4.028280413555252,3,-64.2617186633506,-65.80030023769217,-61.80690378041733
118,0,-69.29168924567928,7.994898441157769,10,-68.64497556012151,-71.87389750545033,-65.06161095267323
119,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
119,-2,-60.57461326896862,4.554952442861281,6,-59.88055605952458,-63.65274698780444,-59.86584685112527
119,-1,-63.6508964576228,4.028280413555252,3,-64.2617186633506,-65.80030023769217,-61.80690378041733
119,0,-69.25678137475862,7.993975964622537,10,-68.64497556012151,-71.78847779167795,-65.0560610620854
120,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
120,-2,-60.57461326896862,4.554952442861281,6,-59.88055605952458,-63.65274698780444,-59.86584685112527
120,-1,-63.6508964576228,4.028280413555252,3,-64.2617186633506,-65.80030023769217,-61.80690378041733
120,0,-69.25678137475862,7.993975964622537,10,-68.64497556012151,-71.78847779167795,-65.0560610620854
121,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
121,-2,-60.57461326896862,4.554952442861281,6,-59.88055605952458,-63.65274698780444,-59.86584685112527
121,-1,-63.6508964576228,4.028280413555252,3,-64.2617186633506,-65.80030023769217,-61.80690378041733
121,0,-69.16882580339366,8.118035423343317,10,-68.64416740950841,-71.78847779167795,-65.0560610620854
122,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
122,-2,-60.53103800059253,4.495576157164528,6,-59.88055605952458,-63.65274698780444,-59.86584685112527
122,-1,-63.6508964576228,4.028280413555252,3,-64.2617186633506,-65.80030023769217,-61.80690378041733
122,0,-69.16693881341375,8.117154744929842,10,-68.64416740950841,-71.77432536682873,-65.0560610620854
123,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
123,-2,-58.95974537129755,4.616951338620827,5,-59.8700416952159,-59.891070423833256,-59.86444856976173
123,-1,-63.19947268048271,3.410742211468296,4,-63.05346000620651,-65.0310094505214,-61.22192323616782
123,0,-69.16693881341375,8.117154744929842,10,-68.64416740950841,-71.77432536682873,-65.0560610620854
124,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
124,-2,-58.956490430410064,4.616154810508682,5,-59.86444856976173,-59.891070423833256,-59.85376699077852
124,-1,-62.950884368530886,3.0226352331159627,4,-63.05346000620651,-64.78242113856957,-61.22192323616782
124,0,-69.16693881341375,8.117154744929842,10,-68.64416740950841,-71.77432536682873,-65.0560610620854
125,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
125,-2,-58.954323241048314,4.615608864340918,5,-59.86444856976173,-59.880234477024466,-59.85376699077852
125,-1,-62.91371562027127,3.0019867248359846,4,-62.97912250968727,-64.67091489379072,-61.22192323616782
125,0,-69.15794126214709,8.113014533270814,10,-68.64416740950841,-71.7068437323288,-65.0560610620854
126,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
126,-2,-58.93516932144318,4.590235464574322,5,-59.86444856976173,-59.880234477024466,-59.85376699077852
126,-1,-62.91371562027127,3.0019867248359846,4,-62.97912250968727,-64.67091489379072,-61.22192323616782
126,0,-69.15794126214709,8.113014533270814,10,-68.64416740950841,-71.7068437323288,-65.0560610620854
127,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
127,-2,-58.93516932144318,4.590235464574322,5,-59.86444856976173,-59.880234477024466,-59.85376699077852
127,-1,-62.91371562027127,3.0019867248359846,4,-62.97912250968727,-64.67091489379072,-61.22192323616782
127,0,-69.0949156834994,8.115779136242002,10,-68.64416740950841,-71.69121436353171,-64.95712775906048
128,-3,-59.74380070510214,0.0,1,-59.74380070510214,-59.74380070510214,-59.74380070510214
128,-2,-58.332541734290736,5.863889436904404,5,-59.86444856976173,-59.880234477024466,-59.85376699077852
128,-1,-62.91371562027127,3.0019867248359846,4,-62.97912250968727,-64.67091489379072,-61.22192323616782
128,0,-69.0949156834994,8.115779136242002,10,-68.64416740950841,-71.69121436353171,-64.95712775906048
129,-3,-59.739315242275254,0.0,1,-59.739315242275254,-59.739315242275254,-59.739315242275254
129,-2,-58.332541734290736,5.863889436904404,5,-59.86444856976173,-59.880234477024466,-59.85376699077852
129,-1,-62.70000543635571,2.6906157956203183,4,-62.97912250968727,-64.45720470987516,-61.22192323616782
129,0,-69.09170843017347,8.10809984343678,10,-68.64416740950841,-71.69121436353171,-64.95712775906048
130,-3,-59.739315242275254,0.0,1,-59.739315242275254,-59.739315242275254,-59.739315242275254
130,-2,-58.332541734290736,5.863889436904404,5,-59.86444856976173,-59.880234477024466,-59.85376699077852
130,-1,-62.70000543635571,2.6906157956203183,4,-62.97912250968727,-64.45720470987516,-61.22192323616782
130,0,-68.17688796456898,8.13673907446686,10,-66.4066178898839,-69.21180354425138,-64.16871631838501
131,-3,-59.739315242275254,0.0,1,-59.739315242275254,-59.739315242275254,-59.739315242275254
131,-2,-58.332541734290736,5.863889436904404,5,-59.86444856976173,-59.880234477024466,-59.85376699077852
131,-1,-62.367246121166204,2.5597307355191754,4,-62.34025254945183,-63.49889976952201,-61.20859890109603
131,0,-68.17688796456898,8.13673907446686,10,-66.4066178898839,-69.21180354425138,-64.16871631838501
132,-3,-59.699042624750604,0.0,1,-59.699042624750604,-59.699042624750604,-59.699042624750604
132,-2,-58.332541734290736,5.863889436904404,5,-59.86444856976173,-59.880234477024466,-59.85376699077852
132,-1,-62.339785194101445,2.583739019496813,4,-62.34025254945183,-63.49267165783315,-61.187366085720136
132,0,-68.17688796456898,8.13673907446686,10,-66.4066178898839,-69.21180354425138,-64.16871631838501
133,-3,-59.67053344254044,0.0,1,-59.67053344254044,-59.67053344254044,-59.67053344254044
133,-2,-58.332541734290736,5.863889436904404,5,-59.86444856976173,-59.880234477024466,-59.85376699077852
133,-1,-62.339785194101445,2.583739019496813,4,-62.34025254945183,-63.49267165783315,-61.187366085720136
133,0,-68.17688796456898,8.13673907446686,10,-66.4066178898839,-69.21180354425138,-64.16871631838501
134,-3,-59.67053344254044,0.0,1,-59.67053344254044,-59.67053344254044,-59.67053344254044
134,-2,-58.28389942483731,5.959332469651756,5,-59.86444856976173,-59.880234477024466,-59.83600689838452
134,-1,-62.337511523390745,2.584323261769747,4,-62.33570520803043,-63.49267165783315,-61.180545073588036
134,0,-67.75394429120657,7.129723930273711,10,-66.4066178898839,-69.21180354425138,-64.16128002737064
135,-3,-59.67053344254044,0.0,1,-59.67053344254044,-59.67053344254044,-59.67053344254044
135,-2,-58.28389942483731,5.959332469651756,5,-59.86444856976173,-59.880234477024466,-59.83600689838452
135,-1,-62.337511523390745,2.584323261769747,4,-62.33570520803043,-63.49267165783315,-61.180545073588036
135,0,-67.71221758499122,7.13840635329384,10,-66.4066178898839,-69.05965002729496,-64.00048324771197
136,-3,-59.67053344254044,0.0,1,-59.67053344254044,-59.67053344254044,-59.67053344254044
136,-2,-58.28389942483731,5.959332469651756,5,-59.86444856976173,-59.880234477024466,-59.83600689838452
136,-1,-62.337511523390745,2.584323261769747,4,-62.33570520803043,-63.49267165783315,-61.180545073588036
136,0,-67.69519752595849,7.141865124637817,10,-66.3288886691146,-69.04859341570341,-64.00048324771197
137,-3,-59.66171747559993,0.0,1,-59.66171747559993,-59.66171747559993,-59.66171747559993
137,-2,-58.28389942483731,5.959332469651756,5,-59.86444856976173,-59.880234477024466,-59.83600689838452
137,-1,-62.337511523390745,2.584323261769747,4,-62.33570520803043,-63.49267165783315,-61.180545073588036
137,0,-67.57870437229481,7.135116883337624,10,-66.3288886691146,-69.04859341570341,-63.44959576149984
138,-3,-59.66171747559993,0.0,1,-59.66171747559993,-59.66171747559993,-59.66171747559993
138,-2,-58.24670564177645,6.039110876210066,5,-59.86444856976173,-59.880234477024466,-59.83600689838452
138,-1,-62.337511523390745,2.584323261769747,4,-62.33570520803043,-63.49267165783315,-61.180545073588036
138,0,-67.44427085644864,7.168279815548381,10,-65.65672108988373,-69.04859341570341,-63.44959576149984
139,-3,-59.66171747559993,0.0,1,-59.66171747559993,-59.66171747559993,-59.66171747559993
139,-2,-58.01488191123923,6.538263017082676,5,-59.86444856976173,-59.880234477024466,-59.83600689838452
139,-1,-62.1643800331359,2.314047788411954,4,-62.33570520803043,-63.319540167578296,-61.180545073588036
139,0,-67.15576543570151,7.322388300789949,10,-65.61646588213918,-69.04859341570341,-62.51847289658092
