generation median_fitness fitness_25perc fitness_75perc
124 -86.32 -89.10 -82.61
125 -88.78 -88.78 -83.85
126 -88.78 -88.78 -83.85
127 -88.78 -88.78 -83.85
128 -83.85 -87.59 -83.85
129 -83.85 -87.57 -83.85
130 -83.85 -87.57 -83.85
131 -85.11 -87.95 -81.71
132 -85.11 -87.95 -81.71
133 -85.11 -87.95 -81.71
134 -85.10 -87.93 -81.71
135 -85.10 -87.93 -81.71
136 -85.10 -87.93 -81.71
137 -85.10 -87.93 -81.71
138 -85.10 -87.93 -81.71
139 -85.10 -87.93 -81.71
140 -85.10 -87.93 -81.71
141 -85.10 -87.93 -81.71
142 -84.57 -87.14 -81.71
143 -84.57 -87.14 -81.27
144 -84.57 -87.14 -81.27
145 -84.57 -87.14 -81.27
146 -83.90 -86.13 -81.27
147 -83.90 -86.13 -81.27
148 -85.14 -85.14 -82.65
149 -85.14 -85.14 -82.65
150 -85.14 -85.14 -82.65
151 -85.14 -85.14 -82.65
152 -85.14 -85.14 -82.65
153 -85.14 -85.14 -82.65
154 -85.14 -85.14 -82.65
155 -85.14 -85.14 -82.41
156 -85.14 -85.14 -83.09
157 -83.64 -85.93 -81.09
158 -82.41 -83.64 -79.77
159 -82.41 -83.02 -81.09
160 -82.41 -83.02 -81.09
161 -82.41 -84.26 -82.41
162 -83.64 -84.88 -82.41
163 -83.64 -84.88 -82.41
164 -84.88 -84.88 -82.41
165 -82.31 -83.58 -79.72
166 -83.58 -84.85 -81.02
167 -83.58 -84.85 -81.02
168 -82.31 -82.51 -79.72
169 -82.31 -82.51 -79.72
170 -82.31 -82.71 -82.31
171 -82.49 -82.71 -80.99
172 -82.71 -82.71 -82.20
173 -82.71 -82.71 -82.33
174 -82.71 -82.71 -82.46
175 -82.71 -82.71 -82.58
176 -82.71 -82.71 -82.71
177 -82.71 -82.71 -82.71
178 -82.71 -82.71 -82.71
179 -82.71 -82.71 -82.71
180 -82.71 -82.71 -82.71
181 -82.71 -82.71 -82.71
182 -82.71 -82.71 -82.71
183 -81.98 -82.34 -79.50
184 -81.98 -82.34 -79.50
185 -82.34 -82.70 -80.74
186 -82.70 -82.70 -81.98
187 -82.70 -82.70 -81.98
188 -78.66 -80.89 -77.02
189 -78.66 -80.89 -77.02
190 -78.66 -80.89 -77.02
191 -78.66 -80.89 -77.02
192 -78.66 -80.89 -77.02
193 -78.66 -80.89 -77.02
194 -78.66 -80.89 -77.02
195 -78.66 -80.89 -77.02
196 -81.48 -82.68 -77.84
197 -81.48 -82.68 -77.84
198 -82.68 -82.68 -78.66
199 -82.68 -82.68 -77.02
200 -82.68 -82.68 -77.84
201 -82.68 -82.68 -77.84
202 -82.68 -82.68 -78.66
203 -80.29 -81.46 -78.57
204 -80.29 -81.46 -78.57
205 -80.29 -81.30 -78.57
206 -80.29 -81.30 -78.57
207 -80.29 -81.30 -78.57
208 -80.29 -81.30 -78.57
209 -80.29 -81.30 -78.57
210 -80.29 -81.30 -78.57
211 -80.29 -81.30 -78.57
212 -80.29 -81.30 -78.57
213 -80.21 -81.26 -78.53
214 -80.21 -81.26 -78.53
215 -80.21 -81.26 -78.53
216 -80.21 -81.26 -78.53
217 -80.21 -81.26 -78.53
218 -80.21 -81.26 -78.53
219 -80.21 -81.26 -78.53
220 -81.26 -82.31 -79.37
221 -82.31 -82.31 -80.21
222 -82.31 -82.31 -80.70
223 -80.16 -81.23 -78.51
224 -80.16 -81.23 -78.51
225 -80.16 -81.23 -78.51
226 -80.16 -81.22 -78.51
227 -80.16 -81.22 -78.51
228 -80.16 -81.21 -78.51
229 -80.16 -81.21 -78.51
230 -80.16 -81.21 -78.51
231 -80.16 -81.21 -78.51
232 -80.16 -81.21 -78.51
233 -80.16 -81.21 -78.51
234 -80.16 -81.21 -78.51
235 -80.16 -81.21 -78.51
236 -80.16 -81.21 -78.51
237 -80.16 -81.21 -78.51
238 -80.16 -81.21 -78.51
239 -80.11 -81.19 -78.48
240 -80.11 -81.19 -78.48
241 -80.11 -81.19 -78.48
242 -80.11 -81.19 -78.48
243 -80.10 -81.18 -78.48
244 -80.10 -81.18 -78.48
245 -79.13 -80.70 -77.99
246 -79.13 -80.70 -77.99
247 -79.13 -80.70 -77.99
248 -79.13 -80.70 -77.99
249 -80.70 -82.26 -78.56
250 -82.26 -82.26 -79.13
251 -82.26 -82.26 -79.13
252 -82.26 -82.26 -79.13
253 -82.26 -82.26 -79.13
254 -82.26 -82.26 -79.13
255 -82.26 -82.26 -79.13
256 -82.26 -82.26 -79.92
257 -82.26 -82.26 -79.92
258 -82.26 -82.26 -81.48
259 -82.26 -82.26 -82.26
260 -82.26 -82.26 -82.26
261 -82.26 -82.26 -82.26
262 -82.26 -82.26 -82.26
263 -82.26 -82.26 -82.26
264 -79.13 -80.70 -77.99
265 -79.13 -80.70 -77.99
266 -79.13 -80.70 -77.99
267 -79.13 -80.70 -77.99
268 -80.70 -82.26 -78.56
269 -80.70 -82.26 -78.56
270 -82.26 -82.26 -79.13
271 -82.26 -82.26 -79.13
272 -80.70 -82.26 -79.13
273 -80.70 -82.26 -79.13
274 -80.70 -82.26 -79.13
275 -80.70 -82.26 -79.13
276 -79.13 -79.91 -78.41
277 -79.13 -79.91 -78.41
278 -79.13 -79.91 -78.41
279 -79.13 -79.91 -78.41
280 -79.13 -79.91 -78.41
281 -79.13 -79.91 -78.41
282 -79.13 -79.91 -78.41
283 -79.13 -79.91 -78.41
284 -79.13 -79.91 -78.41
285 -79.13 -79.91 -78.41
286 -79.13 -79.91 -78.41
287 -79.13 -79.91 -78.41
288 -79.13 -79.91 -78.41
289 -79.13 -79.91 -78.41
290 -79.13 -79.91 -78.41
291 -79.13 -79.91 -78.41
292 -79.13 -79.91 -78.41
293 -79.13 -79.91 -78.41
294 -79.13 -79.13 -79.13
295 -79.13 -79.13 -79.13
296 -79.13 -79.13 -79.13
297 -79.13 -79.13 -79.13
298 -79.13 -79.13 -79.13
299 -79.13 -79.13 -79.13
300 -79.13 -79.13 -79.13
