8.211138506392114067e+00,8.164260153117595564e+00,8.180941403092097275e+00,7.909641652294440384e+00,7.641864734664697068e+00,7.297880774237360590e+00,7.004693594805369017e+00,6.558722021823007786e+00,5.958293465332327621e+00,5.379766865614757698e+00,4.879912506754630286e+00,4.192982077852564160e+00,3.386738479057208817e+00,2.364279871478763617e+00,1.178152777336192836e+00,7.546127111302859680e-02,-9.556636428554724505e-01,-1.814418017799276583e+00,-2.534842953362253404e+00,-2.893793860559808806e+00,-2.750340089348239925e+00,-2.275985919128680202e+00,-1.415674512128864970e+00,-1.642300499721668638e-01,1.171652908232705403e+00,2.568173291577777739e+00,3.722880803138050254e+00,4.823340881013687742e+00,5.780233630668092815e+00,6.660167138978810186e+00,7.564648612832228558e+00,8.479947129513028869e+00,9.235268184756934673e+00,1.001260169214195628e+01,1.078829197669270279e+01
8.040976279990450948e+00,7.950543584968348121e+00,7.886420138229287780e+00,7.747575031870765905e+00,7.526538743920015762e+00,7.118983538727914784e+00,6.773358806394605303e+00,6.359944086119559969e+00,5.939250519418781238e+00,5.268169977239979040e+00,4.665904015301357788e+00,4.043945399286759113e+00,3.334948957619109589e+00,2.573153738130501633e+00,1.763523252658163010e+00,7.382861655591613781e-01,-3.155471615562521759e-01,-1.446307336884241623e+00,-2.517387120123254274e+00,-3.065620851414317283e+00,-3.128165761896228858e+00,-2.687231987368425390e+00,-1.719875807471583196e+00,-3.797792683904082089e-01,9.203952747168997472e-01,2.191770525954569226e+00,3.483285123839105601e+00,4.704851674646428172e+00,5.756724426871801192e+00,6.708491754084191072e+00,7.402216204844260794e+00,8.332141215873274831e+00,8.906410637614229131e+00,9.705737304600242865e+00,1.040605417503920016e+01
8.061385334050692464e+00,7.948791037637815471e+00,7.757390922985391235e+00,7.446302670849008543e+00,7.284081258601452724e+00,6.955369650897776701e+00,6.534235566262904804e+00,6.112027273556289053e+00,5.540216241811647180e+00,4.827064175579705463e+00,4.075083451932525413e+00,3.380550144419973257e+00,2.507470893552318003e+00,1.641802128300431374e+00,6.867243796644424414e-01,-2.453622794947199481e-01,-1.267126054080096820e+00,-1.928305460154670303e+00,-2.655477539143745069e+00,-2.955902317756459396e+00,-2.767292933035261360e+00,-2.011770011373608114e+00,-9.719238467302003803e-01,5.020347917798984039e-01,1.673731685807702707e+00,2.701585742308309612e+00,3.857206932482365236e+00,4.882057808832588108e+00,5.836855322445976491e+00,6.748447452582164274e+00,7.495798186169915667e+00,8.253792587733686403e+00,9.041138213757491826e+00,9.662654703007923729e+00,1.021788285254902995e+01
1.022842898716836935e+01,1.004593303228696399e+01,9.950864384146729691e+00,9.620278086944731299e+00,9.279188221076768883e+00,8.910646588902844556e+00,8.476859783347268973e+00,8.131057219458726948e+00,7.604221134263488224e+00,6.983464178149607626e+00,6.422923486314123132e+00,5.682931187200257916e+00,5.080987208638712005e+00,4.332609475829776180e+00,3.530181134998236825e+00,2.651382089509997098e+00,1.410427806027628295e+00,3.944503758747128219e-01,-6.934831566452945850e-01,-1.642724427492746608e+00,-2.539183712572175899e+00,-3.036973407509577783e+00,-2.965149130046269565e+00,-2.506654913301443965e+00,-1.612276248014151037e+00,-3.506505324076514829e-01,1.048383270439323889e+00,2.382774081684964074e+00,3.582962609019266331e+00,4.691414652413278930e+00,5.789881023916506386e+00,6.679028154278184637e+00,7.554094128545495224e+00,8.309204816502578694e+00,9.053461875516289226e+00
8.898162498328019865e+00,8.654253627040208841e+00,8.602359492342079861e+00,8.387141228158172979e+00,8.075114186904398750e+00,7.859605781656255452e+00,7.422720578219570875e+00,6.987851921227056451e+00,6.496523019441536206e+00,5.954097139555990736e+00,5.344941794038764016e+00,4.828878297674999764e+00,4.051519147450671987e+00,3.200706483213554776e+00,2.409799061309461976e+00,1.293915095089871237e+00,4.240005446732051375e-01,-8.522370475982044002e-01,-1.737379691003357429e+00,-2.339012729856269956e+00,-2.784676836872319594e+00,-2.954322878966612276e+00,-2.491479408830345577e+00,-1.397145888330521224e+00,-1.466004742494809721e-01,8.816158700152153527e-01,2.004226916935436975e+00,2.989537490568327627e+00,3.985330317201093653e+00,4.876658663008487160e+00,5.771794858510674864e+00,6.706940126876810737e+00,7.326967092507908674e+00,8.035990018765952314e+00,8.713755631191437701e+00
7.851906994376653515e+00,7.879554389922870605e+00,7.584184901438620230e+00,7.395802532025344433e+00,7.363390716731055718e+00,6.936603274946188336e+00,6.615238834961362890e+00,6.113476323870013829e+00,5.655874024217303564e+00,5.154448644544180169e+00,4.667868222387498989e+00,4.058006385684320705e+00,3.235271354509578146e+00,2.661694741881198034e+00,1.823985717552204511e+00,9.245026838174399408e-01,-2.772141911887497298e-02,-1.109678286257591573e+00,-2.113967205021756168e+00,-2.779061828746898222e+00,-3.033971814224646124e+00,-2.744882926022274017e+00,-1.908408350576924484e+00,-8.818778196134499092e-01,3.060220297163486758e-01,1.381465747106417119e+00,2.649526689733730844e+00,3.894644761897709806e+00,5.001492188988759580e+00,6.241291980014196383e+00,7.108220840347039271e+00,8.057958489982327777e+00,8.798009342193914506e+00,9.547056630126222743e+00,1.015234567497897977e+01
9.257034536069690844e+00,9.283826054121899318e+00,9.057887948052279370e+00,8.989452408636486425e+00,8.778085828134784663e+00,8.498116987563399505e+00,8.084487444601469619e+00,7.771438734366002521e+00,7.371160679644871649e+00,6.816876360280596181e+00,6.247539424348531156e+00,5.407213127126767382e+00,4.707274248682314699e+00,3.846906331167253779e+00,3.183497453808010302e+00,2.352639462914300150e+00,1.438977799424473014e+00,6.136618079830123973e-01,-3.673113923388542368e-01,-1.350225827590448846e+00,-2.107359443944204713e+00,-2.897367050077808592e+00,-3.015806036022712355e+00,-2.714879588610284333e+00,-1.955764783117523109e+00,-7.529584746064066358e-01,5.825126591678196908e-01,1.725832745987454286e+00,2.878714457240320712e+00,3.977552559126191323e+00,4.965793778513662105e+00,5.847209683356337173e+00,6.707365793373466722e+00,7.395950130897829489e+00,8.077559622622828783e+00
8.084472052912197171e+00,8.000367770106240783e+00,7.824237370556944349e+00,7.493855203129087705e+00,7.331254194899925913e+00,7.079665451917903418e+00,6.742285269696243866e+00,6.373419809637167255e+00,5.850273333292136613e+00,5.232728715125276153e+00,4.499731084162695183e+00,3.809455608874955601e+00,3.021813762102666168e+00,2.209329547409109473e+00,1.402153174145363668e+00,4.541076704173132583e-01,-6.786124284156409558e-01,-1.639866260697203426e+00,-2.354830274373623578e+00,-2.899769289598178812e+00,-2.900738527915679654e+00,-2.281103756627229195e+00,-1.197333028147640421e+00,-5.924274381409652679e-02,1.042318050053528067e+00,2.190268560679817345e+00,3.215708037791131790e+00,4.181546519444523824e+00,5.323411790096989726e+00,6.218423955265272696e+00,7.183649551162883284e+00,7.939550745113972852e+00,8.605959225281166525e+00,9.163110295316418075e+00,9.952449157514211109e+00
1.131201940610472079e+01,1.115418199054007253e+01,1.121255874672045927e+01,1.106726030906019176e+01,1.089395632655954316e+01,1.055859039816185430e+01,1.019322699512639652e+01,9.789306329972186305e+00,9.052893526894141729e+00,8.473597016589828002e+00,7.922319266132901383e+00,7.149527289267139096e+00,6.511639234211732408e+00,5.854200032224954775e+00,4.995417367310508894e+00,4.082031877487144911e+00,3.349046922438196461e+00,2.236183717189315967e+00,9.982741354395853195e-01,-3.177440065240958456e-01,-1.410469451149221953e+00,-2.449648049733022859e+00,-3.034821570147974157e+00,-3.411759379303675566e+00,-2.992617110607179054e+00,-2.089412638148964163e+00,-8.202653523546663550e-01,5.215876874278150277e-01,1.945528022808608926e+00,3.203911121903217030e+00,4.586846674740787222e+00,5.763153542601399337e+00,7.019138438841085126e+00,8.001461815343841266e+00,9.017535113448758466e+00
9.279533790247004532e+00,9.137699520615365500e+00,9.116901180456089548e+00,8.831008408121050479e+00,8.590976906980014149e+00,8.292903702585181946e+00,8.018621045137061643e+00,7.783672582832346087e+00,7.370028760733952744e+00,6.813798150123171915e+00,6.265168477305802952e+00,5.501118973920325672e+00,4.722701529826778710e+00,3.825851501687296263e+00,2.891965187553914518e+00,1.989464755708851618e+00,1.010011897432233186e+00,1.272643607556036005e-01,-7.146062577362803925e-01,-1.815532452830726617e+00,-2.767452179223269138e+00,-3.240743892230480316e+00,-3.264278184061596200e+00,-2.635512650510110078e+00,-1.333564176998488948e+00,-5.611748464018673221e-02,1.427393055317954795e+00,2.618742958349505212e+00,3.966633446513801786e+00,5.299343780522407066e+00,6.616063889548204457e+00,7.645197352928851053e+00,8.610991025266045540e+00,9.455705319677237597e+00,1.023804255948876651e+01
